392,6205.888,3388.096,3103.935,2633.477,3167.288,2478.721,2796.885,2656.015,2555.420,2104.644,1856.950,1865.373,1739.831,1324.469,1187.563,1066.559,1084.588,979.895,963.417,939.872,894.950,787.090,698.648,726.554,742.048,584.417,579.544,595.608,582.509,580.123,570.009,620.568,577.612,585.560,661.802,655.897,719.237,685.059,729.832,717.295,708.723,750.879,773.537,791.387,779.032,810.989,753.162,711.440,695.607,727.237,671.792,698.479,660.482,628.919,659.805,608.160,603.800,515.753,524.736,495.356,483.207,439.955,433.130,403.784,388.059,360.364,368.162,363.717,452.176,660.321,1013.156,1407.008,1580.111,1427.499,1040.634,660.779,359.079,208.506,163.879,139.455,136.512,127.301,125.009,111.836,110.578,110.457,98.868,102.879,104.895,160.469,768.895,4287.662,16310.340,36348.407,54064.531,68023.585,55846.624,39725.874,17962.663,7672.503,2173.476,213.943,42.490,28.758,29.592,29.648,30.942,27.520,28.248,29.157,28.242,24.773,27.779,28.809,29.786,27.743,23.353,28.963,27.002,26.283,25.741,22.258,30.390,25.219,25.849,28.431,22.899,28.426,29.118,28.952,28.901,25.794,24.470,24.393,23.809,22.843,27.558,26.714,28.212,26.238,27.913,27.348,27.956,28.761,29.206,24.822,25.160,30.050,30.000,26.200,29.826,
394,7011.905,4028.396,3208.579,3266.477,2590.112,2624.596,2686.155,2320.996,2200.727,1727.182,1841.110,1473.344,1515.661,1398.657,1232.266,1220.512,1076.162,1074.212,923.053,900.413,828.883,833.235,766.857,696.266,686.954,637.572,615.499,559.169,613.852,590.270,597.663,591.194,616.727,635.603,626.307,660.371,700.688,687.818,738.399,745.912,759.158,756.528,774.826,798.555,797.713,799.210,788.521,763.331,788.198,737.164,718.029,700.801,722.583,710.902,645.182,606.389,616.393,579.782,553.374,553.105,486.024,486.925,448.412,408.801,414.747,379.969,364.074,357.158,383.718,499.642,734.841,1110.430,1456.419,1536.828,1302.329,925.945,531.058,302.453,198.552,146.473,138.637,144.549,127.336,116.308,112.987,107.448,100.297,101.422,96.069,106.408,156.155,916.089,6006.954,18906.603,35331.796,55424.873,57617.310,52699.804,32141.973,18100.782,7132.491,1492.419,152.575,35.699,37.639,28.193,28.963,32.746,28.300,28.164,26.355,27.565,31.315,30.353,27.600,30.186,27.573,24.952,29.628,25.611,26.001,29.140,26.209,26.484,24.519,25.537,28.369,26.153,29.198,31.140,28.813,26.486,25.670,24.400,24.968,27.790,28.183,27.623,27.931,28.836,26.172,28.731,27.699,23.497,29.083,26.801,30.046,28.688,27.275,26.522,27.766,
396,9336.098,5787.693,4376.171,3396.603,2906.414,3145.536,2585.830,2524.243,1940.384,2146.755,1833.280,1690.071,1727.393,1451.011,1087.770,1078.796,1020.512,1011.362,910.524,916.563,822.522,747.436,724.810,685.776,715.566,686.627,641.637,572.573,566.144,636.066,614.156,620.500,606.091,670.289,711.741,663.946,708.214,712.406,737.621,750.632,783.396,741.698,794.186,794.987,834.228,810.872,778.619,795.035,772.900,754.428,712.985,757.052,725.877,673.930,690.347,693.024,648.034,605.628,588.417,546.425,499.416,487.631,461.177,451.621,402.719,399.853,365.835,372.652,382.207,403.942,534.402,815.166,1173.665,1429.975,1488.821,1207.980,814.532,450.429,273.002,184.138,151.882,135.036,144.921,131.485,119.767,124.343,111.330,106.006,101.786,97.397,101.165,151.556,1361.183,6586.515,16875.927,36051.750,47047.915,55854.243,45413.553,32244.879,17060.906,5871.116,1185.150,147.725,35.711,36.750,33.309,34.218,33.737,31.127,27.619,30.191,28.356,27.557,31.277,25.614,28.408,28.974,28.161,26.799,25.213,30.704,26.028,27.459,27.303,27.047,28.987,26.064,28.084,29.199,30.121,26.886,25.293,25.877,23.112,24.191,24.340,29.544,24.227,29.883,27.687,28.333,28.888,25.599,26.494,28.385,29.770,28.866,31.978,23.694,25.948,
398,10176.361,6761.653,4760.959,3927.713,2617.735,2970.365,2877.614,2523.263,2492.305,2033.140,1897.720,1577.483,1578.632,1320.627,1390.073,1138.917,1105.372,1026.959,995.392,1027.534,865.850,890.661,749.020,718.188,670.273,691.955,582.709,606.902,594.614,587.870,634.185,617.626,565.273,657.207,648.973,673.295,665.510,695.076,702.896,728.926,731.091,762.468,806.878,822.751,800.413,831.957,797.755,812.923,798.720,744.078,822.733,726.821,796.315,775.625,703.488,721.989,630.378,649.813,577.534,573.669,551.208,517.030,471.736,454.155,423.088,391.053,396.213,364.272,359.095,362.073,407.390,544.379,894.305,1197.609,1427.258,1395.273,1117.440,713.962,437.002,254.553,171.787,152.522,146.671,138.141,130.703,121.943,111.340,109.241,117.818,107.555,106.024,106.939,172.966,1097.080,4816.438,15199.867,26996.676,44968.906,49756.924,45457.908,32362.951,17687.784,6190.411,1764.293,166.176,40.635,35.299,30.990,33.251,33.159,28.371,28.364,24.809,26.522,30.075,25.758,28.868,31.785,26.973,27.832,27.194,23.586,28.150,29.490,30.326,26.775,28.331,29.336,30.194,27.158,27.777,25.583,22.310,24.132,27.641,27.498,27.882,26.426,27.623,30.821,29.488,27.794,31.802,26.065,25.869,26.313,28.738,27.796,29.877,33.253,30.869,
400,11097.892,8377.458,5467.764,3739.777,3190.103,2588.707,2692.327,2286.264,2383.648,2049.106,1686.365,1728.734,1504.865,1335.649,1218.099,1193.426,1107.356,1071.605,937.106,935.678,870.667,864.686,754.807,750.977,683.323,620.330,606.049,602.015,629.958,624.913,603.563,586.267,579.051,666.641,632.374,717.130,645.395,673.148,697.741,696.997,747.760,748.024,795.969,791.704,816.443,773.865,816.941,843.225,804.405,804.257,791.854,816.890,766.085,753.253,766.685,696.183,671.493,649.735,627.864,596.099,544.035,499.763,468.632,471.793,441.058,385.425,395.873,391.010,360.536,345.924,361.815,458.209,645.335,920.977,1272.608,1414.757,1289.079,957.228,610.375,362.831,225.576,167.507,155.099,142.415,140.164,133.609,119.431,128.333,114.123,115.777,115.407,99.120,116.745,174.195,919.253,5026.230,12585.434,29741.357,42714.483,47970.970,43356.874,31599.611,15804.647,6494.028,1114.246,158.822,38.569,36.510,33.118,32.966,32.248,29.196,27.170,24.387,27.983,28.475,27.406,25.701,23.928,28.149,29.121,27.601,32.321,30.090,27.084,23.837,27.949,24.984,30.264,28.382,30.187,25.509,27.200,23.241,28.715,26.960,31.337,27.751,29.609,29.481,26.921,30.616,28.758,30.290,24.254,30.232,26.970,26.246,26.725,33.877,26.911,
402,14465.615,10235.789,6915.335,4117.838,3278.817,2783.270,2445.161,2378.466,1912.496,2104.547,1924.557,1670.118,1780.841,1429.730,1380.118,1103.858,1153.512,1023.560,898.917,954.336,869.065,858.956,759.995,786.312,702.153,677.152,614.143,638.001,639.212,626.954,660.281,614.472,589.034,617.868,625.291,660.220,675.579,657.471,706.243,689.739,792.718,789.213,790.378,806.604,823.426,834.672,860.254,811.931,847.216,800.827,803.450,797.527,785.734,780.887,745.012,725.595,697.046,678.593,630.030,602.668,591.087,542.553,508.699,465.634,463.707,433.124,393.239,393.784,378.446,360.869,380.192,359.900,492.008,690.234,992.518,1263.643,1349.615,1186.096,876.044,553.077,311.391,210.170,168.081,148.459,136.509,134.114,132.377,127.759,131.003,122.249,112.851,111.043,99.241,111.991,152.098,942.308,3871.503,14844.920,28297.546,40094.206,46865.720,44292.454,29571.161,16280.916,4470.625,1155.735,111.991,36.531,29.948,31.591,33.968,29.412,30.208,21.204,27.017,25.835,28.143,28.109,28.904,24.456,26.419,25.629,29.568,29.168,29.157,27.127,24.467,28.870,30.712,29.669,28.261,25.768,28.303,24.577,25.483,29.223,29.075,28.611,32.648,29.609,30.744,30.715,31.852,29.377,27.913,31.490,29.259,28.964,30.328,32.362,28.561,
404,13656.133,11762.905,8331.265,5212.243,3314.371,2230.482,2623.192,2792.946,2631.454,1690.915,1701.632,1652.519,1497.934,1565.274,1305.089,1155.420,1111.770,1024.058,962.276,941.737,812.808,864.454,754.029,699.317,729.469,706.315,609.001,595.272,647.952,561.749,624.131,581.082,603.135,638.335,632.662,667.783,680.046,711.637,738.039,738.646,744.464,769.424,803.524,870.865,811.575,826.441,801.496,830.907,883.037,854.789,817.352,810.457,802.845,782.557,755.290,735.830,710.539,674.407,654.919,636.097,568.224,566.090,525.376,484.668,446.378,434.210,406.637,392.185,394.105,379.414,370.439,361.649,398.268,513.268,734.295,1010.285,1233.203,1257.868,1088.340,784.099,471.335,291.733,224.806,173.380,150.225,137.249,136.855,126.344,125.930,121.953,123.987,108.074,104.446,108.815,107.548,152.109,639.528,4879.067,12879.183,24370.608,37792.599,45795.312,41145.937,29817.450,13334.345,5362.264,1092.705,122.567,36.908,32.980,29.520,29.719,30.786,28.113,24.656,28.029,30.088,26.780,28.365,28.058,26.066,26.769,31.050,26.606,25.062,28.744,27.491,29.600,24.418,30.668,27.721,26.905,25.453,23.988,26.056,26.423,25.987,26.498,29.874,25.849,28.525,32.155,29.423,27.689,29.181,27.482,25.552,28.694,29.069,30.420,30.053,
406,13308.182,13711.426,10862.461,6327.874,3321.302,2867.321,2657.527,2397.860,1873.210,2316.815,1965.388,1415.557,1449.987,1299.217,1305.541,1119.934,1037.450,1052.227,978.901,944.608,837.554,838.951,765.339,771.633,744.655,698.394,637.375,605.281,637.878,611.298,619.166,566.198,614.335,666.986,655.154,680.045,691.899,683.666,687.080,766.129,726.515,741.167,789.322,837.698,839.216,843.017,870.723,872.162,911.755,834.829,821.521,827.771,814.151,820.135,789.060,774.262,744.971,697.149,655.244,617.298,615.807,553.912,537.416,507.181,428.989,459.406,435.063,413.408,389.253,375.575,374.587,370.538,395.787,413.849,568.152,789.003,1032.578,1232.980,1243.493,981.624,657.868,424.813,271.708,193.612,154.592,154.022,140.733,133.483,131.007,133.847,132.558,120.536,116.669,112.943,104.894,106.937,138.321,1051.971,4269.321,10791.087,23196.279,35600.955,41799.251,39036.553,24933.132,13764.238,4690.125,978.829,155.222,35.621,31.047,30.616,32.871,28.622,33.329,31.748,27.701,26.479,28.772,30.338,26.444,28.430,28.409,25.631,28.495,25.525,29.862,26.230,27.640,28.516,28.466,29.039,23.474,24.535,26.711,25.122,25.434,26.659,29.702,27.509,30.729,28.144,30.201,30.130,31.500,26.496,28.088,25.325,28.431,30.382,33.214,
408,12528.886,12894.987,12137.599,8610.876,4375.757,3617.919,2903.317,2567.494,2266.800,2184.800,1939.219,1749.960,1454.047,1282.825,1234.902,1111.037,1196.646,1017.358,1037.560,911.522,918.912,793.437,784.821,746.320,689.655,676.680,685.112,672.332,602.257,602.972,634.193,573.095,637.394,682.941,629.367,634.363,658.035,688.446,703.563,684.191,743.648,746.712,801.016,805.416,823.800,891.665,884.907,870.885,855.931,876.136,818.697,832.456,839.145,853.889,797.740,779.701,733.140,681.518,660.374,646.396,613.666,561.680,547.322,495.323,475.151,465.108,430.676,387.770,408.327,393.186,383.571,369.618,404.040,415.226,476.305,575.310,774.998,1063.886,1209.477,1132.742,867.744,591.445,379.505,226.303,185.746,164.928,148.012,131.104,128.554,137.417,136.015,120.584,118.561,111.673,113.212,106.556,100.774,162.621,867.907,3307.644,10417.434,21194.818,32999.514,40586.398,34735.953,25161.470,12646.724,4373.577,1276.992,216.391,35.871,34.748,35.570,30.869,32.728,24.577,24.675,27.152,27.131,30.882,27.356,26.412,28.524,24.070,27.304,28.309,29.450,26.347,25.648,28.266,27.217,29.207,24.111,24.532,26.260,26.557,27.130,27.306,29.690,27.248,26.926,25.357,27.069,24.462,30.574,33.528,26.757,26.489,27.275,27.095,33.720,
410,11908.990,13356.517,14657.519,10302.056,6021.614,3768.124,3370.313,2202.546,2152.649,2018.520,1591.702,1734.393,1643.146,1392.034,1177.109,1177.583,1132.500,1014.411,991.555,935.271,787.581,823.004,763.244,782.293,695.764,702.315,640.259,590.479,572.124,563.811,599.569,627.014,614.757,605.139,637.276,624.156,627.116,689.785,666.645,644.962,748.733,759.625,768.708,795.957,840.321,851.626,851.326,840.503,861.183,853.727,838.751,855.876,831.843,837.201,788.562,749.325,716.447,692.533,676.057,642.444,615.827,596.913,538.900,495.201,478.407,457.500,450.707,399.989,403.869,417.333,391.797,385.320,411.735,410.780,430.459,468.320,563.980,837.788,1053.578,1149.776,1043.908,804.798,547.675,326.069,210.017,177.096,151.074,148.691,136.962,146.932,140.893,117.664,129.804,129.565,117.801,105.523,88.958,94.395,125.849,551.342,2849.374,8614.929,18991.656,32842.938,38471.203,35713.258,25041.818,13000.375,5706.704,1629.387,110.631,31.677,30.621,27.826,30.904,27.955,29.018,27.578,26.503,27.279,25.103,28.162,24.974,25.969,27.982,24.018,28.826,24.121,28.467,26.568,28.537,23.280,26.388,23.047,22.869,25.747,22.182,28.349,30.119,29.588,26.464,26.395,27.840,27.731,29.113,24.999,27.708,29.758,29.431,29.677,29.148,
412,9842.844,12218.737,14870.742,11201.767,8772.867,4477.335,3097.817,1932.743,2642.807,2158.053,1705.686,1678.993,1702.757,1459.399,1180.747,1107.898,1096.243,1002.735,964.629,872.315,848.588,877.981,763.131,746.809,752.345,725.112,635.261,642.030,589.857,618.019,605.847,629.687,599.127,578.789,657.218,678.424,649.231,661.351,672.098,689.327,728.372,728.791,768.955,777.114,822.632,830.146,856.405,857.571,870.646,886.179,867.033,811.791,825.466,835.331,814.701,785.334,757.254,732.129,711.003,664.743,645.390,564.971,538.901,533.009,491.424,465.684,440.264,417.784,419.254,394.784,413.595,417.300,426.007,431.829,427.440,409.928,442.813,609.588,847.601,1045.556,1105.442,981.019,735.441,445.729,279.411,200.084,158.600,148.810,148.049,148.244,134.153,122.589,126.065,140.304,121.978,102.113,96.074,88.836,85.659,109.309,525.096,2588.800,8428.772,20482.692,32841.576,37703.834,34701.007,25141.410,13818.945,5447.208,855.064,134.448,35.762,28.776,28.866,29.342,31.017,27.292,25.365,27.031,26.057,26.571,27.412,24.735,26.497,25.799,27.325,27.287,29.336,25.011,23.091,26.691,21.372,22.776,23.318,26.784,23.315,28.844,28.233,28.569,25.964,25.467,28.098,28.244,27.349,25.760,26.975,27.606,31.243,29.535,31.846,
414,9230.103,10841.007,14024.982,14520.349,10419.146,5577.866,3492.943,2329.742,2397.520,2219.420,2037.439,1684.378,1426.319,1246.514,1099.612,1176.992,1048.889,1006.515,919.194,870.520,867.582,861.696,748.203,735.672,749.978,684.601,672.528,595.730,610.702,617.211,591.463,617.397,588.293,620.077,605.834,667.277,629.003,653.490,662.777,715.257,723.105,748.832,747.362,775.523,848.292,831.507,869.531,862.390,879.180,850.551,859.997,864.936,830.784,849.166,802.719,793.524,778.187,713.459,694.761,672.237,614.387,617.001,549.662,520.747,494.247,474.852,455.892,450.038,416.034,413.974,413.038,415.469,426.885,425.563,434.618,369.272,361.577,456.421,648.308,871.476,1059.005,1078.972,897.929,614.722,381.810,253.012,170.767,160.665,156.240,150.714,144.858,125.187,124.039,133.444,121.712,116.989,96.669,87.449,80.683,85.165,103.015,478.671,2567.609,9199.488,20854.418,30288.161,37688.664,37198.991,24257.301,12655.694,3974.755,1034.119,137.931,30.897,29.937,29.057,30.416,23.490,23.121,25.091,23.833,24.839,30.383,23.635,28.956,22.453,27.497,29.897,30.985,25.132,26.012,26.333,24.927,22.448,22.178,25.743,23.729,29.192,31.012,29.624,26.723,28.827,27.424,28.168,31.009,28.151,26.559,32.756,30.920,27.729,25.703,
416,6418.052,8465.375,11953.188,14192.298,11784.236,8548.397,5401.599,3338.602,2362.727,1728.955,1821.337,1568.760,1305.793,1427.832,1089.240,1124.973,1137.071,1011.915,924.521,849.847,844.624,856.521,760.925,787.923,718.968,683.326,669.763,628.373,581.431,557.156,600.819,632.573,555.202,581.612,649.662,673.469,630.003,607.720,693.987,704.699,725.672,731.806,756.721,826.278,814.243,828.090,851.087,871.028,802.964,881.185,829.967,891.205,867.796,840.063,811.199,805.528,763.795,722.273,711.806,649.546,616.299,610.121,563.455,522.854,500.976,470.270,449.287,423.467,416.639,404.788,419.742,416.164,439.995,409.320,447.674,388.235,347.151,397.024,484.114,667.603,896.408,1035.260,1022.994,793.268,540.838,342.041,231.414,176.905,155.697,148.813,147.565,125.679,133.482,144.838,129.130,121.795,104.073,88.894,74.711,77.469,75.601,98.632,476.742,2743.633,9696.141,18332.234,32394.384,42901.002,32956.352,22842.186,12211.718,4275.336,1006.801,110.844,35.482,28.472,30.421,30.275,26.394,25.571,25.621,23.748,25.201,25.976,25.964,25.213,25.427,26.158,28.906,25.001,24.153,23.659,23.291,24.838,25.279,23.312,25.299,27.098,26.576,28.623,27.760,26.483,26.304,28.746,26.579,29.608,26.063,28.725,31.555,28.593,27.555,
418,5292.413,7303.536,11490.175,14799.398,14201.819,10661.492,5592.274,3633.261,2398.064,1829.293,1851.146,1540.086,1407.365,1381.329,1140.933,1145.652,1067.393,935.090,919.280,868.265,894.292,812.821,772.308,741.411,637.883,706.061,669.458,616.240,593.496,584.123,594.667,607.449,583.552,619.875,611.663,617.721,640.907,609.106,647.564,622.951,727.321,715.841,759.643,749.454,800.942,782.656,851.246,823.678,857.666,873.262,867.444,840.655,883.725,839.249,823.379,781.218,750.764,734.391,696.169,696.694,639.833,592.782,549.939,536.672,493.963,492.898,459.952,439.021,430.504,432.695,431.116,418.201,426.185,432.908,423.087,361.709,331.891,331.702,399.333,507.374,699.572,902.931,1017.816,927.727,700.251,464.594,293.602,203.065,172.364,158.413,140.931,132.717,135.081,135.229,130.009,130.743,107.040,93.411,77.779,73.816,72.480,74.514,95.085,501.655,2938.939,8178.132,22179.967,39239.623,36524.817,32563.597,24568.447,10684.448,3812.858,812.092,139.551,33.549,32.637,29.651,25.202,25.811,23.131,24.383,27.840,23.125,27.197,25.128,27.196,28.831,26.887,26.918,26.151,25.909,25.742,23.526,24.446,26.511,26.342,29.357,27.495,29.937,30.599,29.713,28.490,31.539,25.839,29.282,25.455,29.461,24.801,29.174,24.157,
420,4484.136,5879.005,8575.001,14343.772,15187.144,12611.008,8429.803,5105.142,2672.567,2012.270,1439.963,1575.372,1537.149,1201.686,1195.003,1232.727,1019.763,915.768,882.776,844.826,763.274,806.035,757.183,765.458,701.285,691.780,680.964,622.478,593.634,569.164,561.046,571.048,567.875,598.152,630.831,632.674,610.548,611.071,634.644,671.656,673.791,694.566,741.771,742.490,788.420,817.680,840.581,859.352,882.844,845.925,813.209,837.890,818.282,881.056,795.865,783.051,744.531,759.905,692.962,676.421,652.187,594.120,569.591,534.790,497.367,478.233,447.301,416.303,427.239,411.927,410.851,423.583,427.282,434.048,421.795,362.552,333.614,327.087,340.953,391.088,541.211,738.014,924.906,968.431,841.980,637.603,411.764,271.224,189.477,162.827,155.140,125.646,124.782,139.817,123.271,132.701,117.440,101.872,83.966,79.520,66.785,71.699,75.606,87.978,486.695,2368.845,11463.067,28509.090,32758.347,37660.765,37644.466,19741.797,10365.480,3722.782,1040.840,118.408,33.698,27.732,29.061,26.755,24.298,21.988,24.708,26.117,26.919,26.716,25.730,26.931,26.506,28.143,24.787,27.455,25.651,19.456,21.587,25.494,26.363,25.931,29.963,26.158,28.323,28.919,26.824,29.554,27.673,27.224,24.013,24.854,27.294,28.308,29.309,
422,4803.829,5458.697,7097.310,10969.789,15246.712,14918.260,10593.484,5971.522,3081.066,1844.965,1706.683,1567.334,1305.800,1257.392,1188.328,1083.188,920.398,957.057,909.292,812.375,802.661,835.355,719.429,747.480,696.091,641.262,663.911,614.076,600.973,593.547,570.252,589.926,599.582,617.407,599.533,647.779,597.441,623.281,655.635,665.781,666.493,722.396,692.116,753.972,785.945,795.192,845.628,804.716,861.339,833.250,856.144,849.049,822.527,806.568,812.550,810.861,770.581,710.365,700.989,692.446,643.990,593.077,562.329,554.769,510.925,479.587,456.337,442.072,440.131,430.131,403.097,426.742,437.847,439.741,426.065,386.113,333.985,331.335,315.389,331.179,396.417,543.156,742.390,908.807,913.978,782.630,571.822,364.246,250.869,175.827,142.617,130.482,127.857,134.593,120.548,132.079,118.540,116.194,95.713,84.620,78.108,64.352,63.750,71.150,88.289,434.401,4250.658,14906.583,22192.758,31975.344,37255.729,26675.556,19300.216,10138.020,4106.575,927.551,115.201,30.888,29.137,28.268,25.636,26.586,24.817,25.589,22.653,27.625,29.454,24.584,26.535,25.713,26.739,24.995,25.801,23.312,21.833,22.312,23.447,26.489,29.283,24.403,28.943,28.022,26.947,25.308,29.442,27.522,28.845,27.786,27.606,31.561,28.463,
424,5594.073,4289.623,5370.048,9106.303,12646.652,14755.044,12279.390,8959.422,4264.934,2521.494,1782.490,1416.033,1337.724,1284.624,1252.177,1120.950,935.163,873.784,931.629,862.473,792.675,737.562,686.913,772.533,678.477,634.524,674.697,588.348,591.480,597.809,588.088,603.480,558.126,611.511,594.926,598.999,566.149,589.277,640.953,642.381,648.934,682.504,724.925,749.561,798.814,815.513,825.423,815.234,819.303,843.757,824.119,858.837,864.459,828.188,821.199,816.444,758.136,739.318,685.330,663.083,633.452,603.236,562.450,521.636,487.782,492.700,469.105,444.409,436.051,428.080,427.010,431.915,427.776,414.484,430.329,371.818,313.751,313.344,315.769,300.949,328.287,409.317,577.355,775.618,888.772,849.323,704.102,479.172,313.076,215.656,169.639,132.034,119.204,130.900,108.992,129.390,111.355,118.299,99.028,89.745,72.332,74.216,61.924,63.617,65.912,94.769,1152.419,6088.426,11678.963,20957.893,29069.847,27707.048,26308.376,18470.517,10258.098,3509.171,831.419,120.830,30.478,28.575,26.767,24.879,24.035,25.060,22.774,25.120,28.108,28.292,25.717,27.459,26.668,24.275,24.043,21.012,21.023,26.355,22.927,25.148,27.865,24.844,26.196,28.541,29.162,26.174,24.932,27.509,25.172,29.892,25.917,26.613,25.677,
