394,4785.025,3629.031,3367.672,2105.787,2362.163,1861.808,2140.971,1614.802,1872.868,1540.343,1378.053,1335.180,1111.241,848.552,942.786,832.018,821.678,576.007,726.609,577.642,591.203,559.357,468.843,474.289,454.124,403.673,413.572,409.418,390.118,356.985,425.445,398.001,405.538,416.007,426.046,418.629,432.500,424.881,426.867,466.279,455.762,506.376,520.901,572.144,577.991,496.432,518.728,491.459,464.387,457.011,455.908,431.670,440.445,433.740,428.244,397.636,371.939,379.016,362.683,320.600,301.883,309.153,288.305,270.707,261.968,261.139,247.260,252.688,285.309,398.911,633.218,1031.807,1399.839,1483.130,1214.517,829.406,491.378,244.617,155.311,106.653,109.082,102.110,91.021,86.683,91.781,81.134,80.282,81.206,76.986,87.114,111.023,696.441,2702.943,8816.994,20262.523,29033.135,32628.559,29566.541,20459.096,12822.405,3699.068,758.060,89.098,35.942,31.389,26.388,25.341,29.056,22.616,24.647,20.710,23.991,23.535,24.023,27.760,20.814,25.537,26.830,24.916,23.881,23.633,21.044,22.983,16.231,20.805,21.468,22.871,21.911,23.468,21.288,22.490,20.921,21.814,23.135,20.637,20.736,18.957,22.130,25.057,23.965,18.485,21.210,23.296,23.689,21.838,24.674,22.582,22.884,23.210,22.562,23.475,
396,6108.910,5182.502,2900.618,2360.609,2535.560,2644.884,2275.207,1869.186,1738.479,1443.185,1350.680,1490.714,1053.687,1010.456,820.691,915.244,808.229,661.766,640.185,600.560,584.030,536.413,539.058,543.907,521.703,445.190,398.310,397.927,388.096,453.164,370.489,403.184,443.521,428.881,403.447,418.687,384.891,423.942,444.536,474.277,484.198,525.451,541.134,574.543,566.001,482.874,514.342,507.614,496.429,491.564,471.856,453.774,426.439,433.834,430.341,413.635,393.431,379.269,369.345,343.193,331.503,298.364,308.615,275.936,263.941,263.610,242.578,245.387,256.020,286.610,434.282,731.347,1101.476,1366.989,1352.993,1111.951,728.307,390.628,212.338,126.931,111.230,99.299,93.175,88.906,96.796,92.681,87.420,87.140,86.716,80.969,83.609,127.454,579.128,3308.391,11258.629,21899.898,29315.279,33323.929,29805.796,23080.021,9410.787,3008.559,722.822,112.134,33.041,27.790,29.492,29.402,23.609,25.713,25.578,24.636,27.028,26.936,23.036,24.594,22.650,23.235,25.835,21.781,23.560,21.626,25.180,22.482,23.427,21.348,25.543,24.252,22.748,22.996,21.842,17.963,19.636,20.652,19.207,20.197,21.748,22.527,23.704,21.868,20.828,22.654,21.209,20.642,25.984,21.274,25.775,21.723,25.783,25.853,24.095,
398,9803.415,5794.096,3409.444,3226.593,3191.433,2463.046,2498.587,2097.459,1616.255,1703.741,1296.255,1301.017,1102.366,1183.394,954.372,904.353,738.803,788.843,661.163,674.477,613.172,614.274,524.949,409.886,451.478,461.519,422.909,401.873,400.961,359.883,393.932,404.466,429.820,407.995,423.932,390.392,452.529,424.349,410.382,443.784,470.983,506.694,549.343,584.297,590.802,515.139,520.357,487.104,492.138,496.498,493.286,491.397,475.254,467.495,432.527,425.482,409.637,414.797,377.216,342.812,320.146,305.140,296.334,293.969,275.727,244.275,244.224,255.946,246.981,257.438,297.797,451.865,753.307,1114.763,1329.821,1308.380,1027.588,642.338,366.202,197.645,127.704,109.307,100.749,84.578,100.834,97.134,95.302,79.724,90.048,83.598,80.853,101.774,116.288,660.899,4183.508,11993.729,20721.368,29552.552,34700.210,32308.353,18383.214,8831.786,3452.167,939.694,92.387,29.543,23.890,30.400,21.496,23.490,23.735,23.354,25.755,20.037,26.368,26.497,21.647,22.869,24.275,21.798,21.391,26.261,21.013,18.704,23.859,19.970,24.486,24.665,20.847,20.885,18.333,20.737,20.243,20.399,21.901,21.228,20.925,21.135,23.774,26.538,21.812,22.525,21.138,20.594,23.999,24.436,21.773,21.817,22.558,22.805,24.743,
400,10752.860,7281.681,4183.387,3852.368,3229.099,2214.046,2539.755,1735.644,1450.579,1791.559,1360.168,1247.006,1222.854,1190.096,890.619,870.182,720.739,779.252,630.509,641.767,577.019,553.772,491.382,501.697,426.513,428.707,414.582,382.932,413.381,401.215,408.046,409.164,415.021,420.608,392.458,447.524,433.817,399.316,428.589,491.091,473.022,501.120,530.861,567.885,573.296,523.184,518.960,478.082,510.148,499.744,498.539,494.011,479.403,458.924,479.998,426.633,430.018,391.193,379.352,360.431,361.927,330.861,287.462,295.421,266.337,272.169,252.958,251.138,233.434,218.576,240.229,347.672,510.053,805.944,1151.401,1323.609,1165.319,881.641,555.290,292.658,168.821,116.103,115.606,98.360,94.612,84.913,80.661,91.051,89.619,84.744,89.791,86.796,89.561,150.452,1198.580,5299.861,11713.654,21069.012,30766.639,33993.703,25445.320,16510.773,8795.554,3182.808,586.353,95.145,31.583,27.165,28.639,20.152,26.608,26.458,27.524,22.883,20.864,23.503,24.206,21.777,22.804,20.179,22.036,20.535,21.435,19.886,21.354,21.363,22.291,20.773,22.192,25.389,20.560,21.508,21.370,20.163,19.238,19.757,17.693,23.435,23.002,21.571,21.297,21.253,22.441,24.449,24.588,25.301,24.120,21.318,22.309,24.502,26.683,
402,12254.848,9476.843,6299.743,3813.309,3746.580,2381.138,1999.438,1812.200,1693.339,1504.862,1667.767,1225.587,1244.135,1021.333,1046.320,942.482,765.877,716.296,662.890,667.802,581.451,568.965,539.550,501.729,454.690,458.664,442.520,405.196,389.911,404.152,383.354,417.912,448.416,392.642,413.953,414.612,436.349,390.877,459.287,474.793,489.100,501.069,513.198,583.748,593.970,528.440,510.502,530.145,518.026,503.905,533.978,498.104,469.773,477.083,459.622,433.420,428.285,412.675,400.268,376.446,367.120,335.472,330.881,295.043,280.101,272.019,266.187,240.189,240.828,224.109,246.512,258.492,364.470,554.440,905.483,1161.959,1259.957,1102.844,783.705,467.557,236.786,136.571,106.759,109.212,96.087,89.882,98.203,103.058,94.754,94.108,99.403,88.625,82.916,85.270,171.425,1343.682,4685.290,11044.772,21034.872,27406.524,30511.801,24717.323,16825.292,8250.421,2915.451,734.855,84.019,34.811,27.698,28.106,31.311,26.248,23.092,21.800,23.004,22.279,24.561,23.159,22.563,20.437,24.745,21.092,23.373,20.312,20.452,21.590,25.233,21.349,20.076,20.158,22.517,21.192,23.310,17.947,20.218,20.981,18.162,24.930,22.316,23.718,22.879,24.518,22.331,26.401,22.211,22.146,26.553,24.617,22.251,30.821,26.162,
404,11698.872,11371.882,6801.594,4725.398,3669.944,2278.089,2428.526,1754.111,2072.085,1710.891,1259.243,1235.899,1025.957,933.764,1031.049,753.328,755.167,736.406,776.475,621.371,637.119,610.009,603.402,496.005,505.456,412.132,434.579,414.307,405.195,401.283,407.958,411.080,384.003,413.894,444.960,448.795,418.215,473.862,449.096,498.579,488.538,453.670,520.399,583.045,550.307,527.748,535.589,522.383,503.791,504.667,530.846,518.124,475.735,489.005,476.593,458.237,441.688,437.739,415.332,370.673,357.570,339.770,331.076,307.477,291.471,286.837,263.309,238.574,235.385,223.066,220.114,219.700,253.693,351.401,583.466,921.463,1144.827,1194.050,1024.768,696.370,392.902,210.087,140.177,108.543,107.385,93.678,96.290,95.525,95.773,105.474,93.823,92.088,87.514,80.277,76.828,145.348,774.018,3331.497,9486.870,15495.710,30699.065,31297.432,26848.225,17296.260,10321.182,4461.266,978.699,103.551,32.425,25.820,28.850,26.389,26.602,25.451,20.464,21.118,23.898,24.689,21.317,23.922,21.973,20.473,22.558,21.646,20.746,23.894,20.923,25.680,23.770,22.265,22.306,22.660,22.804,20.400,21.273,21.667,22.398,20.802,20.139,24.708,23.776,20.208,25.400,24.309,22.497,24.226,24.483,24.219,22.915,24.380,26.322,
406,12405.139,11910.844,9183.489,5335.417,3294.103,2754.716,1903.106,2137.158,2008.490,1443.069,1873.331,1365.354,1133.463,971.448,946.211,803.647,672.967,727.342,731.624,664.419,620.917,548.498,481.713,477.096,441.971,431.999,444.202,425.355,418.582,418.236,407.362,400.063,398.704,387.255,398.461,409.975,394.302,423.216,427.145,474.220,481.276,450.364,491.602,578.306,588.995,555.366,524.198,559.162,542.213,568.338,512.432,527.295,490.784,502.022,488.830,469.437,427.935,409.262,410.321,378.726,367.207,363.717,333.222,314.645,283.024,282.793,264.537,234.875,241.975,227.099,219.483,214.970,224.239,264.844,400.098,642.494,910.852,1143.043,1128.235,872.885,576.654,319.240,198.929,127.665,109.228,91.004,96.063,103.013,107.230,104.306,105.172,95.500,82.935,81.176,79.395,82.909,127.718,676.990,2986.144,6815.828,25257.912,31129.351,32994.525,27556.081,22746.665,12774.399,4745.050,1409.469,104.149,32.300,24.976,33.232,27.525,27.455,27.318,23.852,22.157,24.720,21.451,21.856,27.031,24.573,25.869,21.396,20.943,22.591,22.863,20.809,24.767,26.587,19.841,26.052,16.288,18.338,19.698,20.651,23.340,25.351,24.403,25.806,22.953,22.397,23.615,23.036,21.159,22.823,23.833,22.191,21.247,22.544,23.397,
408,11687.108,12209.836,10808.893,6886.338,4067.014,2429.857,1933.566,2154.036,1986.702,1512.696,1472.790,1238.750,1124.623,796.741,995.181,726.505,736.972,712.278,665.020,631.258,536.272,521.184,518.668,446.428,468.173,416.998,437.641,402.218,421.156,407.082,383.659,397.839,415.393,404.914,421.889,419.563,433.438,446.634,434.696,458.268,476.063,461.895,499.827,560.428,570.998,502.291,554.646,502.531,527.061,520.448,541.760,516.823,514.671,507.764,506.936,475.137,467.109,467.142,394.366,392.382,384.928,357.142,311.777,320.118,283.476,283.225,274.722,258.313,235.379,220.375,219.183,201.173,218.024,222.323,273.308,433.536,673.434,967.991,1088.271,1030.057,776.411,488.189,280.429,169.849,125.122,103.504,104.641,105.055,109.393,114.141,103.241,104.288,84.718,86.992,78.165,75.625,77.704,121.411,649.822,2172.653,15424.465,24899.302,32536.093,35794.559,36017.454,24547.491,11273.744,5454.054,683.624,70.809,27.233,27.918,28.840,21.837,24.152,24.073,22.164,22.699,21.908,22.557,25.104,19.543,23.741,17.615,19.295,21.205,21.079,20.498,21.490,22.608,21.026,20.183,21.454,22.017,19.712,18.103,20.552,21.507,22.386,21.997,22.560,20.070,23.905,21.456,25.363,21.765,19.428,21.457,25.790,23.204,22.253,
410,9861.248,12162.166,11888.993,9429.006,5611.993,3085.830,2404.234,2135.626,1833.974,1629.109,1244.164,1086.373,984.402,1011.539,868.151,819.331,786.246,581.247,625.400,636.393,603.707,569.959,580.642,504.531,451.906,443.062,443.742,401.939,420.563,347.278,377.090,395.156,407.426,420.101,393.895,450.771,391.492,404.111,413.159,436.686,476.309,474.019,517.675,565.118,561.124,529.304,515.143,523.845,539.010,520.551,528.559,518.015,506.130,520.533,522.221,474.925,485.680,440.243,395.777,404.736,393.424,350.048,335.072,311.866,290.967,284.823,274.600,233.764,241.613,228.100,234.123,214.854,208.270,201.743,217.824,285.323,442.346,706.980,936.142,1065.215,952.161,703.553,443.006,258.531,158.692,108.325,98.669,111.765,127.396,121.759,109.201,103.149,84.960,97.903,75.580,74.454,73.135,70.284,104.116,368.187,5845.205,13406.665,23556.349,35016.199,42514.831,34094.745,20868.850,12155.316,3029.745,575.481,94.103,30.957,27.978,26.186,24.385,24.746,21.607,21.662,25.443,19.248,21.427,23.620,21.032,20.503,19.551,23.597,23.111,22.660,20.173,21.246,22.384,20.374,18.130,18.826,20.006,18.927,23.855,21.781,22.842,20.981,23.708,21.862,23.833,20.383,21.890,20.438,23.587,22.797,22.751,18.661,24.094,
412,9903.008,10476.233,12547.085,10616.505,6677.839,3530.683,2589.119,1455.116,1502.216,1427.598,1531.832,1433.030,1098.548,978.319,926.284,835.508,776.639,712.925,701.995,647.475,516.690,556.849,509.579,432.198,449.476,408.585,380.882,451.101,422.030,394.481,445.552,435.952,374.938,380.677,394.575,435.088,390.821,417.511,424.734,428.020,446.276,466.504,516.597,517.144,552.994,502.311,512.831,535.979,536.857,545.559,491.045,517.363,509.077,485.559,488.796,454.407,473.273,465.755,414.858,398.563,364.207,350.725,342.448,330.421,299.282,276.681,267.465,257.812,243.444,239.611,236.087,219.221,206.798,208.557,197.238,221.419,304.989,494.726,746.702,930.451,1014.495,869.197,642.534,362.440,211.728,129.670,115.114,110.424,123.644,115.889,104.298,103.584,101.009,98.678,80.825,76.789,68.054,71.160,71.435,83.657,1064.958,5098.428,11907.899,23614.230,35767.601,33950.835,27557.936,20571.826,8203.952,2625.266,636.615,82.015,28.925,22.853,20.042,27.017,24.192,20.128,23.088,22.736,22.568,20.450,18.559,19.756,22.838,22.045,21.123,18.566,22.572,17.028,20.168,19.705,19.969,20.444,19.070,19.757,19.724,19.385,22.901,23.973,21.416,22.607,24.578,20.745,24.097,21.434,19.751,21.393,19.318,21.725,22.171,
414,6485.039,9884.937,13023.054,12874.575,8651.885,4927.096,2813.336,1966.010,1843.184,1519.413,1232.901,1303.247,1107.848,852.710,962.434,844.195,725.639,716.556,644.715,594.706,575.718,503.437,471.011,515.426,496.038,417.366,396.259,429.818,402.955,400.579,431.280,395.024,377.659,397.856,426.428,461.365,394.342,399.024,415.303,448.298,430.754,498.628,517.788,545.626,548.750,533.482,524.304,538.664,546.918,521.186,501.316,523.772,528.860,530.643,495.334,483.466,457.463,442.913,437.102,386.954,387.113,373.018,340.004,324.837,307.311,301.815,257.281,256.593,238.702,234.581,219.222,223.334,203.883,189.239,189.196,201.751,233.917,324.178,517.885,747.030,951.200,951.849,801.535,555.435,321.756,186.927,135.879,127.858,131.930,116.869,111.538,104.482,99.695,95.173,85.486,78.154,69.240,67.176,70.807,71.707,100.054,664.851,3456.364,10653.899,21344.221,25280.100,29161.046,26729.651,15944.114,7407.904,2723.039,611.876,79.600,26.695,24.293,22.429,25.049,21.808,19.815,20.545,19.975,21.524,18.728,22.386,17.780,21.405,25.523,22.808,21.649,20.856,17.556,22.220,17.830,18.757,20.401,20.207,17.864,18.344,21.277,23.905,18.224,21.886,23.534,23.940,21.283,20.754,21.551,20.645,19.890,25.094,21.332,
416,6045.641,7943.585,10909.426,12681.515,10752.626,7019.885,3546.041,2115.679,1660.065,1318.663,1291.873,1056.659,1177.973,1012.254,977.572,850.425,858.798,685.793,621.275,615.598,608.099,557.723,540.145,508.526,434.332,382.051,398.190,403.881,383.532,386.831,394.879,428.080,389.942,375.015,419.384,461.506,411.931,439.153,407.456,419.218,418.938,457.706,536.948,530.964,548.116,512.552,522.237,519.532,539.997,493.863,547.035,514.179,516.968,525.090,503.861,487.349,480.202,441.088,420.439,396.615,397.450,346.206,336.815,326.730,311.099,298.889,289.065,255.481,254.625,238.621,224.615,216.961,194.487,195.177,192.718,189.898,196.027,244.191,340.792,531.479,780.289,950.623,896.579,726.600,458.394,276.986,175.458,130.298,143.308,116.105,105.640,98.846,97.656,102.144,94.247,84.879,69.437,68.622,58.418,62.091,61.039,81.953,373.060,2382.460,8246.473,13967.810,24442.930,27690.409,22606.381,14855.611,7593.671,2896.072,596.472,85.434,27.859,25.186,22.487,23.737,21.469,23.430,20.801,20.876,21.605,22.213,18.229,23.396,20.424,25.367,20.986,21.267,17.986,17.114,19.785,17.334,21.515,19.953,21.344,21.655,21.495,20.254,22.326,21.079,21.511,22.282,19.043,23.463,24.229,26.311,22.618,24.745,21.210,
418,4908.931,7343.892,9820.980,13333.269,12301.639,9061.590,4853.671,2520.177,1894.187,1575.238,1432.198,1408.235,987.914,956.795,843.965,706.838,731.898,646.050,546.191,628.480,590.415,541.149,474.886,530.084,458.957,415.648,412.178,413.833,393.793,388.896,403.515,359.294,403.622,388.305,406.655,399.975,386.025,373.024,437.750,432.837,442.928,455.080,486.606,534.857,548.417,493.347,489.926,544.129,533.772,511.744,523.758,518.362,489.935,516.033,497.296,480.946,472.375,450.657,418.634,419.370,376.316,361.818,342.672,326.373,311.657,285.428,267.156,253.225,245.371,228.561,231.787,223.065,203.995,189.579,177.315,186.036,183.311,203.028,244.452,372.855,600.914,811.307,895.274,857.543,631.469,405.147,228.169,163.442,156.561,109.907,104.557,94.780,95.099,93.350,82.416,93.198,82.452,74.484,69.790,64.627,53.944,68.055,82.583,359.933,2032.351,5954.919,16372.474,22133.597,23547.840,22140.593,15025.069,8015.013,2570.454,699.784,109.240,23.820,23.116,21.302,21.210,23.661,20.068,16.337,23.226,20.719,21.886,24.466,18.449,19.499,21.509,19.696,20.967,19.484,21.596,18.102,19.920,18.468,21.138,21.188,19.588,22.306,21.541,20.906,22.027,23.117,20.421,23.108,21.551,22.719,20.859,22.673,19.749,
420,5057.947,5706.180,7854.031,11520.452,13540.408,10187.924,7172.551,3379.655,2077.705,1449.447,1608.282,1149.323,1145.381,981.191,746.344,717.295,713.707,648.190,641.639,623.190,578.557,568.160,503.993,511.295,501.869,436.909,405.321,407.324,377.594,365.835,388.743,368.161,401.997,408.331,403.487,432.209,397.210,387.677,411.803,426.980,431.091,451.080,505.778,565.322,536.646,517.936,486.691,522.832,495.821,509.677,507.602,516.288,525.557,526.026,527.599,481.512,483.118,474.139,429.513,401.886,373.405,360.089,332.918,319.863,311.290,280.365,277.816,257.635,244.413,230.430,237.758,226.838,219.650,199.420,183.396,191.813,172.339,188.765,200.320,251.464,404.239,611.910,804.025,901.744,791.420,550.442,353.900,217.529,177.981,126.261,112.973,101.862,92.128,86.718,82.085,91.508,80.131,82.933,75.615,64.399,52.741,57.094,61.195,78.300,310.470,1472.154,7296.623,13480.506,18747.662,24863.665,22459.067,17970.129,8288.162,3580.376,946.854,94.267,23.673,22.125,25.005,19.346,23.232,18.566,21.281,21.996,17.812,22.640,22.358,19.106,20.200,21.375,19.941,18.593,20.602,18.918,16.875,18.890,19.989,18.379,21.767,21.943,20.072,18.158,20.771,21.486,21.576,19.741,23.132,23.553,25.240,20.788,21.119,
422,4182.624,5014.703,6419.943,9920.551,12878.038,12000.860,9006.117,4985.479,2191.009,1852.805,1287.154,1142.220,903.860,947.555,779.426,719.721,635.943,612.412,561.664,624.338,572.191,543.877,448.609,496.046,448.791,401.889,420.048,451.841,421.603,362.626,424.515,371.908,363.565,384.715,383.536,383.029,386.545,366.817,437.246,431.005,432.077,448.404,457.193,520.443,541.454,499.828,497.248,512.352,506.746,518.262,542.173,513.931,505.420,500.241,502.161,475.577,459.108,456.549,434.812,412.868,388.600,373.421,336.953,308.661,317.604,303.027,280.567,251.411,256.207,242.148,236.596,228.255,205.498,195.617,195.484,181.987,171.459,170.076,170.788,197.339,270.756,422.990,635.090,847.936,841.467,702.595,514.119,335.815,218.979,138.094,109.111,108.402,92.433,88.041,81.061,89.308,85.507,88.089,76.694,67.548,52.503,53.983,64.312,57.380,71.763,253.459,2072.987,5882.194,10831.024,20891.352,24952.094,32157.237,18032.208,9840.353,4156.176,993.301,86.679,22.951,26.469,21.355,23.252,23.147,22.380,19.061,21.726,21.413,21.655,19.990,18.774,17.877,20.995,20.523,18.541,21.733,19.398,18.409,19.573,21.318,18.235,22.548,20.232,18.983,22.316,17.259,20.073,20.560,20.968,21.203,22.948,19.646,20.294,
424,5332.120,4467.394,5914.853,7679.668,12214.369,13479.895,10196.909,6888.872,2931.538,1884.693,1292.929,1235.660,1004.018,952.358,820.734,827.150,681.922,581.549,666.235,592.108,469.382,541.073,495.522,422.688,442.906,436.886,423.101,383.954,389.849,360.152,387.207,403.698,369.438,394.931,391.488,397.598,381.113,382.834,398.748,407.203,419.369,415.660,472.244,500.369,504.184,488.764,507.226,486.517,529.328,506.059,498.159,506.981,509.305,516.265,504.752,479.037,467.613,469.085,413.477,416.038,385.472,360.687,327.624,327.093,296.961,292.529,282.911,275.052,246.207,232.655,228.454,223.490,215.618,207.363,181.033,179.412,173.347,172.696,168.935,170.891,213.476,310.043,474.403,713.580,816.100,792.282,621.576,456.343,300.704,169.796,114.084,102.723,87.503,79.536,75.382,81.138,82.128,91.680,79.182,80.552,61.921,58.546,58.342,55.242,59.961,66.833,392.445,2026.242,5072.921,13667.988,21200.869,44616.208,27884.092,17444.291,9814.331,3914.677,896.369,91.166,29.677,20.582,20.512,20.335,19.560,17.168,19.868,18.670,22.178,18.096,19.836,19.194,19.705,19.171,17.991,19.862,15.194,18.043,20.863,19.033,20.107,21.428,20.052,22.283,19.243,19.590,21.731,21.858,22.299,21.909,21.810,18.452,23.654,
