392,5596.991,3480.169,3525.996,3716.341,2502.021,2496.260,2146.013,2012.785,2390.205,2172.939,1647.916,1553.150,1453.411,1094.989,945.228,1048.791,950.585,894.828,740.770,706.650,729.998,674.494,615.631,608.581,503.772,486.179,501.442,516.924,507.106,463.894,425.743,490.078,512.962,505.261,491.265,547.692,498.389,580.073,545.029,590.922,612.825,600.320,643.526,671.067,667.784,656.121,628.336,649.340,646.233,604.350,608.775,615.930,598.758,591.234,579.507,553.370,510.359,485.983,470.358,444.582,431.753,401.255,386.969,374.719,342.216,334.201,303.716,332.212,424.213,599.885,941.834,1312.571,1562.835,1425.410,1046.651,672.999,373.157,195.252,147.881,141.209,126.814,127.363,126.596,106.117,104.412,97.792,100.989,91.212,97.734,144.485,669.219,5104.857,20610.527,42165.297,59610.890,66920.522,60696.826,41767.957,20298.683,7774.558,1440.720,175.247,37.179,29.072,31.004,27.956,29.727,22.426,26.296,24.205,27.877,28.789,27.695,24.339,26.243,22.733,25.129,23.082,25.259,20.832,24.353,25.571,24.827,23.479,25.969,24.695,22.598,25.728,25.420,26.735,24.255,23.051,23.146,23.762,21.956,21.630,24.252,22.941,22.894,24.944,24.980,24.506,24.585,25.725,24.393,27.492,26.026,24.307,25.488,25.020,26.889,
394,7094.355,5392.550,4239.395,2959.851,2252.887,2728.894,2542.130,2166.329,1989.287,2139.039,1570.144,1342.939,1261.187,1230.512,936.667,910.619,876.036,826.522,714.844,692.615,666.895,654.384,634.629,585.930,564.628,536.549,500.127,512.509,488.679,508.016,479.761,494.774,502.151,528.841,499.757,520.099,524.188,588.536,577.842,614.805,613.929,632.521,635.857,692.550,650.578,683.821,688.602,674.974,636.371,640.246,620.294,627.899,607.040,586.626,580.487,551.697,542.889,532.129,482.080,484.003,461.415,406.557,405.020,393.475,357.660,346.581,335.576,327.378,344.094,440.968,690.372,1032.046,1379.974,1503.674,1291.364,941.860,552.191,291.611,202.322,149.606,136.719,118.226,127.102,114.000,116.357,107.876,102.524,90.047,108.440,97.540,148.835,996.197,7144.516,21322.284,39864.205,59048.046,66767.928,58578.896,39058.571,20631.045,5742.402,1277.277,181.549,31.113,27.492,28.328,31.635,28.903,25.685,25.921,24.831,25.306,24.819,32.265,19.797,25.136,25.031,24.468,22.938,23.725,23.177,23.348,23.910,25.607,22.260,19.414,26.989,27.585,20.088,29.006,27.265,24.060,24.477,23.562,23.170,22.968,26.536,24.899,21.223,24.941,24.331,23.931,27.405,23.525,26.544,25.867,24.116,25.289,30.389,27.652,27.031,
396,8625.862,7108.418,4192.526,3340.477,3005.858,2943.734,3561.137,2472.470,1681.857,1771.499,1742.402,1396.328,1232.675,1239.035,890.752,1047.642,861.555,800.246,814.495,777.342,756.062,680.982,687.445,578.394,615.034,551.117,544.326,546.940,489.983,481.284,496.663,494.788,547.497,521.372,536.579,570.423,525.485,580.082,587.299,595.254,635.368,643.425,640.765,669.351,659.936,679.204,661.673,682.048,661.687,648.317,675.859,648.400,644.900,601.049,632.603,588.034,571.117,538.948,506.173,481.186,441.797,459.535,428.963,394.951,372.967,357.331,347.308,346.215,341.944,353.197,470.562,755.277,1124.550,1393.532,1435.586,1195.139,807.297,459.346,274.933,169.647,154.630,123.561,122.770,129.465,117.303,110.127,102.653,114.196,98.137,101.305,104.186,159.575,1171.900,6197.631,18519.773,38266.181,55298.641,63324.839,56601.275,39205.391,15043.384,5247.417,1329.055,149.639,30.208,29.574,28.951,29.204,28.130,26.258,28.858,22.516,24.878,21.935,26.265,27.654,25.927,24.543,23.374,25.045,25.399,23.587,27.243,24.339,25.024,24.590,27.058,29.510,24.623,24.049,25.547,24.175,26.666,23.113,19.378,24.723,23.808,26.419,23.711,23.388,27.824,28.336,26.273,22.026,27.931,27.231,27.738,25.576,26.055,22.159,23.888,
398,10665.419,8058.074,5024.625,3171.091,3286.560,2986.313,2791.725,2316.464,2082.764,1589.402,1547.228,1324.791,1582.149,1344.518,1164.517,1016.849,965.006,901.319,835.056,816.165,686.895,710.630,713.246,612.468,552.991,612.618,563.514,537.852,531.521,452.227,472.135,535.744,540.972,506.779,545.800,548.290,548.686,550.002,579.862,571.352,580.864,622.929,676.345,706.661,721.649,703.518,686.558,713.941,707.107,696.139,684.872,677.734,646.239,631.661,631.115,605.474,607.134,582.711,535.029,489.242,469.907,456.028,422.642,430.662,376.367,377.912,349.825,334.326,341.799,308.878,363.448,505.237,777.177,1104.573,1380.579,1367.566,1119.186,701.326,432.332,244.355,177.999,141.220,135.701,125.376,120.396,120.460,128.708,108.481,118.588,105.629,104.018,112.282,146.695,756.154,4396.353,15802.714,31670.221,48206.367,60948.616,55687.425,30531.279,15064.824,5917.243,1413.667,179.162,43.078,34.609,27.333,30.033,31.629,23.520,25.772,27.120,24.807,26.674,24.895,26.733,26.118,26.022,22.425,24.428,25.288,26.953,22.862,25.304,25.263,25.958,23.813,27.653,24.830,24.172,28.715,25.267,22.478,23.555,25.619,22.607,28.033,23.634,25.014,23.341,26.421,23.830,27.658,26.801,27.034,25.273,25.028,25.866,25.221,23.813,
400,11247.475,11066.835,5847.315,4629.476,3525.702,3727.087,2268.281,2233.995,1841.678,1806.411,1809.169,1695.436,1239.160,1207.263,1104.775,1029.593,971.254,828.324,815.481,800.093,796.847,708.844,653.695,648.729,594.437,547.545,556.719,539.192,518.866,449.752,482.233,523.900,529.110,534.134,564.682,533.370,553.761,592.131,588.043,587.311,592.487,640.753,656.863,714.570,694.213,695.488,731.762,708.732,722.945,700.617,720.078,701.130,712.020,677.933,646.163,643.167,588.259,572.424,564.779,537.945,483.104,453.256,449.136,441.317,403.473,361.812,366.322,352.230,308.030,317.208,321.665,385.760,568.100,833.866,1198.041,1381.052,1268.106,971.052,637.424,374.017,212.675,161.887,142.585,131.225,133.934,125.658,129.812,128.489,124.353,105.609,110.565,110.667,114.793,161.035,796.816,4733.676,13994.960,28787.047,48503.624,56097.095,41473.857,27007.752,14367.077,5065.934,1170.486,176.013,38.362,32.171,28.613,24.609,23.456,28.254,26.117,24.661,28.461,23.119,23.828,25.337,26.447,23.958,30.277,26.244,27.010,19.853,27.908,26.765,24.699,22.072,26.969,21.992,22.714,25.004,22.605,23.388,21.073,23.863,23.735,25.110,26.430,26.025,24.130,23.801,23.950,24.609,24.201,25.110,21.818,23.091,24.778,29.346,27.916,
402,13221.425,12679.421,7234.021,4982.640,3296.721,2954.021,2450.994,2427.770,2142.765,1903.158,1519.104,1406.752,1348.731,1203.654,1284.013,974.492,936.754,833.363,924.144,732.425,769.291,653.175,689.877,589.579,580.498,581.507,530.948,553.534,554.676,536.332,484.196,522.243,546.805,501.398,532.614,534.089,551.733,566.633,564.173,597.608,656.365,661.148,630.298,689.852,738.962,734.939,747.965,732.333,736.016,713.693,693.432,733.249,707.462,682.736,657.958,679.455,624.397,606.876,572.736,530.254,525.742,485.286,451.727,428.820,392.917,385.746,361.596,351.198,333.264,330.770,321.644,314.826,415.839,593.144,913.060,1198.591,1325.344,1177.703,851.671,546.432,305.756,201.787,146.003,136.608,137.255,131.985,133.050,133.050,113.961,111.195,116.408,118.024,108.900,112.169,156.602,869.114,4252.034,11920.621,28316.441,42686.643,44755.258,37232.276,26262.790,13577.982,4755.581,1255.054,129.729,35.301,30.847,25.742,28.802,24.145,31.148,29.381,26.368,27.710,24.424,20.815,23.260,25.136,24.388,27.381,25.933,26.888,24.932,21.689,22.013,24.407,28.123,25.320,25.985,23.115,21.502,23.083,22.729,21.827,22.791,25.282,26.841,25.847,23.956,26.621,25.966,24.204,30.215,21.835,26.041,27.232,25.761,28.408,28.534,
404,12714.475,13667.249,9913.006,5507.062,3650.466,2572.267,2179.719,2405.699,2281.463,2238.521,1950.685,1255.399,1268.247,1152.593,1060.222,1063.238,975.016,876.253,927.823,827.072,741.296,674.612,691.791,630.323,594.575,637.913,578.149,599.197,516.216,474.940,525.802,525.632,513.037,560.660,558.409,556.512,545.139,534.476,553.870,632.316,615.289,659.008,666.127,638.997,705.844,774.013,740.013,723.041,746.679,738.642,761.344,747.334,725.365,711.714,684.536,643.864,645.681,612.456,582.795,576.290,538.098,491.794,485.034,451.983,416.164,413.543,374.696,360.552,336.671,321.268,330.631,308.607,320.927,419.104,651.304,936.297,1159.365,1236.491,1097.121,749.543,468.163,287.407,182.894,149.149,144.603,134.361,137.219,137.247,120.025,130.163,116.916,118.459,110.405,117.551,120.963,151.913,749.435,3295.711,10663.781,22780.299,35419.373,39528.304,36959.231,26126.487,13264.471,5572.430,1147.262,134.381,39.946,26.190,30.770,26.107,26.674,24.188,27.684,26.512,22.909,21.953,27.384,26.134,24.529,23.574,28.184,22.735,25.176,21.301,26.389,24.668,24.649,29.118,27.156,22.654,23.816,19.991,24.060,23.697,22.387,23.101,27.785,26.784,24.722,22.988,25.653,28.257,27.721,22.599,26.199,27.082,24.129,29.275,25.429,
406,13938.279,14435.467,11450.232,7421.892,4029.975,3065.743,2651.464,2453.329,1904.358,1926.311,1877.995,1315.906,1274.624,1250.803,1170.797,970.105,916.246,886.390,853.506,776.034,733.349,674.756,640.412,584.635,552.808,549.446,573.831,551.155,571.448,531.310,514.373,531.433,508.387,527.165,541.807,560.194,597.537,596.340,563.581,634.145,640.680,649.304,687.165,703.120,754.375,730.392,751.612,726.316,721.846,758.788,729.784,718.673,730.736,704.594,689.125,699.553,657.290,615.770,606.192,573.458,569.105,522.702,469.308,457.656,412.254,406.820,403.492,374.404,343.804,345.772,328.930,303.497,301.829,325.205,458.972,671.522,936.356,1175.441,1199.346,997.353,644.133,411.716,255.127,167.052,143.369,145.152,149.552,138.847,126.871,123.406,123.606,115.195,116.985,106.244,113.053,105.753,153.483,666.426,3161.917,9376.517,21228.532,31566.282,37852.962,35538.258,23793.008,13509.699,4507.834,979.040,146.903,31.933,30.688,24.506,29.912,22.907,25.492,22.569,24.290,25.803,23.935,27.168,24.395,21.899,24.751,26.822,25.105,22.900,21.478,27.212,26.537,24.920,24.906,23.261,23.601,24.768,23.654,21.409,24.849,25.101,23.421,26.124,25.323,23.521,25.005,24.066,23.282,24.742,25.346,26.628,25.437,26.118,24.673,
408,12292.830,14911.661,12215.790,7505.567,5603.228,3312.033,2356.601,2646.273,2171.768,1868.806,1659.555,1390.905,1393.741,1158.816,1066.373,1132.306,959.622,821.604,811.437,813.387,736.816,753.307,621.734,590.242,616.464,573.225,565.969,567.456,535.985,501.385,507.103,549.804,552.890,548.371,549.640,569.989,525.800,574.189,555.872,600.265,622.332,597.525,680.479,696.194,731.525,746.609,729.449,730.268,750.953,784.146,760.002,756.686,745.804,723.865,717.648,700.298,650.742,646.068,612.258,578.395,565.015,496.151,480.185,482.940,440.725,426.635,398.643,386.367,363.698,340.512,327.151,317.970,288.561,306.274,358.063,488.425,714.429,1007.187,1175.392,1134.380,868.271,566.832,339.454,211.196,154.740,138.741,158.132,139.608,139.779,123.515,126.224,125.478,123.223,122.847,113.743,111.066,117.526,143.877,675.684,2749.413,9440.059,19412.331,30494.084,37251.237,33243.510,24554.534,11584.533,3899.907,998.175,130.977,35.450,26.105,26.290,30.600,21.121,26.592,22.902,22.671,24.530,26.685,27.947,24.975,24.860,23.751,21.200,24.185,28.106,25.538,23.731,25.789,25.815,23.148,24.599,22.780,18.927,22.622,23.517,22.836,23.807,25.803,25.503,25.934,26.299,26.334,23.153,27.498,27.789,23.904,28.554,23.958,27.178,
410,10153.776,12669.132,14748.819,11363.086,7354.253,3508.187,2785.502,2459.719,2272.412,1445.092,1702.399,1569.994,1512.970,1345.045,1090.080,1043.185,995.843,875.537,758.065,881.890,745.308,728.856,631.277,602.245,597.703,605.551,540.134,541.242,552.387,482.574,525.697,507.765,532.014,545.852,526.475,551.371,518.122,560.257,574.434,607.946,620.439,629.771,675.266,691.570,692.616,752.804,732.090,766.985,805.520,770.614,763.026,776.654,758.774,725.322,716.669,717.157,692.128,649.725,633.827,575.399,579.693,509.801,502.141,470.943,461.255,415.970,382.379,366.481,367.676,342.838,306.665,313.487,296.022,292.622,306.298,359.107,481.908,759.319,988.525,1119.969,1023.956,793.677,524.007,293.137,196.458,153.941,159.332,153.861,140.190,123.209,128.278,128.264,135.483,129.483,119.946,112.495,106.645,108.681,145.500,484.877,2681.673,8042.189,17781.534,28994.446,37074.744,35857.578,23139.291,10991.238,4259.018,1001.582,122.013,30.810,26.046,26.865,27.039,28.476,25.744,22.301,25.082,27.234,21.824,24.764,25.471,24.029,23.960,22.070,22.902,24.762,21.368,24.648,24.745,24.902,21.972,24.925,22.405,25.759,23.729,24.932,24.003,26.373,28.700,22.599,23.253,28.518,22.416,22.911,24.956,23.348,26.671,26.011,22.516,
412,8578.640,11207.761,15152.544,14059.063,9319.977,5279.181,2901.177,2333.785,2078.371,1619.978,1534.962,1555.162,1496.666,1178.638,1189.197,1017.288,914.587,937.200,773.258,849.873,726.444,717.126,736.778,631.820,602.429,559.288,577.693,546.208,521.313,539.762,524.092,556.450,519.367,542.473,581.734,557.382,516.452,576.299,566.857,586.442,592.928,644.368,654.714,695.267,722.578,717.450,751.329,768.006,749.326,770.894,787.001,761.155,794.450,756.555,707.435,682.557,668.235,652.067,622.645,592.957,558.514,541.769,495.708,492.125,460.779,429.065,406.695,403.848,363.692,358.622,330.758,319.929,303.159,287.968,289.711,302.454,369.109,532.215,779.464,991.483,1066.134,928.318,691.701,423.506,264.504,175.847,161.428,157.605,146.776,130.477,119.166,133.507,147.180,140.361,127.743,123.720,112.450,114.443,105.066,119.655,509.252,2532.308,7711.861,17459.118,32343.850,40383.155,34578.847,22044.001,12055.937,3934.316,873.806,117.624,33.565,29.065,26.436,25.472,23.419,25.419,24.654,26.480,22.839,22.885,26.685,23.060,27.107,28.028,27.141,25.360,25.145,23.223,24.496,23.190,19.743,23.248,22.370,23.042,21.875,20.878,26.965,22.816,23.217,22.235,25.666,26.182,22.899,24.911,25.599,25.229,25.950,29.309,27.600,
414,6738.473,9704.251,13804.571,14974.787,12395.691,7244.115,3877.973,2282.022,2000.910,2031.246,1591.533,1517.081,1377.363,1193.770,1164.371,1017.112,889.661,974.376,784.744,847.001,790.214,692.476,689.789,658.239,596.364,565.804,530.190,553.678,533.429,554.648,475.165,520.482,532.135,525.211,537.334,549.949,553.779,590.692,591.472,576.012,615.808,633.458,665.990,715.222,713.875,748.799,736.164,744.690,775.997,750.010,792.987,774.406,752.521,723.690,732.940,687.399,696.277,688.616,635.401,593.442,581.898,551.003,512.917,473.121,459.971,438.533,405.010,387.400,384.160,351.726,319.999,318.166,316.428,290.719,271.965,285.330,310.198,404.894,565.131,793.488,1004.849,1025.744,863.620,600.817,382.292,243.822,197.026,165.859,140.764,131.136,122.083,125.651,135.198,151.928,144.592,123.649,118.809,103.814,99.656,93.312,101.445,452.848,2253.873,7546.603,21555.433,35567.098,39857.444,33484.518,25710.896,10203.262,3549.816,973.877,186.472,29.328,31.751,25.913,27.378,24.921,25.683,22.830,23.002,28.389,26.330,27.931,22.686,23.906,22.592,25.066,26.376,21.414,21.429,26.095,23.782,20.019,21.654,19.717,21.725,24.917,25.872,24.767,26.811,23.447,23.737,26.615,24.977,26.081,21.840,24.980,24.385,27.188,24.606,
416,4650.639,8132.760,13516.523,15373.886,14835.160,9522.488,4669.254,2502.901,1596.557,2043.559,1778.253,1323.267,1283.197,1171.638,1146.824,1064.007,925.847,953.910,761.909,840.125,736.827,686.195,608.000,631.882,612.396,580.708,559.944,563.464,518.709,533.852,542.099,517.926,553.122,565.196,552.087,566.776,549.003,584.509,534.183,604.041,630.528,575.905,700.631,721.337,728.206,735.508,755.211,743.807,763.773,726.029,782.887,795.090,731.661,747.195,725.479,723.171,709.667,633.556,625.296,631.194,584.152,531.674,516.894,514.773,461.186,409.335,422.977,411.291,355.149,376.042,321.287,317.889,306.775,283.542,276.226,284.720,282.330,315.361,404.523,595.000,822.457,990.021,955.085,762.472,522.670,327.771,220.419,185.686,152.958,132.024,126.106,113.953,145.961,158.895,144.461,144.816,127.171,113.538,102.065,85.746,73.409,104.166,372.524,2288.941,10383.385,22289.992,34870.273,38589.888,38401.625,18727.547,9530.789,3965.144,1144.543,119.848,30.623,27.726,27.172,21.840,26.887,22.904,24.157,23.689,21.772,23.830,19.117,22.537,23.649,22.571,24.702,22.155,22.786,26.079,23.271,19.917,21.588,19.907,21.056,24.022,25.578,24.829,24.493,23.119,22.485,24.765,24.790,22.896,25.142,22.238,24.619,25.053,26.097,
418,4626.323,5742.744,10918.749,14587.034,15780.841,12300.703,6597.243,3467.099,2467.570,1728.576,1604.162,1232.780,1310.655,1094.259,1129.487,975.428,901.813,845.411,765.147,756.534,730.391,722.255,692.663,653.671,623.320,564.410,558.660,559.147,579.402,547.788,528.225,523.272,562.613,539.264,529.026,541.075,531.672,577.275,585.229,583.467,616.274,597.164,639.178,685.920,711.148,693.389,716.067,767.873,775.118,782.345,743.242,752.397,774.349,756.760,763.838,709.010,662.573,679.045,638.337,619.616,601.889,568.846,507.469,510.880,449.426,443.852,438.538,389.855,396.261,370.927,348.138,320.455,313.474,308.561,282.197,285.736,288.636,283.596,320.134,440.693,651.186,865.749,966.040,888.034,696.615,473.567,284.929,221.760,165.890,138.661,127.580,122.067,139.441,163.464,154.589,143.606,133.947,113.679,98.874,87.781,74.826,73.226,88.285,440.655,3471.635,10085.198,22340.513,32177.430,41729.922,25612.891,17785.358,9840.425,3841.821,818.646,120.725,29.187,27.479,23.979,23.869,25.455,24.044,19.132,24.306,25.591,25.642,22.783,25.123,25.039,23.791,26.170,24.698,22.358,19.773,17.859,21.091,18.590,22.681,21.129,23.494,26.138,22.719,26.942,23.743,26.100,26.374,25.025,24.124,23.694,22.648,25.407,25.463,
420,5436.088,5609.496,7933.949,12629.789,15794.077,14859.153,8565.523,4868.525,2237.773,1627.272,1453.640,1311.993,1375.527,1082.330,948.312,983.408,875.938,957.142,704.883,811.056,702.882,748.724,619.010,612.048,573.585,540.291,526.709,516.048,545.911,551.815,507.156,519.580,520.033,549.994,559.124,553.288,521.210,548.113,572.364,574.458,582.728,608.421,661.189,696.866,677.156,713.350,738.544,727.290,752.011,733.483,782.256,782.700,745.281,738.311,780.628,696.972,692.699,663.855,625.777,612.570,587.540,536.154,527.938,508.887,479.527,436.886,410.149,392.034,373.005,357.853,352.225,342.226,318.932,305.169,281.731,279.280,253.345,272.029,277.370,324.858,459.706,658.473,831.660,938.703,830.225,618.919,427.146,277.436,188.108,150.828,131.755,131.582,139.656,156.978,153.110,150.181,126.680,117.739,105.168,95.922,68.815,74.707,70.762,93.841,571.442,2296.899,9591.569,18777.986,31865.449,27254.904,25683.166,18337.426,9969.207,3660.593,950.099,98.479,29.976,29.160,25.637,23.988,26.355,22.967,23.402,21.878,23.245,20.749,24.540,25.650,24.193,22.788,24.776,23.009,21.269,19.163,20.723,20.723,21.521,23.937,23.153,23.432,25.046,24.443,22.496,26.953,25.269,23.256,25.829,23.931,23.390,24.259,26.803,
422,6570.997,4940.267,6472.310,11149.017,13780.917,15420.563,11725.404,6899.872,2713.943,1881.491,1314.007,1317.154,1203.203,1299.983,1081.408,919.887,787.404,779.035,753.949,771.959,660.722,717.335,686.223,647.898,575.780,546.986,572.769,532.667,525.339,574.699,515.261,518.110,549.879,518.426,537.957,521.356,545.559,529.571,533.755,570.888,598.089,616.961,643.719,647.356,688.931,718.573,753.143,712.436,750.471,753.231,747.529,763.865,743.133,762.252,749.197,701.671,682.110,672.153,620.309,617.024,573.551,546.739,530.401,503.102,459.581,450.882,406.250,389.681,386.848,375.240,359.608,324.970,314.970,291.075,289.030,282.810,273.056,259.013,255.673,281.947,333.933,472.201,674.639,841.053,883.732,769.592,591.022,385.651,228.089,153.026,138.033,127.489,139.107,143.220,146.703,133.514,127.942,127.286,109.207,99.251,72.317,69.723,66.101,67.499,84.210,303.490,2557.328,7208.589,17241.796,21765.182,27271.275,24979.438,18141.259,9795.693,3862.074,815.066,107.929,30.590,22.861,26.796,21.836,25.247,22.612,19.254,25.837,25.355,23.266,24.561,24.660,23.906,22.981,21.831,22.047,20.507,22.524,18.990,20.020,20.952,21.208,23.644,21.936,25.731,22.820,24.095,23.687,27.060,26.971,23.144,25.712,23.114,21.188,
424,5732.029,4276.239,5385.809,8826.163,12614.603,15822.733,13442.711,9064.941,3587.540,2071.607,1523.404,1325.433,1147.446,1248.885,957.813,987.046,976.330,795.984,745.981,692.721,695.276,677.432,595.668,626.251,577.913,519.311,568.515,530.529,529.336,556.232,493.083,535.510,544.576,499.226,524.187,518.325,491.835,513.094,550.935,553.711,607.928,617.753,622.393,669.723,670.556,693.434,689.787,694.389,751.502,734.476,767.192,794.938,749.953,762.406,720.399,686.199,693.904,647.351,653.772,601.707,568.247,557.989,533.049,498.951,472.124,427.814,417.433,402.580,390.624,362.224,339.519,333.830,311.621,302.771,287.955,287.008,259.637,268.326,247.712,257.980,271.083,379.164,500.254,710.946,838.612,836.433,708.927,493.395,323.526,188.072,134.166,134.397,142.975,141.877,140.722,139.876,134.705,122.997,116.151,104.162,76.174,66.748,63.666,65.804,63.230,71.613,498.384,2084.616,6758.580,13749.545,22693.471,26088.246,24617.837,17551.435,9484.558,3015.559,734.458,120.693,30.037,25.446,25.732,20.560,23.728,21.888,26.788,24.117,24.500,26.868,22.677,24.089,25.391,21.646,19.168,21.365,20.621,18.862,20.991,21.031,22.336,23.264,23.624,26.059,23.112,24.116,22.811,25.504,21.984,26.539,26.206,21.426,21.347,
