394,7659.476,6005.241,5145.800,3450.880,3262.723,3472.199,3376.461,3716.038,2712.183,3168.099,3064.540,2767.308,2576.250,2150.535,2216.547,2070.767,1901.992,1927.055,1873.053,1667.220,1652.570,1597.812,1466.832,1434.983,1291.599,1201.131,1219.248,1081.816,1074.134,1075.177,1089.615,1096.969,1081.867,1145.761,1125.753,1238.702,1253.584,1291.876,1329.893,1345.402,1322.927,1382.126,1312.643,1352.570,1381.387,1355.163,1341.137,1346.214,1296.768,1328.436,1295.777,1307.140,1256.910,1260.893,1255.674,1239.055,1254.370,1241.930,1258.020,1185.967,1189.156,1122.964,1098.410,1105.954,1046.502,999.042,957.272,933.855,868.017,976.342,1104.487,1419.636,1753.719,1826.935,1581.092,1225.191,802.883,502.077,372.036,318.083,285.399,246.512,216.652,206.540,189.655,172.682,151.825,150.268,149.133,137.504,191.535,1013.523,5422.971,17527.111,40487.336,68736.317,78333.844,68862.722,42233.135,19315.217,6607.663,1638.005,198.876,48.195,45.406,34.911,34.813,37.910,34.593,33.998,41.332,36.938,34.180,34.275,35.178,37.977,37.262,34.394,28.730,34.155,36.056,37.445,33.412,34.624,37.701,38.881,39.903,45.995,44.945,47.531,41.188,40.245,40.231,39.541,39.917,41.710,41.719,46.820,48.297,48.723,47.444,47.539,51.091,47.059,46.002,47.142,48.022,45.386,50.096,44.445,44.963,
396,8450.677,6705.050,4816.084,3776.275,3152.674,3324.893,3431.426,3148.364,3417.411,2924.917,2453.222,2444.691,2531.554,2274.587,2158.978,2175.704,2050.430,1936.956,1890.824,1724.230,1884.442,1605.985,1525.079,1444.858,1347.467,1297.426,1190.833,1114.490,1119.965,1126.833,1103.210,1081.364,1128.452,1160.721,1195.159,1162.268,1176.152,1258.923,1286.354,1324.694,1322.258,1389.288,1374.169,1385.568,1402.038,1397.734,1371.057,1332.313,1311.650,1277.807,1325.162,1312.809,1238.863,1295.004,1313.819,1266.698,1326.459,1248.586,1245.592,1224.903,1220.472,1173.152,1111.613,1111.940,1034.456,982.515,976.898,930.902,891.032,861.669,951.339,1171.937,1524.644,1732.116,1765.394,1508.192,1076.207,695.233,466.296,357.731,293.552,272.171,247.340,231.888,202.170,190.124,173.799,170.490,143.605,138.603,142.199,188.702,1129.174,5401.109,18468.804,42654.992,65118.566,74719.508,61097.425,36641.536,17236.370,6515.382,1537.373,167.276,48.587,43.638,39.168,40.102,30.211,39.464,33.491,38.345,33.646,33.816,39.284,37.305,37.785,32.545,32.009,35.458,36.756,34.902,37.282,33.432,38.865,40.847,39.337,42.818,41.223,43.202,43.401,42.012,39.306,41.816,41.787,42.713,40.299,47.627,47.828,47.052,46.544,49.840,50.456,47.060,51.058,47.544,47.354,47.438,49.175,46.113,44.061,
398,9881.439,7369.559,5412.336,4317.141,4220.578,3489.849,3806.549,3248.625,3138.833,2948.893,2809.132,2570.077,2242.823,2432.505,2136.768,2058.606,2040.144,1844.092,1788.771,1903.841,1686.723,1641.082,1524.073,1399.817,1342.390,1275.652,1191.977,1160.377,1090.534,1134.905,1152.794,1120.641,1180.171,1183.267,1221.912,1254.660,1170.857,1212.876,1307.721,1297.190,1390.237,1360.833,1363.540,1371.327,1324.017,1368.877,1367.143,1343.330,1322.700,1338.699,1299.402,1322.293,1304.948,1303.794,1327.051,1335.053,1303.679,1286.895,1264.950,1238.122,1246.371,1203.206,1142.442,1125.078,1090.507,1059.172,1044.110,950.939,917.162,889.855,876.500,947.054,1230.956,1497.143,1736.476,1724.033,1381.771,975.845,652.323,438.555,350.678,304.633,263.456,244.603,222.651,210.863,194.392,172.906,163.259,146.939,140.008,144.892,176.879,875.799,4966.024,17877.247,37841.286,59716.067,68256.294,54828.550,34801.335,18416.131,7037.762,1770.606,185.890,49.055,40.923,46.234,36.178,38.072,36.267,34.955,33.816,33.318,34.223,33.712,33.329,37.634,38.047,36.358,27.657,34.245,40.158,38.241,38.723,39.334,39.582,41.950,40.964,40.242,40.791,44.001,39.993,42.861,38.100,41.888,41.529,41.290,47.312,46.331,49.826,49.175,48.782,49.595,48.030,51.655,50.740,48.415,52.248,47.462,49.708,
400,11187.174,8999.911,5349.079,4740.979,3962.902,3261.904,3413.256,3105.398,2928.898,2617.703,2770.890,2540.728,2343.691,2458.835,2161.807,2059.884,1944.802,1915.702,1808.303,1805.899,1653.695,1590.517,1553.444,1480.353,1447.240,1243.146,1187.930,1173.418,1081.376,1116.079,1123.521,1170.113,1131.743,1160.128,1226.020,1229.332,1259.813,1229.574,1312.350,1351.075,1309.808,1334.678,1377.847,1371.095,1390.308,1459.105,1398.635,1341.753,1352.529,1327.193,1347.686,1393.474,1317.479,1317.529,1371.010,1327.091,1330.417,1320.629,1283.691,1253.757,1255.450,1191.615,1191.585,1149.212,1108.110,1056.890,1023.677,998.425,959.722,898.763,858.476,891.369,986.380,1253.117,1543.385,1701.848,1560.190,1236.954,871.313,574.936,404.794,349.086,301.085,264.279,235.272,215.551,213.844,188.267,172.042,169.962,147.742,133.400,132.878,195.975,1069.635,5909.460,17665.329,37684.489,57783.984,59835.255,48469.263,32386.849,16679.921,6309.753,1403.798,181.307,46.965,43.501,37.655,37.947,38.868,36.151,36.813,32.642,31.415,38.170,35.443,31.686,36.599,35.458,31.525,40.010,37.164,40.048,35.785,36.602,40.389,40.802,40.852,40.858,43.317,43.289,39.469,40.538,38.593,39.504,42.265,43.475,46.292,41.354,47.596,47.402,54.229,51.384,48.662,47.977,57.138,46.374,45.078,44.705,46.216,
402,12181.780,11842.918,7696.488,4761.386,4157.012,4179.137,3530.197,3445.501,3338.955,2867.994,2690.669,2413.590,2337.872,2452.557,2158.912,2130.935,1878.302,1852.039,1865.252,1854.069,1703.318,1591.989,1525.694,1478.434,1434.898,1250.972,1184.335,1193.149,1146.145,1115.117,1160.683,1144.062,1202.158,1199.644,1233.676,1242.148,1173.449,1257.516,1311.802,1347.202,1369.958,1342.691,1365.246,1376.129,1374.345,1351.474,1443.013,1399.350,1388.984,1346.469,1331.755,1327.586,1309.413,1365.884,1366.338,1328.301,1321.375,1332.427,1303.374,1314.322,1244.457,1248.028,1200.897,1190.866,1154.399,1107.179,1063.895,1040.829,983.906,912.289,887.958,813.952,872.570,1029.374,1315.931,1573.557,1641.956,1436.201,1126.536,794.155,513.203,389.547,324.096,293.110,254.041,245.098,210.831,201.094,183.764,171.963,160.027,148.175,147.114,135.068,195.864,1140.742,5370.981,16733.310,37030.647,51570.159,54373.234,45943.075,30630.457,15795.682,5856.084,1489.110,140.989,44.755,38.028,34.664,37.305,38.069,35.140,33.784,34.406,36.564,32.291,32.337,36.527,37.165,33.460,37.246,38.683,36.024,39.709,44.046,40.151,39.485,39.647,39.889,40.059,40.335,37.576,35.995,37.767,38.577,42.338,45.436,49.386,44.166,46.325,45.328,51.919,50.255,46.578,49.552,46.752,50.252,48.730,47.175,47.069,
404,12674.944,12900.602,8861.466,5991.914,4306.843,3095.213,3474.034,3422.124,2935.964,3198.327,2698.914,2324.596,2519.601,2275.213,2085.527,2040.456,1970.482,1915.701,1905.120,1849.679,1737.177,1721.425,1552.242,1359.557,1368.269,1308.890,1196.112,1158.460,1252.295,1217.797,1162.575,1220.602,1201.028,1215.603,1206.181,1263.851,1223.491,1315.735,1285.869,1341.004,1378.883,1334.582,1333.436,1365.634,1336.748,1378.345,1371.225,1386.425,1370.388,1374.972,1406.993,1349.969,1343.420,1373.379,1391.513,1365.580,1365.348,1370.951,1348.600,1295.050,1315.542,1259.077,1248.569,1210.443,1171.503,1120.490,1104.604,1040.099,1013.981,940.250,886.601,842.868,821.664,863.179,1060.655,1300.448,1524.759,1573.667,1377.248,1050.965,681.608,473.957,378.591,292.215,274.341,243.696,234.398,233.384,190.799,191.930,172.078,155.215,147.981,144.529,142.221,188.451,835.669,4415.803,16013.569,31552.455,45941.254,51113.027,44119.143,30231.031,16075.310,6608.976,1330.566,142.747,45.093,34.172,38.596,35.566,38.469,32.839,30.511,33.888,30.502,36.854,38.108,37.120,35.238,38.360,37.141,40.282,35.000,36.592,41.688,41.574,41.217,40.923,43.580,41.605,37.081,39.927,41.251,36.928,41.576,48.402,50.810,48.196,48.205,46.389,47.953,45.831,47.484,50.972,48.596,52.774,46.045,47.893,50.470,
406,13465.701,13816.758,12431.720,6533.639,3800.475,3794.723,2854.759,3363.552,3139.984,3356.880,2595.621,2382.359,2421.428,2287.691,2045.521,1935.249,1839.295,1772.689,1810.365,1732.526,1722.231,1618.066,1564.032,1486.600,1409.362,1421.412,1215.813,1205.401,1186.925,1226.093,1176.920,1187.066,1158.441,1183.834,1262.798,1272.467,1232.728,1278.671,1284.039,1347.746,1345.229,1347.750,1383.014,1408.929,1388.595,1356.021,1440.487,1366.418,1380.072,1359.837,1374.041,1380.749,1360.972,1365.772,1360.950,1377.797,1348.995,1380.781,1360.599,1310.808,1308.097,1328.212,1254.312,1223.050,1195.748,1171.014,1105.117,1079.034,1025.960,1012.664,928.939,857.755,789.257,805.884,858.249,1071.260,1325.832,1495.202,1479.345,1269.592,896.644,615.230,435.537,331.919,289.016,260.508,250.406,234.126,213.275,196.276,186.981,167.413,155.596,141.962,132.968,126.378,168.667,730.354,4755.892,14242.290,29459.652,43426.253,48357.369,41518.528,28563.771,15879.899,5294.222,1073.164,171.728,39.446,36.758,35.321,37.823,36.291,36.937,34.101,34.215,37.453,36.667,35.095,33.930,32.808,38.009,34.965,33.407,35.593,38.654,40.384,38.708,42.281,42.067,39.029,36.644,41.883,36.929,36.653,37.966,47.831,47.269,47.463,44.326,47.475,50.960,49.771,50.329,47.251,50.117,49.988,50.208,49.826,47.411,
408,13078.732,14590.207,14140.119,8744.950,6363.298,3899.310,3154.972,3147.279,2978.872,2805.789,2822.938,2711.112,2435.802,2249.695,1992.642,1937.887,1857.179,1853.174,1895.600,1712.416,1662.434,1632.882,1505.743,1487.537,1368.782,1356.711,1264.087,1261.110,1199.012,1183.543,1150.082,1173.975,1210.866,1210.583,1207.591,1275.061,1299.177,1269.005,1318.276,1329.999,1315.445,1330.616,1297.877,1373.726,1349.538,1368.616,1365.802,1367.486,1393.566,1351.327,1313.484,1382.397,1358.211,1376.260,1440.363,1391.295,1365.144,1354.952,1361.933,1303.666,1350.924,1279.594,1279.164,1264.617,1211.141,1159.056,1161.378,1092.547,1037.150,978.327,900.281,879.678,817.713,793.321,778.426,892.114,1060.412,1319.343,1480.156,1383.138,1116.636,798.242,551.780,387.068,317.604,290.063,260.038,236.397,220.225,216.902,188.680,184.151,163.654,149.477,137.643,121.739,122.447,152.538,858.562,4413.022,14255.487,29170.553,42162.769,45772.791,39239.471,27785.999,13576.155,4406.720,1100.444,134.452,42.452,36.927,38.707,37.074,37.456,36.038,30.801,37.500,32.688,35.410,37.014,33.268,34.324,35.862,33.169,36.599,32.921,39.988,41.572,41.739,40.946,36.829,38.503,39.956,37.944,38.021,39.991,44.582,47.103,44.458,47.866,45.633,53.210,48.655,49.633,45.554,48.533,46.972,47.037,49.143,47.151,
410,9927.218,13698.210,14635.841,11213.651,7908.540,3974.235,4038.707,2939.718,2800.409,2860.181,2388.235,2433.383,2550.909,2380.523,2020.686,1905.646,1872.409,1855.091,1827.136,1675.294,1600.953,1735.526,1505.305,1477.694,1403.245,1283.156,1274.426,1210.621,1175.252,1213.939,1183.618,1225.831,1180.941,1204.654,1267.710,1224.666,1246.110,1271.253,1321.752,1304.317,1340.052,1297.460,1351.280,1347.230,1356.738,1349.490,1357.699,1424.883,1381.081,1349.504,1354.869,1360.314,1328.603,1399.488,1387.754,1365.837,1349.471,1368.093,1380.560,1342.259,1310.383,1305.233,1250.238,1219.603,1225.157,1194.138,1142.412,1103.734,1080.884,1006.179,949.827,865.006,815.262,782.987,723.699,779.348,884.948,1122.036,1301.735,1370.431,1279.586,1028.870,725.257,474.229,356.420,307.755,276.955,253.436,223.511,222.272,213.435,189.513,182.032,159.406,140.906,121.233,123.088,119.981,148.778,650.304,4108.325,13088.320,27431.844,39539.987,43410.224,38206.409,25605.446,13002.033,4605.080,1007.556,123.601,41.218,38.174,40.949,36.534,32.763,33.358,33.029,33.192,29.420,29.080,33.507,36.871,32.195,36.671,36.610,36.287,40.112,34.482,40.553,39.095,38.759,36.316,35.888,37.136,38.021,45.645,39.983,44.114,45.514,46.530,43.539,46.373,47.571,46.853,46.186,48.802,47.846,46.391,51.492,47.482,
412,8589.490,11184.533,12940.803,13749.133,10354.925,5834.066,3904.553,3228.028,3109.640,2508.996,2417.470,2314.893,2356.110,2143.043,2013.245,1839.827,1950.929,1812.678,1696.006,1586.129,1608.963,1641.589,1523.098,1388.794,1470.844,1357.024,1260.039,1243.701,1237.165,1199.530,1179.554,1200.248,1223.799,1221.389,1190.707,1236.620,1193.373,1274.132,1290.647,1312.079,1336.110,1290.742,1291.266,1356.714,1381.679,1316.597,1357.776,1339.213,1386.107,1388.101,1308.169,1338.195,1401.972,1377.718,1404.208,1365.976,1355.307,1360.191,1362.259,1330.558,1337.819,1284.705,1260.699,1240.987,1248.979,1186.803,1184.753,1150.937,1073.738,1035.635,970.141,906.907,834.577,778.928,751.680,725.467,738.672,893.021,1099.925,1285.634,1334.677,1186.179,932.297,629.012,436.223,334.535,294.205,262.996,231.645,225.491,203.183,195.275,183.667,162.879,153.382,138.487,123.313,124.466,118.125,139.722,716.237,4150.375,13193.392,26746.071,37989.941,41176.992,35394.632,24348.512,12006.891,4017.262,858.987,140.148,43.767,38.120,34.275,37.123,34.400,32.647,31.308,32.209,33.187,31.406,33.550,33.646,37.248,35.728,35.938,37.278,38.965,37.620,37.344,39.917,36.810,35.852,36.097,37.779,39.273,43.963,48.142,42.656,49.119,41.367,49.887,44.675,47.456,45.887,43.135,45.554,43.863,47.323,49.076,
414,7332.026,10924.469,14920.498,15070.058,12667.825,7002.199,4590.597,3434.529,2684.584,2660.547,2306.211,2436.179,2382.839,2126.934,1979.361,1868.004,1811.334,1853.417,1672.006,1626.445,1650.192,1628.378,1519.055,1397.318,1379.189,1279.231,1292.132,1278.506,1209.044,1196.584,1155.232,1129.790,1179.105,1204.915,1225.143,1243.327,1218.406,1246.908,1251.961,1236.134,1299.862,1263.060,1289.809,1367.805,1336.411,1322.709,1330.184,1356.764,1361.788,1307.118,1315.642,1388.410,1378.519,1434.539,1385.193,1390.621,1389.452,1355.442,1330.158,1309.080,1337.303,1276.375,1271.220,1285.655,1203.774,1184.010,1161.549,1158.815,1109.177,1041.105,975.416,897.000,829.077,802.077,742.835,707.071,677.861,745.014,898.702,1100.170,1285.849,1280.203,1086.649,823.213,554.503,403.222,331.649,289.124,259.001,235.736,222.986,203.413,207.011,185.185,152.642,155.143,127.457,118.755,115.030,111.006,129.453,640.122,4178.095,13055.993,26377.239,35372.384,39120.031,35130.760,22439.644,10513.832,3710.974,942.279,127.539,41.647,35.766,36.050,33.478,31.802,34.401,26.905,35.219,31.868,33.891,36.818,33.628,35.237,37.052,37.779,40.855,41.857,36.612,33.303,31.881,36.534,36.987,39.067,35.612,43.725,42.646,44.815,45.110,43.611,45.911,48.111,47.955,47.404,43.522,45.792,42.447,45.670,48.635,
416,5448.748,8004.060,12047.467,14447.597,13998.157,9384.465,5934.131,3168.136,2946.492,2727.280,2783.584,2394.637,2221.017,1979.226,1956.399,1787.221,1864.962,1736.552,1807.695,1615.095,1618.331,1522.941,1523.645,1415.545,1352.565,1325.526,1317.060,1219.550,1228.148,1233.464,1194.050,1210.780,1170.541,1153.704,1232.449,1265.200,1182.263,1247.543,1202.062,1295.739,1334.470,1294.565,1272.050,1335.970,1275.131,1329.270,1319.008,1366.100,1301.434,1328.233,1339.476,1350.967,1381.049,1372.423,1389.279,1407.243,1375.262,1386.729,1337.276,1309.964,1360.437,1301.930,1284.706,1258.489,1221.833,1177.708,1192.872,1140.672,1093.965,1037.853,977.174,896.535,857.663,784.455,737.794,741.032,684.696,685.231,728.803,911.463,1109.627,1267.795,1185.811,999.033,719.115,500.524,358.646,305.597,263.373,238.238,224.669,209.381,203.995,191.118,168.395,157.851,137.682,129.183,114.125,108.591,108.769,120.494,636.038,4162.128,13107.641,23922.158,34402.146,39794.273,32151.350,21380.949,10257.609,3882.676,940.048,120.659,43.123,34.844,33.057,34.604,32.652,33.481,32.459,29.928,37.883,29.792,32.714,32.896,33.664,40.119,39.313,37.363,37.827,35.912,36.346,37.443,37.209,38.585,41.396,41.487,43.570,44.888,46.530,47.791,45.145,50.484,46.467,47.255,44.510,45.026,46.181,47.153,47.135,
418,5814.627,7211.791,10329.640,14365.016,15419.557,11124.492,6792.528,4102.654,2550.575,2457.583,2581.913,2473.125,2204.923,2007.758,1914.111,1804.396,1821.833,1702.258,1688.777,1595.269,1517.601,1522.429,1507.565,1478.876,1420.934,1384.205,1188.256,1218.980,1224.071,1230.146,1200.931,1175.448,1175.821,1242.942,1266.795,1194.877,1243.139,1206.709,1216.050,1217.986,1240.372,1309.360,1322.729,1283.418,1291.326,1346.617,1276.570,1299.808,1354.382,1264.725,1322.262,1341.604,1343.804,1363.659,1361.809,1344.242,1372.625,1353.942,1324.831,1352.233,1278.998,1310.750,1242.221,1250.624,1247.728,1212.310,1160.373,1130.972,1086.359,1050.396,975.747,898.728,849.637,813.327,775.018,718.860,679.376,647.623,650.203,775.271,948.285,1150.825,1195.274,1101.640,888.416,642.334,451.512,332.905,275.639,244.316,238.114,213.311,200.276,193.793,184.606,166.904,163.038,135.749,119.886,104.479,94.580,97.464,125.364,674.806,4556.452,11931.661,24136.978,35327.612,36108.167,32509.605,22791.262,10594.227,3541.690,766.790,117.265,37.667,34.177,35.057,34.046,33.525,31.565,34.388,34.971,34.229,34.453,34.119,35.692,37.551,35.412,40.413,36.783,35.003,35.232,33.213,37.499,36.087,37.457,38.464,40.814,44.025,43.018,44.250,43.929,45.129,47.918,44.701,46.465,45.238,45.728,51.130,48.895,
420,5126.106,4778.225,8355.186,12840.728,15347.305,14375.297,8815.038,5682.040,3117.099,2509.183,2660.278,2348.161,2049.505,1915.020,2090.377,1738.897,1726.602,1759.205,1729.808,1601.220,1601.335,1593.350,1425.420,1430.147,1335.312,1312.367,1310.132,1210.328,1205.106,1210.301,1203.509,1158.780,1174.548,1204.039,1281.643,1214.718,1207.616,1182.162,1268.667,1236.833,1280.799,1230.714,1231.650,1266.048,1298.818,1301.811,1304.393,1282.062,1316.562,1319.447,1304.184,1337.863,1321.900,1321.601,1354.997,1328.055,1362.818,1370.888,1317.461,1328.525,1331.317,1280.304,1272.430,1244.398,1207.631,1202.772,1151.217,1140.474,1095.264,1037.634,985.381,911.259,861.802,814.095,753.753,713.937,670.244,651.956,649.257,639.966,775.219,950.380,1097.498,1149.609,1026.096,801.564,567.309,409.785,316.700,268.705,246.849,228.271,201.518,187.241,178.746,175.077,165.501,146.505,123.712,106.191,100.810,98.283,96.415,111.155,653.718,3638.845,11904.439,24307.916,31545.792,39411.949,38707.443,24800.393,10705.698,3411.197,870.118,114.817,37.555,40.901,32.749,32.450,34.075,31.672,36.468,34.271,35.793,31.917,39.643,33.803,33.728,37.826,41.044,35.511,34.254,33.903,35.940,35.477,37.545,44.318,40.610,42.691,40.114,40.145,45.111,43.991,43.919,39.623,45.731,43.551,44.506,43.909,46.027,
422,5920.155,4344.017,6603.602,10526.137,14732.398,16019.247,12893.973,7553.964,3607.380,2758.312,2495.424,2161.145,2276.142,1968.345,1758.332,1749.685,1821.372,1757.604,1663.575,1683.341,1454.645,1488.757,1485.253,1425.509,1302.253,1259.919,1246.598,1256.155,1294.956,1237.405,1220.302,1176.743,1222.798,1193.335,1141.362,1204.737,1138.417,1217.533,1211.320,1234.218,1250.445,1231.803,1219.081,1285.828,1285.604,1273.478,1319.927,1311.582,1308.774,1253.388,1324.088,1317.250,1293.272,1327.708,1303.903,1340.025,1365.138,1320.779,1339.540,1297.232,1284.044,1262.256,1259.390,1256.612,1240.568,1168.244,1168.527,1146.388,1085.778,1064.585,979.341,919.209,870.373,816.088,771.845,734.882,694.687,645.766,630.697,614.916,645.235,787.895,929.327,1086.371,1101.491,970.932,746.246,529.719,366.849,283.478,248.732,226.967,221.109,193.402,181.364,181.909,171.214,161.674,135.220,117.239,109.835,99.349,92.089,86.525,113.572,510.263,4006.976,12272.359,21187.718,35412.086,48071.771,40406.489,24409.800,10659.103,3620.801,814.498,124.399,39.495,32.508,35.286,33.538,29.233,33.463,36.058,33.638,34.215,33.090,34.864,37.051,39.882,36.088,34.451,34.923,33.399,37.119,33.878,35.732,42.316,40.878,39.406,44.118,41.008,44.538,43.679,45.054,41.085,45.857,42.016,47.009,44.827,49.262,
424,5013.584,5432.808,5869.204,8118.633,13467.776,16426.003,14921.069,9759.704,4686.144,2920.801,2427.910,2106.365,2079.358,1901.939,1803.278,1699.819,1746.027,1642.927,1564.308,1558.227,1498.399,1449.179,1411.921,1439.096,1325.050,1292.006,1223.901,1273.106,1228.521,1175.296,1168.767,1177.741,1127.256,1185.770,1234.154,1238.493,1175.751,1217.018,1227.905,1182.483,1265.640,1215.596,1203.853,1279.081,1264.523,1265.752,1240.059,1291.830,1261.389,1250.645,1254.546,1298.636,1360.057,1308.224,1328.292,1318.873,1323.842,1308.524,1282.425,1314.917,1262.565,1264.909,1254.467,1222.635,1224.260,1184.821,1157.824,1109.340,1094.742,1039.259,979.910,943.890,860.687,811.599,780.863,746.038,687.358,666.337,633.916,589.042,593.888,655.690,786.076,974.045,1088.245,1030.026,873.301,672.308,453.613,333.590,276.783,231.157,217.335,203.587,178.729,184.479,173.761,157.829,152.981,133.802,113.893,100.908,95.347,89.979,89.581,102.789,775.406,4617.557,11182.942,24609.219,43327.550,48060.577,38302.310,23185.047,10326.684,3124.915,718.630,105.709,35.090,33.861,35.068,34.724,30.728,34.197,31.625,32.634,33.183,33.700,35.856,39.895,39.187,34.584,36.794,35.033,32.709,35.146,39.920,38.959,44.327,40.986,41.972,42.033,42.059,44.906,46.750,45.930,41.037,42.615,46.893,42.833,45.347,
