390,6345.428,4127.528,3930.129,3604.088,3241.025,3017.162,2171.228,1981.463,2106.518,1352.303,1415.988,1236.728,1099.708,1021.031,926.891,742.827,701.909,596.009,608.241,568.757,491.653,413.797,494.188,408.928,440.908,383.895,402.391,370.710,355.350,342.687,368.160,371.383,332.837,362.225,356.770,390.560,367.526,372.039,371.145,390.378,370.683,365.224,380.354,368.249,374.894,354.254,367.106,347.500,345.739,318.669,335.486,322.794,328.336,332.587,329.858,305.418,288.233,300.771,293.070,273.815,280.245,254.851,254.121,259.404,255.050,240.570,262.392,313.806,505.785,856.067,1232.669,1537.031,1502.884,1225.945,757.487,440.364,249.303,161.913,142.324,142.515,124.049,123.531,119.850,116.510,104.975,110.840,106.787,111.486,244.185,1944.247,9337.009,35059.243,81675.920,125531.294,154038.281,143563.249,102024.260,55467.933,19120.153,5485.956,598.534,61.096,43.405,43.830,38.763,39.375,34.538,36.808,35.390,34.546,33.508,28.546,27.435,29.327,24.793,25.268,28.100,28.971,23.219,22.225,26.345,26.757,22.810,19.597,23.982,26.392,24.734,24.131,26.058,23.898,23.133,23.462,24.545,21.388,19.207,23.565,20.901,22.626,24.216,24.363,25.014,22.092,22.221,25.094,22.207,25.707,24.577,22.331,23.076,26.054,23.067,
392,8164.875,5009.126,3867.632,3620.223,3489.778,2508.622,2601.138,1980.835,1792.583,2086.597,1333.179,1524.175,1273.914,1190.350,889.977,776.102,683.663,656.789,585.425,513.687,464.568,470.377,405.479,359.528,428.292,405.212,359.537,372.740,349.710,333.622,355.161,350.001,384.700,370.396,354.005,377.241,354.221,344.647,385.686,369.533,420.105,348.523,360.606,371.354,361.627,374.921,352.419,369.966,370.014,325.676,336.145,315.001,322.987,321.938,311.001,315.619,307.672,297.089,278.667,285.624,250.799,263.304,266.406,253.184,264.899,255.406,245.188,268.018,341.868,565.612,883.295,1317.356,1505.632,1444.086,1089.917,683.327,380.248,209.840,165.101,135.687,124.438,124.093,118.519,121.288,125.735,102.647,108.951,116.288,121.354,219.533,1637.605,11019.465,38726.381,77584.211,123412.443,154636.730,142796.827,100796.065,51731.816,21772.395,5171.056,556.245,68.340,48.477,44.529,39.361,39.615,33.003,34.154,29.580,30.949,34.565,29.587,30.281,28.788,27.686,28.086,30.800,26.276,26.286,21.427,23.170,24.655,22.939,23.595,26.719,25.302,26.167,22.256,21.931,21.591,21.843,24.302,21.213,21.637,21.074,21.008,23.619,23.284,24.366,22.049,18.759,25.344,21.243,24.812,21.540,22.539,23.141,23.950,26.063,23.314,
394,10588.982,6355.176,3501.782,4345.539,2508.803,3020.330,2399.193,2436.134,1807.066,1734.899,1575.520,1177.337,1011.992,1071.054,847.769,718.691,723.556,580.503,600.607,585.474,508.722,465.719,435.542,415.132,404.525,370.398,346.428,357.360,331.979,321.930,371.371,341.617,358.876,364.238,332.258,338.370,382.523,358.730,360.021,372.955,383.068,367.360,379.942,403.157,380.836,345.533,368.234,354.834,338.142,349.094,332.849,313.207,322.015,312.778,338.606,317.070,280.903,303.427,295.139,290.988,258.853,282.908,260.275,268.431,277.337,253.686,245.573,250.644,282.865,372.661,603.774,977.756,1345.761,1494.864,1315.328,907.611,567.847,306.523,190.212,149.245,126.590,128.619,118.329,118.465,120.475,118.169,112.279,114.208,113.481,119.243,219.222,2492.177,15001.715,38411.937,76867.342,128468.061,152328.925,137361.539,94760.052,52890.723,19561.861,4603.344,523.495,56.499,44.844,40.130,38.889,34.590,34.137,28.127,34.502,32.408,25.074,30.281,33.201,33.651,29.111,25.657,29.412,26.188,21.871,26.688,22.955,24.171,21.455,23.435,25.339,23.766,22.995,22.554,21.744,20.741,23.730,19.280,19.683,19.422,23.821,21.222,22.698,26.783,22.909,24.377,20.859,23.215,27.637,22.151,22.005,21.433,24.260,23.917,21.824,
396,13216.798,8032.905,4907.266,3899.510,3099.668,3347.766,2072.035,2084.084,2104.184,1757.715,1572.683,1211.980,1091.246,922.963,684.721,728.093,575.837,647.780,539.806,518.226,492.711,485.699,429.312,430.318,397.775,406.697,350.116,383.651,398.927,365.135,354.698,350.843,349.486,361.180,356.610,351.981,344.995,354.137,354.689,383.226,350.268,364.722,347.003,380.677,379.428,385.038,365.589,344.618,357.123,335.195,311.588,334.567,344.658,316.129,328.402,293.350,316.915,312.525,304.420,296.374,288.433,273.830,256.761,270.243,265.660,264.138,247.304,241.318,252.181,296.632,417.757,688.637,1082.824,1341.375,1388.899,1210.415,815.448,483.523,261.337,172.821,147.633,130.937,116.707,123.054,122.642,114.139,112.128,121.263,110.933,112.771,121.484,262.036,3664.733,14155.409,34703.112,81661.672,126747.259,145591.665,134345.871,95118.080,48060.278,17914.983,4274.263,476.911,51.779,47.294,36.239,39.258,30.598,31.809,32.188,31.915,25.511,26.657,31.720,23.881,26.308,27.915,25.564,29.432,23.497,23.413,26.347,23.840,23.065,23.264,24.804,24.707,24.107,20.497,24.843,18.809,20.311,23.431,19.931,21.142,23.628,19.482,23.116,23.767,22.254,25.384,22.786,21.060,20.415,25.252,23.668,25.119,25.525,23.607,23.604,
398,15119.175,10525.337,5827.593,3785.472,3697.020,3504.298,2748.234,2250.674,1778.685,1609.780,1601.661,1296.829,1215.922,956.367,756.289,745.674,615.898,587.716,575.969,583.636,489.527,550.702,483.818,412.841,420.130,387.903,402.236,374.059,373.555,378.648,357.933,328.526,357.788,344.131,346.155,361.746,342.565,384.288,358.615,377.103,360.907,389.431,373.573,374.772,362.652,383.743,377.056,359.161,338.840,322.703,331.838,334.027,340.969,347.664,340.291,324.999,330.976,326.330,291.682,303.288,289.347,292.914,267.156,292.843,269.276,253.434,250.081,252.785,272.019,268.702,311.695,440.346,725.448,1054.455,1354.268,1389.030,1114.247,745.001,442.496,246.768,161.140,132.963,132.288,129.382,125.774,122.699,111.448,118.901,112.276,112.006,117.460,119.836,298.321,2801.835,9500.804,34651.004,75488.345,115562.286,144127.767,133081.271,93026.147,51001.537,19739.712,4554.835,484.185,65.006,41.615,41.875,34.779,34.805,35.643,31.585,30.666,33.244,25.877,25.811,30.688,27.533,24.234,30.212,30.286,21.492,27.746,27.681,23.873,22.717,21.705,23.507,25.722,23.122,24.176,23.819,22.977,20.140,22.620,22.022,20.371,22.916,21.056,23.932,22.640,23.178,24.783,23.051,25.018,23.527,23.702,27.384,22.858,27.021,21.397,
400,17543.866,13553.259,7795.596,4436.359,2970.665,3154.667,2386.557,2174.554,2291.355,1674.977,1592.200,1099.494,1366.274,964.382,919.799,703.625,705.214,616.802,582.712,604.686,463.063,468.757,457.036,435.623,419.054,384.908,387.907,366.316,409.631,398.210,323.681,355.073,327.375,344.562,328.032,385.791,347.696,388.026,344.626,336.066,412.923,349.521,360.915,397.424,376.352,381.927,366.714,340.424,349.351,330.260,348.629,351.211,326.075,334.302,359.810,334.506,347.774,332.798,310.420,309.987,285.608,292.360,273.670,287.206,290.753,261.723,261.684,267.345,241.094,256.266,268.128,322.600,501.955,767.639,1154.816,1332.585,1270.042,975.075,637.915,363.566,197.491,142.828,140.233,129.003,127.150,127.073,117.969,123.322,119.848,102.234,107.196,112.461,117.666,332.086,1779.701,11514.798,36064.795,72632.068,117939.721,137994.152,122322.490,86329.330,47086.835,16953.814,3521.161,540.161,50.902,43.458,36.965,35.620,33.553,34.137,28.625,32.734,24.694,25.692,30.471,28.066,27.735,27.900,27.795,22.137,27.791,25.273,26.191,25.253,23.695,23.016,22.858,26.438,24.291,23.283,21.465,21.104,23.981,23.171,23.044,24.000,25.064,23.047,24.666,22.042,26.757,23.527,25.407,25.796,25.393,25.349,24.613,27.549,27.770,
402,18270.317,16897.264,10097.044,5200.702,3044.038,2726.012,2364.946,2223.222,2194.270,1844.938,1553.461,1168.035,1174.499,1115.878,813.575,793.104,832.673,573.670,672.889,555.280,471.300,507.469,457.677,452.166,434.124,377.219,375.991,383.397,397.366,349.708,364.963,355.804,344.242,348.812,349.641,364.868,366.002,394.974,355.439,350.093,373.204,404.461,360.938,366.517,376.393,381.193,349.394,364.690,366.555,348.381,355.947,370.374,342.400,341.429,361.635,348.703,330.772,318.101,324.214,306.860,317.462,308.321,277.175,287.933,269.906,266.688,265.956,267.353,259.645,257.316,256.111,266.506,378.328,545.643,872.270,1177.202,1298.978,1160.431,878.537,553.614,297.702,179.040,144.711,136.620,123.565,128.327,124.067,120.119,120.413,117.797,112.289,114.216,112.605,122.305,220.408,2178.126,11858.965,33426.319,73608.307,110261.671,129027.348,116634.738,83475.601,43349.113,14833.891,4302.805,381.652,48.103,41.633,36.700,41.698,31.732,30.098,32.974,29.419,32.638,33.061,27.818,28.204,27.498,29.442,30.099,28.144,24.535,27.871,24.932,25.971,25.091,23.925,24.777,22.770,23.904,21.562,20.921,21.707,18.757,23.043,24.436,25.308,21.053,28.344,27.004,26.076,27.892,23.877,22.026,24.293,24.832,24.296,29.169,21.529,
404,20515.501,18550.491,14544.224,7368.180,4196.194,3243.910,2321.170,2490.575,1585.959,1611.196,1653.056,1149.084,1159.968,1054.418,787.142,754.569,743.379,607.928,634.524,478.732,536.856,480.990,421.599,422.624,408.437,436.687,376.182,353.444,365.725,371.045,385.824,334.554,316.517,385.030,342.993,358.598,348.841,345.785,394.502,362.583,369.668,374.141,379.981,417.895,387.728,362.063,363.148,367.159,359.949,342.944,353.381,333.905,357.826,355.891,345.122,341.826,339.940,310.669,320.205,297.019,301.685,283.322,305.349,297.201,267.616,284.612,277.630,280.070,258.025,238.153,258.371,249.741,288.581,377.929,576.329,886.656,1142.081,1229.065,1086.209,783.027,464.378,268.628,186.059,152.138,138.920,127.589,120.369,129.841,133.138,119.143,119.399,116.533,113.812,113.429,116.835,219.824,1770.857,9059.042,30984.229,64728.401,102341.767,120020.756,114879.106,81792.441,42743.022,19021.575,3999.828,403.937,53.349,42.187,37.899,35.250,35.216,30.360,31.607,29.265,28.165,28.747,30.813,27.633,28.519,25.341,28.657,27.815,26.433,26.416,28.765,27.614,23.798,22.860,23.496,23.326,24.265,22.013,22.609,19.750,19.349,20.929,22.935,21.912,22.404,22.135,23.972,23.876,22.583,24.011,27.405,22.429,22.902,24.227,18.982,
406,17348.912,20834.008,16699.128,10507.024,5236.904,3108.228,2737.709,2423.228,1660.370,1857.569,1503.201,1138.597,1045.291,852.664,858.364,660.709,713.090,627.759,490.723,448.788,539.149,476.515,429.956,396.844,473.997,390.188,406.669,393.623,347.184,355.419,344.742,371.016,376.491,363.277,373.902,341.066,320.260,381.802,358.438,376.252,372.925,357.529,357.154,366.162,394.068,378.806,379.277,343.139,334.737,388.548,339.625,326.014,354.921,348.741,354.975,335.399,339.799,336.094,320.871,317.253,295.865,303.510,307.561,284.863,275.652,292.918,266.066,276.903,261.620,247.063,246.860,271.596,249.584,284.184,411.354,626.867,926.013,1150.325,1178.572,974.590,653.003,393.890,227.640,165.246,128.940,129.292,118.177,127.035,126.971,119.992,123.817,115.700,106.310,108.134,107.788,109.439,203.614,1614.708,9631.687,28161.092,62102.054,95246.579,118058.596,108430.577,77347.585,46703.928,15987.787,3389.691,464.309,49.366,42.230,43.687,34.946,34.216,31.878,30.569,29.826,30.489,23.674,24.874,23.687,28.473,24.230,26.630,24.931,24.078,24.566,23.605,24.462,22.774,26.006,21.601,22.994,23.748,18.858,20.527,21.877,21.485,23.488,20.810,22.274,23.785,23.498,22.734,22.815,23.579,24.456,25.381,22.665,21.611,22.857,
408,17568.277,21038.082,20393.416,13555.869,6898.975,3869.615,2510.982,2342.291,1766.085,1390.073,1388.142,1096.821,1169.337,869.198,771.574,692.748,627.833,666.985,519.087,463.950,467.990,454.342,437.602,408.018,404.976,390.527,394.242,371.647,337.482,404.346,366.106,335.054,393.304,320.209,365.688,359.538,362.607,382.048,348.099,362.903,363.523,351.585,371.633,411.980,375.699,400.579,344.237,352.244,378.501,346.651,331.192,331.754,348.302,332.484,339.728,320.314,343.622,351.423,319.698,296.254,318.248,306.924,305.188,308.578,284.681,294.868,269.106,258.430,247.287,251.432,254.909,238.265,254.059,260.853,300.316,441.484,673.469,960.251,1138.758,1106.123,851.739,572.355,335.762,205.792,140.462,131.265,122.999,124.566,122.095,121.259,125.204,111.003,110.998,110.244,107.464,105.503,113.924,178.617,1830.805,8725.643,28508.837,59003.059,93688.966,110860.927,104535.986,80536.883,39705.734,13524.907,3728.149,401.933,46.876,40.415,34.244,32.102,30.102,30.639,33.572,27.530,25.537,23.950,24.288,24.206,25.138,28.058,27.767,23.593,23.743,24.140,22.956,22.121,22.160,22.233,21.284,17.302,20.978,21.632,21.353,20.618,22.907,22.611,20.755,23.318,21.806,23.900,22.631,24.311,21.834,25.293,25.168,29.359,23.178,
410,15172.704,18770.659,22351.804,17509.157,11347.141,5096.479,2414.182,2424.904,1959.432,1484.799,1583.591,1090.523,1094.961,1023.498,900.418,694.912,613.361,597.945,565.811,513.122,487.726,448.966,466.947,463.032,408.908,372.796,357.836,420.325,386.383,369.843,332.738,345.923,348.357,346.708,347.827,366.287,337.358,371.719,340.808,330.945,341.619,359.016,351.411,362.711,353.048,352.287,357.654,347.217,366.817,360.796,352.136,356.440,342.947,338.398,351.693,343.364,344.884,353.238,316.544,331.684,319.251,320.369,313.163,289.108,306.022,283.270,292.180,267.757,260.889,278.212,256.403,233.315,236.786,240.065,257.326,314.533,453.101,704.841,955.913,1070.178,990.429,760.049,521.984,293.104,184.141,143.707,114.205,119.357,114.767,121.429,120.275,118.007,128.262,115.161,104.100,103.467,99.873,105.394,190.497,1373.926,8205.293,25515.877,55707.593,85946.827,108331.477,107705.283,74460.540,38047.005,15462.674,3720.733,394.716,49.047,35.610,36.467,30.685,28.021,27.557,23.966,24.506,27.923,26.285,25.564,24.892,26.257,23.100,25.543,23.668,24.227,26.687,18.846,21.475,23.860,22.477,19.085,22.465,22.571,21.163,23.185,22.363,21.206,21.080,24.018,21.954,24.747,22.409,24.566,22.811,24.645,24.371,26.499,23.509,
412,11893.901,18620.078,22342.190,21793.639,14727.491,6545.242,2910.922,2163.065,1956.465,1734.674,1177.213,1295.409,1003.493,1029.832,951.624,876.470,738.288,521.344,512.619,474.856,464.094,512.497,453.640,422.041,393.552,411.261,322.271,351.688,344.252,376.142,348.217,352.500,326.420,328.278,363.490,354.096,345.427,361.948,383.116,321.227,316.325,351.053,335.536,348.126,361.945,360.780,373.103,327.721,339.887,348.486,335.920,359.858,339.902,336.628,322.928,339.388,324.014,323.209,313.024,328.351,296.583,310.486,306.075,295.530,286.493,262.358,285.666,274.638,265.777,266.998,245.024,244.783,231.269,228.236,232.471,248.261,333.595,481.012,711.835,961.002,1031.548,922.296,697.861,420.103,238.761,170.165,128.061,124.451,111.465,120.833,130.048,115.084,123.031,119.854,107.235,99.920,100.365,95.252,105.395,159.300,1418.025,7715.071,24690.541,51927.626,86026.997,107149.058,100336.949,69410.218,38968.002,14730.990,3218.415,480.300,45.972,39.064,32.731,28.600,33.320,29.860,24.238,24.872,25.483,25.864,28.118,23.404,25.412,23.100,23.253,25.470,26.538,22.099,20.401,24.693,19.268,21.238,20.766,23.055,20.611,22.459,21.805,20.723,21.446,23.857,23.681,17.400,25.711,24.917,21.601,22.578,21.681,27.869,23.955,
414,10311.648,14479.522,20696.734,24537.248,18177.307,9083.954,4504.662,2137.935,1650.140,1650.376,1674.172,1062.323,1156.668,906.341,857.791,717.247,595.377,534.571,558.961,569.092,478.507,475.099,442.104,387.453,356.164,383.140,389.019,362.193,340.419,351.315,373.483,345.171,339.666,334.220,349.717,362.600,379.809,353.102,358.545,348.867,342.932,340.879,354.523,360.494,356.682,375.333,366.460,356.383,343.385,345.964,321.133,339.568,336.208,323.869,340.654,314.803,319.531,324.739,312.888,307.160,332.319,306.935,303.812,296.435,294.620,278.741,281.257,265.181,268.617,268.427,250.557,229.272,242.137,223.078,231.067,236.664,247.394,354.439,518.911,757.927,953.408,1006.203,866.532,583.435,369.988,212.534,151.636,122.933,117.872,121.031,114.530,109.399,128.084,116.628,109.097,106.948,106.163,98.892,94.645,89.772,153.868,1301.253,7423.973,22309.787,52109.871,82475.681,103379.952,96268.931,69191.628,36941.270,13466.884,3805.272,421.407,48.711,30.768,28.944,31.897,29.525,25.763,23.297,26.823,22.980,25.348,22.765,25.505,23.145,24.871,25.430,23.789,19.810,24.809,24.817,22.021,21.156,18.350,17.417,20.989,18.358,24.171,21.964,23.746,19.314,23.396,25.120,21.725,23.440,22.031,23.099,22.230,23.616,24.940,
416,6216.191,10455.151,17592.162,23126.883,23207.119,13769.786,6726.029,3420.220,1858.239,1508.565,1326.168,1089.172,931.178,782.193,706.307,751.412,681.735,617.381,535.672,490.919,471.573,474.675,431.485,409.391,355.974,409.155,366.447,392.466,351.822,361.094,343.628,344.721,308.027,317.746,367.443,373.168,354.967,349.872,346.669,320.838,355.853,314.795,365.040,365.448,360.869,363.047,350.441,352.638,320.597,331.177,347.434,346.160,330.311,332.927,324.921,328.032,336.217,318.703,323.077,314.548,317.468,300.470,315.258,302.914,286.583,279.391,276.731,264.969,259.349,260.722,256.302,235.452,235.592,234.201,241.091,213.476,230.426,268.980,356.991,541.265,795.309,952.992,937.558,756.658,520.647,317.793,194.366,136.196,117.528,123.413,111.277,111.357,118.231,123.000,121.634,119.854,101.916,94.793,91.049,81.221,83.668,136.809,1266.611,6821.435,22745.207,47424.187,79746.063,99756.980,94012.050,67519.706,35309.407,15082.723,3579.607,390.558,41.788,33.569,33.072,27.831,27.285,31.290,26.652,25.405,25.469,21.240,22.029,21.668,26.761,24.729,20.832,22.007,20.693,22.975,21.173,19.248,17.112,22.115,19.101,19.967,20.274,21.766,18.376,19.438,20.840,23.758,21.282,23.681,21.239,22.588,22.028,20.914,24.282,
418,6246.646,7820.959,15705.918,22238.980,24709.414,15811.479,10265.827,4234.015,1906.927,1596.558,1458.303,1045.722,1058.926,963.285,786.711,693.007,571.584,572.169,497.257,511.733,493.028,429.056,405.241,355.990,359.659,345.363,337.449,379.291,315.852,366.441,362.896,340.391,333.108,294.885,340.988,335.839,324.903,317.771,359.631,313.013,337.319,337.454,353.773,350.698,338.840,355.822,335.501,327.414,336.550,337.948,352.796,347.238,347.697,331.909,332.083,349.827,335.104,340.884,331.359,307.863,316.126,302.314,310.522,287.694,288.772,300.918,285.950,263.992,265.543,262.447,248.306,245.706,240.383,231.724,224.932,211.204,215.178,218.975,260.939,384.783,595.690,825.096,909.654,874.910,674.357,434.178,258.621,166.773,127.346,116.217,116.578,102.764,114.410,108.261,111.979,115.790,109.521,97.847,94.552,81.941,81.896,78.986,141.708,1227.674,7089.796,20044.557,47884.681,80125.492,97204.234,90638.098,64221.044,36783.835,13416.537,3293.733,366.149,41.444,33.774,35.895,28.742,29.194,26.546,22.026,26.131,26.045,20.322,24.235,24.574,24.161,21.882,22.315,21.337,20.942,20.702,22.516,18.998,18.985,20.933,18.771,18.059,20.681,18.771,23.320,19.195,20.941,20.063,21.912,19.695,22.999,23.756,20.247,23.650,
420,5686.001,7073.436,11132.895,18351.165,25153.294,21889.492,13966.834,6063.030,2664.493,1549.664,1153.752,1087.745,1219.942,907.623,838.573,705.229,580.071,533.842,538.082,494.191,518.628,386.522,422.103,379.411,405.568,370.942,350.605,335.721,357.514,357.674,315.525,344.459,323.454,326.977,356.261,325.153,325.514,320.840,337.014,334.519,353.984,341.553,333.597,330.648,332.581,353.611,350.605,333.970,338.247,321.943,333.909,344.686,324.804,315.687,325.203,323.040,325.703,333.390,325.910,338.637,309.126,292.729,301.844,290.175,295.590,287.803,284.376,279.525,260.765,258.249,242.901,246.710,239.310,241.397,218.209,220.431,205.153,208.406,218.136,265.975,412.801,608.911,791.343,923.980,787.787,605.890,388.877,233.996,152.829,124.650,109.550,107.300,111.188,116.524,110.066,111.051,110.384,114.280,90.494,89.048,67.582,85.722,82.794,129.159,1093.849,5271.948,19341.888,47680.677,76304.773,94795.309,89452.038,67734.772,35471.216,13992.452,3359.287,359.402,45.607,35.051,31.966,31.787,26.135,25.887,21.483,25.321,21.080,21.627,24.040,20.726,20.756,21.787,23.549,21.145,19.073,18.460,20.806,17.149,20.213,21.709,20.328,20.782,21.907,19.820,19.711,21.828,20.552,20.553,18.874,21.817,20.218,20.758,25.337,
422,4879.515,5706.045,8278.464,15451.241,24119.419,24747.947,17666.123,10309.074,3736.824,1709.217,1324.648,1222.179,1044.364,865.574,764.572,664.182,665.932,540.572,506.256,508.479,444.877,404.482,400.819,403.726,370.411,323.510,384.153,344.909,363.780,348.285,305.732,351.923,325.788,317.205,323.555,325.749,331.548,330.215,368.093,337.866,313.575,328.775,336.168,328.833,329.711,373.617,329.124,309.296,318.203,332.357,327.535,332.161,333.408,316.735,334.351,322.808,331.213,309.932,330.665,317.917,299.931,311.927,302.174,306.764,286.567,285.672,280.951,284.694,260.395,273.612,256.829,244.377,236.930,234.495,225.130,213.055,193.624,200.192,206.894,207.975,288.375,440.150,623.667,822.506,856.333,733.556,532.458,351.434,204.668,144.741,124.737,106.160,99.077,95.969,106.096,112.873,126.143,106.349,104.524,91.825,76.781,76.040,71.679,80.959,127.192,765.134,5430.227,20144.942,44434.286,73766.869,93114.231,89256.574,63965.426,35016.525,13506.308,3266.183,395.342,44.955,26.240,25.082,25.189,27.244,27.183,26.225,25.314,24.238,20.754,20.561,24.785,23.511,22.367,20.843,18.093,19.725,18.799,18.806,20.765,20.775,21.863,20.744,18.755,19.716,19.197,21.271,23.351,20.337,19.718,21.961,21.359,25.750,21.930,
