390,5757.372,5015.734,3782.641,3437.562,2993.219,2466.585,3021.488,2358.334,2180.114,1482.544,1377.777,1073.413,1271.935,1231.349,984.818,819.009,822.752,746.282,628.319,650.982,549.973,480.013,465.442,402.516,399.339,400.166,358.225,369.806,319.399,316.698,356.493,296.183,349.167,346.273,327.445,319.103,305.860,340.300,327.485,348.639,312.672,316.303,313.110,326.382,336.205,330.421,311.628,305.558,302.587,281.240,294.933,267.008,281.198,282.208,257.780,260.669,236.250,253.739,266.964,245.053,259.202,252.426,229.971,221.649,211.351,212.342,243.927,305.430,526.935,870.615,1259.472,1535.646,1493.612,1125.068,701.776,366.375,200.849,147.952,119.740,107.243,104.016,101.100,99.768,92.920,95.698,83.271,90.012,92.288,141.712,863.040,3895.853,11700.318,25090.944,39231.595,52036.499,47087.749,30204.702,16450.377,5756.749,1485.756,192.613,42.873,36.996,37.205,37.917,27.814,24.927,30.603,30.781,25.000,27.687,28.087,26.380,26.705,23.926,23.556,22.652,25.618,28.783,24.042,24.754,25.868,26.772,21.630,24.901,21.891,21.701,23.660,23.840,25.290,21.886,23.285,24.794,24.248,23.140,21.505,24.724,24.587,22.328,24.350,25.458,22.935,25.076,25.773,25.065,22.586,24.257,24.139,28.758,24.669,20.403,
392,6253.009,5274.701,3958.127,3740.968,3267.605,3112.757,2902.320,2143.455,1783.549,1467.779,1735.483,1483.343,1217.642,1078.061,847.407,851.925,716.914,696.756,667.469,673.373,618.847,503.623,485.487,409.043,405.555,395.872,361.578,338.282,293.377,316.797,354.151,292.546,317.369,322.149,339.865,312.076,284.060,338.972,350.969,331.521,362.202,299.260,347.557,312.949,333.148,327.774,343.131,311.790,291.331,285.393,273.974,258.909,267.468,259.453,263.594,255.435,258.983,276.530,266.485,269.205,279.214,239.576,238.074,227.494,222.218,206.362,221.480,236.403,335.821,563.626,893.442,1346.662,1508.728,1390.342,993.775,622.754,311.983,182.371,121.786,114.368,113.528,105.245,101.122,98.096,93.644,85.295,83.998,89.254,94.896,148.825,717.174,3747.763,11944.164,25066.855,43450.001,52008.364,43507.691,30912.707,15681.167,6155.126,1434.715,173.162,38.377,35.569,30.675,33.036,29.383,31.767,32.387,27.349,28.655,26.332,26.899,28.907,25.765,24.895,24.113,24.416,20.381,24.244,26.591,26.839,21.582,25.551,27.752,20.893,22.754,22.807,25.106,28.681,25.666,24.325,22.118,22.211,18.157,22.575,23.469,21.442,25.515,28.446,22.556,20.231,24.831,23.486,26.629,23.367,21.978,22.371,21.506,27.479,27.162,
394,9108.991,5180.137,4676.550,3269.597,3216.522,3323.826,2477.478,2253.579,2085.745,1570.995,1430.834,1495.138,1083.555,988.224,976.911,897.973,733.759,714.247,635.820,575.033,585.335,413.114,489.375,427.144,345.847,388.953,363.458,356.395,348.947,271.424,336.932,311.726,330.721,323.119,310.591,338.386,312.876,345.850,298.302,338.575,337.235,342.854,300.983,334.166,314.119,314.256,324.726,306.948,286.569,307.180,269.939,284.355,280.651,277.272,279.678,282.056,297.019,271.512,267.237,282.831,296.637,233.116,256.325,249.669,232.913,227.384,221.709,221.752,258.222,358.097,626.013,1004.791,1404.598,1469.783,1267.097,877.058,509.440,257.930,150.891,125.520,111.955,107.058,104.723,105.059,103.578,96.336,98.974,89.502,87.986,98.975,143.476,760.708,4233.484,12079.006,27956.379,44820.158,47560.072,42530.288,28886.471,15418.129,5325.453,1243.134,162.879,38.967,32.611,31.604,30.783,28.672,29.562,29.856,25.597,26.356,28.480,32.636,21.868,26.664,27.766,22.992,25.114,24.359,29.944,26.462,23.588,26.313,24.875,25.979,26.740,23.924,23.234,24.222,27.013,22.868,21.613,19.403,20.079,20.416,22.329,25.821,23.786,26.032,24.167,24.846,22.260,24.841,23.610,19.633,22.637,22.906,19.549,23.423,25.456,
396,9865.047,4951.085,4314.378,3391.521,3292.952,3188.612,2450.302,1976.895,1936.222,2001.818,1554.821,1174.731,1214.632,955.686,1019.854,786.704,813.705,756.661,631.636,568.913,558.950,491.693,454.003,424.417,378.752,350.404,365.691,332.800,338.152,306.114,327.981,321.713,330.491,337.266,342.185,332.349,301.154,365.410,318.353,341.654,306.763,327.517,324.660,323.871,339.183,293.846,318.676,321.843,302.302,292.172,284.054,274.820,273.924,256.682,290.965,276.255,276.926,284.865,279.650,288.293,295.250,277.451,266.394,258.693,233.682,226.271,217.373,218.483,224.789,271.040,407.159,704.177,1079.700,1367.447,1383.261,1138.799,736.133,420.087,234.034,146.460,118.197,108.458,112.291,101.006,102.119,103.512,98.754,93.029,99.135,95.461,100.230,141.692,823.563,3797.659,12956.108,28917.328,40668.063,47442.379,42259.586,29326.081,13730.978,5102.534,1223.437,121.330,37.312,35.939,32.367,28.458,31.634,31.743,28.026,29.816,26.475,28.476,26.421,29.341,29.227,23.718,21.758,24.635,20.735,24.818,23.483,24.538,24.332,23.751,26.018,27.019,23.509,24.852,18.723,23.646,21.818,21.788,20.258,24.377,20.928,24.261,29.310,26.552,27.057,23.623,22.074,26.132,23.615,21.483,25.506,25.145,21.473,23.051,24.728,
398,13043.306,8564.697,4664.467,3741.385,3356.785,2943.013,2335.020,2463.099,2044.470,1686.535,1476.844,1350.097,1187.084,1082.168,887.410,769.244,710.674,699.496,691.095,569.454,486.755,515.777,402.765,469.012,423.698,380.034,368.135,370.976,340.714,301.729,318.970,329.557,337.563,303.671,352.821,301.630,300.502,353.601,315.889,312.505,331.422,323.775,337.996,312.881,316.411,327.565,335.424,326.477,281.122,293.855,272.292,289.549,279.315,282.387,275.008,279.432,259.316,300.079,301.548,294.462,290.453,262.830,260.745,254.131,242.952,225.094,220.138,224.409,208.399,244.338,287.857,454.115,749.874,1085.229,1360.150,1339.333,1051.103,668.684,384.190,202.542,131.938,127.585,113.249,105.969,107.638,98.795,98.541,106.110,96.653,90.570,96.172,103.494,144.852,616.923,3436.723,12138.965,25036.389,40181.341,47366.552,42539.699,27307.092,15121.223,5793.898,1171.065,143.390,36.974,33.705,25.578,29.249,23.684,27.860,29.044,26.825,26.025,26.385,25.605,25.939,24.970,24.571,27.948,18.047,25.955,24.891,27.164,22.444,27.077,26.190,24.029,26.840,27.186,24.571,24.611,24.797,21.369,22.372,23.928,21.576,24.451,26.714,24.382,20.873,26.338,19.041,25.116,21.792,26.575,26.381,24.104,24.841,23.527,27.211,
400,13962.543,9077.730,5787.937,4094.413,3415.002,3044.154,2743.801,2156.109,1814.641,1484.520,1604.025,1341.361,1162.497,1125.887,790.401,850.407,665.030,713.010,656.879,557.911,444.162,520.109,440.767,379.712,427.254,388.435,387.042,331.683,341.108,323.907,298.132,322.229,309.690,313.510,369.437,341.304,335.024,345.134,358.150,331.098,335.110,342.028,284.866,329.007,309.391,335.317,298.258,315.211,317.981,304.642,276.947,293.612,279.173,259.445,297.975,283.274,281.456,287.849,299.158,304.817,300.885,280.080,261.891,275.000,254.628,223.143,213.600,213.661,216.962,221.025,227.303,317.117,485.521,751.799,1146.447,1344.389,1215.320,910.781,582.137,315.777,170.976,133.100,119.735,119.070,113.549,108.004,109.066,96.072,107.375,95.837,102.757,92.244,106.785,135.985,718.613,4103.552,12614.654,27158.550,40613.388,45111.429,37107.989,26352.432,14154.628,4817.932,946.949,128.432,31.060,32.607,30.909,31.284,26.521,25.577,30.775,29.224,25.355,30.600,25.103,27.745,27.844,26.207,24.809,24.602,28.060,27.205,22.811,24.815,25.736,25.672,28.096,25.260,21.749,26.225,24.515,20.469,20.664,23.430,22.625,25.687,20.505,27.319,23.856,18.989,21.983,24.056,22.502,24.857,23.095,23.088,27.253,25.736,24.671,
402,15718.432,11452.634,7555.453,3972.201,2926.372,3298.234,2424.026,2445.920,1984.344,1274.426,1082.405,1030.357,966.070,1030.725,930.285,955.930,808.371,693.717,615.168,571.322,554.456,486.033,459.979,411.407,401.066,382.457,401.897,377.004,352.423,320.552,325.367,282.881,302.113,311.426,330.894,325.509,314.112,355.248,317.624,313.421,331.852,356.976,327.140,318.441,338.334,318.552,343.517,335.928,319.994,301.046,299.797,286.343,274.202,301.126,296.435,280.768,281.308,313.224,313.733,309.655,293.415,298.288,304.737,300.648,278.963,240.934,235.497,228.247,216.036,218.486,223.536,252.062,358.965,546.255,855.425,1176.297,1273.118,1122.908,819.114,498.534,266.700,158.749,121.428,102.915,115.518,108.236,99.726,103.061,102.291,100.426,112.648,98.841,97.564,100.240,150.377,843.321,4310.220,13416.744,26088.817,36623.283,39153.046,35849.312,25825.222,12899.099,4002.333,998.251,100.676,36.611,28.437,26.776,25.750,27.158,24.700,29.275,26.377,23.982,24.654,25.724,22.761,22.004,24.818,22.610,28.952,24.683,23.582,25.703,22.806,24.045,26.238,25.135,21.222,23.375,24.196,22.166,23.337,20.570,23.124,22.840,26.603,21.650,24.971,25.048,24.050,29.335,25.826,24.439,26.022,25.057,22.074,28.576,24.897,
404,17881.458,14468.278,9246.599,5513.867,3936.437,3769.793,2720.007,2222.717,1623.615,1604.038,1230.251,988.421,984.069,1066.329,982.520,898.411,831.261,745.512,642.517,536.461,545.118,460.039,367.196,415.454,384.809,384.364,328.625,326.108,354.719,335.882,323.692,304.489,337.403,275.793,332.940,325.009,326.324,318.121,335.781,302.064,329.394,330.810,320.610,324.265,314.579,309.794,325.454,304.630,299.457,289.009,300.905,289.952,285.513,284.641,293.065,270.362,288.490,301.023,316.610,337.334,307.760,315.661,319.158,294.296,260.777,224.552,240.591,234.934,210.783,219.802,219.653,219.934,243.397,335.304,563.258,895.269,1151.176,1208.541,1045.575,727.450,425.127,226.661,155.229,116.173,115.905,103.713,102.006,99.879,103.927,102.719,98.736,97.787,84.340,97.234,87.909,133.902,715.530,3869.572,10990.811,20732.686,30425.171,36575.806,35074.375,24475.745,11541.931,4537.807,1008.729,123.466,41.255,29.136,29.443,29.495,28.653,26.767,23.277,26.741,24.317,26.644,21.618,20.978,22.669,24.402,25.683,20.481,22.209,19.476,22.597,23.865,25.281,23.561,21.265,22.921,21.730,19.503,23.145,20.803,23.514,21.154,25.792,25.151,23.890,24.994,26.161,23.619,26.408,21.476,21.233,22.564,24.059,25.478,26.390,
406,17515.791,16062.006,12513.085,7402.532,3628.263,2687.756,2291.349,2126.978,1775.518,1574.930,1305.497,1195.909,1081.694,1029.784,845.711,757.208,795.854,720.805,605.315,560.015,510.298,468.583,405.726,423.870,376.291,406.718,312.760,339.504,301.640,320.896,312.839,315.741,317.535,302.565,309.477,336.711,318.623,329.911,309.804,308.093,317.048,324.697,315.151,304.727,351.944,310.654,338.674,312.861,304.240,301.938,287.348,279.534,293.580,284.654,287.837,275.559,285.420,317.384,352.496,329.482,327.016,329.596,307.745,319.063,282.741,230.863,233.579,230.508,219.796,208.363,208.331,200.645,204.707,243.298,372.283,606.108,918.520,1146.537,1148.992,931.129,615.109,363.480,193.538,133.381,113.434,108.801,104.818,99.908,101.796,106.769,102.725,103.575,99.817,94.374,90.507,94.850,117.842,699.239,3177.719,8762.227,18304.182,28362.608,35136.109,31954.484,21099.603,11327.083,4041.885,906.692,133.537,34.871,30.430,29.185,27.134,28.482,28.767,28.042,22.598,23.148,23.652,19.112,23.720,23.580,19.311,24.486,24.816,24.756,23.072,23.582,22.084,21.737,24.440,21.141,21.272,18.084,18.762,20.700,22.488,24.583,25.038,20.103,25.730,22.885,23.682,25.632,23.719,24.434,23.215,20.042,25.447,24.537,25.740,
408,15508.945,17938.694,14455.396,10753.589,5225.213,2959.490,2565.163,2289.507,1948.844,1732.332,1335.839,1190.877,1003.831,995.574,923.938,756.942,758.913,673.748,608.208,515.049,524.790,456.348,471.932,432.406,370.268,339.066,343.274,321.805,302.859,324.044,324.773,282.998,302.661,326.179,288.929,335.172,309.475,310.897,332.293,299.948,336.810,328.168,297.208,290.494,337.835,280.681,310.655,300.454,299.241,319.856,303.539,281.837,279.708,291.336,314.941,263.641,275.370,321.305,331.809,340.930,343.219,342.836,324.431,324.158,280.803,234.666,227.528,221.844,227.589,204.775,207.913,213.204,216.347,220.833,264.239,411.831,665.823,940.609,1090.923,1033.401,794.427,516.441,299.730,176.847,122.174,109.472,92.331,98.262,96.212,99.841,111.704,102.654,90.502,85.988,92.344,87.810,95.223,121.244,593.814,2531.611,7960.027,17113.030,27334.520,32228.314,28960.188,19805.601,10117.804,3472.767,893.506,102.556,34.277,29.242,28.250,23.263,24.658,25.166,23.767,20.983,23.817,27.245,25.040,26.901,21.977,21.784,22.774,21.945,29.184,24.843,21.378,24.510,25.750,22.801,22.563,23.946,19.908,23.265,23.003,26.930,22.968,23.150,23.564,26.605,21.814,23.155,25.419,22.748,23.987,23.814,24.038,27.244,22.925,
410,14242.330,18758.265,16448.815,12818.909,6872.187,3872.760,2999.196,2125.258,1926.842,1601.997,1456.588,1098.294,1059.347,838.441,703.847,736.832,687.320,564.313,516.989,538.232,515.606,469.321,464.458,407.400,435.609,362.881,333.477,352.624,327.493,312.024,272.641,321.327,273.920,343.464,285.716,312.711,306.917,313.918,327.368,319.558,314.929,293.726,306.547,325.057,330.503,289.681,309.840,302.506,293.254,327.684,296.549,293.989,297.788,279.667,304.346,274.392,282.019,331.270,340.000,372.929,386.421,316.368,323.387,329.190,282.124,220.920,232.609,238.469,211.388,214.166,204.924,197.291,202.714,210.874,222.176,277.167,439.584,704.403,945.621,1074.927,951.616,719.919,461.499,254.719,165.502,110.335,104.820,100.768,99.485,102.376,100.034,100.563,93.845,100.005,86.307,80.565,83.064,86.435,110.522,427.068,2303.618,7130.662,15502.466,24767.764,30303.706,27141.457,18938.945,9649.940,3762.418,804.460,109.720,31.387,28.122,24.977,27.964,22.840,24.746,23.305,26.251,23.847,21.085,25.109,21.790,24.074,20.746,22.541,27.515,24.505,22.442,23.880,18.524,22.090,20.978,23.202,18.212,20.921,20.198,22.968,25.693,24.430,22.160,28.120,22.271,20.947,25.216,25.630,19.659,21.733,24.577,22.798,22.926,
412,11771.743,17363.335,19315.795,15974.702,9520.192,4810.395,3266.739,2261.489,1631.703,1173.707,1214.542,1164.650,899.534,964.073,725.921,808.521,712.480,597.058,587.977,520.831,482.657,507.998,449.091,430.523,391.960,355.876,344.898,315.549,343.979,306.204,290.216,304.647,290.383,306.194,296.170,316.222,308.078,293.041,311.201,326.063,303.739,313.173,298.045,329.521,328.476,292.788,302.561,290.838,302.086,300.250,279.348,309.818,282.874,302.097,274.029,277.227,271.685,325.364,338.135,354.111,363.056,344.413,349.250,354.007,279.337,236.266,228.292,212.198,214.495,217.352,201.069,193.598,200.117,195.905,194.626,222.184,302.365,479.054,718.782,944.168,1021.909,865.496,640.786,369.006,213.428,126.697,113.943,104.911,98.536,88.890,105.136,98.764,105.397,101.399,100.656,78.268,86.871,71.894,77.075,100.295,452.756,2155.528,6778.580,14904.492,24434.100,27681.063,25366.223,17501.680,9563.312,3259.687,738.587,119.517,26.969,29.456,25.798,25.896,26.350,23.867,22.351,21.117,23.829,23.066,26.577,25.019,24.953,21.134,23.570,24.127,24.122,24.031,18.740,22.181,21.689,19.985,19.897,21.024,19.906,18.946,20.170,18.555,21.514,21.474,20.380,26.606,22.710,20.551,20.087,24.374,24.689,23.656,22.941,
414,8104.312,14864.964,17908.984,17473.170,12890.063,6645.411,3358.909,2210.131,1453.175,1578.353,1159.600,1255.018,858.980,1004.855,869.657,677.106,714.043,568.920,527.722,501.065,484.041,447.962,434.412,403.529,398.140,376.703,323.620,320.185,318.460,284.552,291.952,328.818,264.533,301.975,296.203,302.202,295.117,316.250,294.227,281.550,300.967,291.646,295.795,313.427,306.244,316.878,310.266,298.940,312.193,285.140,300.501,309.552,278.261,290.765,285.891,271.458,292.005,329.174,348.514,359.226,372.963,356.791,355.600,354.370,290.209,243.281,251.689,221.854,223.086,229.577,203.998,204.793,197.184,186.193,189.891,183.041,224.168,319.632,511.057,765.375,950.025,963.728,809.498,530.384,318.334,187.361,122.485,102.954,90.820,92.789,96.922,95.552,94.519,108.644,99.386,90.799,83.015,78.863,75.121,77.389,90.846,394.325,2023.149,6674.214,15104.557,21968.435,26556.347,24574.733,17473.193,8793.306,3165.316,840.561,104.295,34.463,24.100,24.267,25.332,24.604,22.638,22.454,23.304,25.508,23.596,23.947,22.100,22.059,23.425,22.701,23.386,20.772,20.659,21.335,18.597,19.233,21.929,22.195,22.984,21.851,20.949,21.450,21.303,21.082,21.781,25.584,22.324,20.845,21.169,21.710,18.189,26.514,24.415,
416,7007.585,11915.086,16818.380,19288.568,16758.627,9489.334,4568.947,2365.656,1769.548,1416.144,1387.441,1279.838,1059.345,800.269,807.352,752.846,721.947,632.082,587.564,538.899,502.237,494.798,428.148,336.081,355.599,344.013,343.901,334.751,348.930,310.137,275.992,284.138,295.973,291.293,323.776,291.045,267.106,303.344,318.387,292.259,277.304,280.593,328.296,326.860,293.224,290.493,317.121,274.690,319.810,288.696,280.631,301.390,289.153,265.710,293.163,268.398,271.634,344.431,371.837,368.065,382.484,357.765,348.141,336.019,281.896,237.847,236.252,216.275,224.947,222.691,204.906,196.476,188.851,181.695,176.858,175.721,187.912,218.698,338.860,523.529,778.123,923.343,919.196,722.743,471.979,267.495,173.000,112.744,100.930,91.751,100.302,85.581,95.035,102.768,97.393,98.868,79.423,73.045,68.955,64.744,64.888,85.573,373.411,2120.260,6913.683,13145.190,21399.849,26675.071,24328.069,16838.374,8409.024,3383.352,789.364,103.624,28.498,24.763,23.202,26.238,23.277,20.094,25.389,24.404,20.893,20.958,22.641,18.152,20.170,19.621,22.540,22.414,22.996,17.520,18.913,20.472,16.715,17.286,19.902,21.597,21.577,23.914,21.636,20.225,20.135,23.236,23.968,21.021,20.851,21.315,21.090,22.502,22.412,
418,6976.985,9040.691,14731.506,20382.466,19690.106,14491.544,7597.345,3161.103,1934.410,1723.775,1520.486,1226.514,965.104,920.478,731.888,669.341,599.682,660.802,609.718,540.558,511.865,428.300,406.136,394.174,360.521,385.052,363.986,302.187,312.196,286.240,294.633,274.777,317.300,266.695,317.947,273.889,279.152,293.339,297.038,302.301,275.615,287.582,310.527,310.166,323.031,270.556,321.721,285.859,299.477,307.818,293.076,278.320,286.789,284.416,266.544,255.556,271.187,341.287,375.109,368.855,371.588,352.991,342.015,372.334,285.877,228.632,237.597,226.115,222.555,217.979,215.280,216.809,192.618,188.251,177.171,171.966,173.184,191.506,237.621,372.314,583.806,799.147,900.136,846.083,627.403,401.799,238.667,139.862,106.214,93.196,98.779,84.163,91.964,92.538,106.117,92.528,93.485,80.119,71.489,68.939,61.127,68.785,81.313,437.052,2220.407,5858.350,13319.515,22408.661,26121.932,23471.767,15737.554,8631.896,3089.947,708.901,98.529,25.437,29.015,25.350,24.663,23.192,23.753,20.666,24.123,19.371,21.877,20.917,21.479,21.208,22.451,22.620,22.028,18.022,18.299,18.777,18.979,20.027,19.206,19.659,22.461,19.773,20.176,20.730,20.394,23.333,21.655,21.430,20.930,20.635,20.699,21.526,20.560,
420,4986.033,6245.349,11747.291,18779.141,22791.820,17631.138,11509.956,4958.812,2207.898,1444.061,1337.000,981.383,1058.614,844.880,720.469,709.960,602.930,630.003,465.934,521.657,487.709,439.573,383.860,387.485,373.955,392.059,371.449,328.626,314.191,331.600,286.721,281.573,301.788,284.383,288.883,279.360,269.238,296.511,305.146,303.966,291.625,283.515,280.001,285.689,298.745,297.386,288.260,280.110,293.352,309.527,300.310,263.738,277.203,290.430,272.885,263.558,278.033,331.314,373.944,388.278,351.565,365.150,369.445,349.280,278.408,240.099,229.484,224.261,216.494,221.848,214.566,201.361,188.415,183.193,177.188,176.669,170.865,186.314,193.215,248.464,397.986,609.360,791.951,872.876,775.585,567.665,344.305,209.933,141.313,92.250,94.324,94.577,89.892,100.890,99.789,98.573,103.704,88.463,77.866,61.680,60.981,58.706,63.051,77.186,403.838,1591.089,5829.765,14148.312,21310.416,25445.311,22688.567,17018.052,8627.942,3064.524,765.466,93.616,28.737,24.860,23.716,25.095,20.505,21.475,19.320,24.365,21.573,24.468,23.678,21.228,21.882,21.910,23.628,20.516,19.470,16.917,17.477,19.212,18.819,19.303,19.543,23.613,20.190,21.793,19.607,23.408,20.390,19.980,24.296,20.891,23.305,19.180,20.760,
422,5330.691,5838.762,8889.451,15234.327,20793.107,22916.696,16323.924,7427.411,2628.430,1524.476,1154.691,895.484,1030.212,879.342,825.520,761.565,565.100,611.865,464.382,497.736,454.011,445.334,406.484,373.331,356.281,361.622,309.351,307.974,305.925,290.488,306.579,272.800,272.068,307.785,306.400,302.753,297.795,292.381,277.221,285.639,284.456,262.330,288.903,307.570,284.920,298.181,298.241,297.249,273.292,288.384,289.467,273.038,286.581,269.931,289.515,295.381,270.911,339.816,345.355,376.079,379.472,350.929,346.549,335.194,268.353,248.042,240.165,221.294,217.906,211.286,196.170,207.087,185.032,187.287,176.684,181.257,170.388,180.241,177.134,190.459,284.560,417.905,596.453,799.185,827.965,696.606,499.860,318.824,176.336,113.570,95.981,90.483,82.303,83.543,85.329,88.341,96.307,94.513,82.907,69.180,61.907,61.418,57.936,63.456,74.172,271.690,1662.176,6598.953,12967.839,20457.927,24257.019,24092.176,16566.567,8520.121,3264.906,781.656,106.109,29.623,22.399,26.195,21.616,23.143,24.748,23.391,19.270,23.256,23.739,22.236,21.352,21.645,20.096,19.139,20.482,17.666,17.810,20.115,19.211,22.660,21.276,21.044,22.199,22.903,19.277,19.907,20.377,20.724,21.970,22.080,22.428,22.400,20.122,
