394,5172.175,3308.986,3042.077,2034.851,1887.911,1915.579,1862.777,2043.495,1610.107,1490.849,1172.383,945.093,893.966,674.791,704.947,596.335,538.575,537.022,520.161,446.716,427.053,382.737,356.403,407.409,328.783,303.741,322.525,252.355,291.693,280.837,267.736,253.228,276.652,273.548,278.680,267.070,260.707,237.849,268.666,265.852,280.824,264.381,285.160,259.901,265.990,240.576,266.897,280.343,298.741,282.359,277.278,282.869,272.580,289.408,246.774,263.921,232.454,231.717,231.000,207.238,209.006,198.353,192.145,175.593,173.757,167.829,156.514,164.678,209.154,334.962,578.297,972.539,1318.589,1387.034,1177.361,801.208,466.596,206.996,117.123,88.885,74.655,72.684,71.358,78.142,74.916,71.697,70.325,66.014,72.980,84.635,103.281,485.791,2234.588,6462.891,14933.470,23831.194,28464.208,25059.581,16138.233,8711.176,3948.938,1236.499,102.043,27.137,22.820,27.535,21.272,24.784,19.934,22.377,20.102,18.103,25.083,19.092,26.068,22.661,18.249,18.323,19.800,19.097,19.588,17.628,21.476,16.040,20.935,19.025,19.299,15.681,20.337,17.321,17.961,17.953,20.882,16.142,13.423,15.226,16.504,17.736,19.883,22.071,18.582,16.929,18.930,19.000,20.879,17.813,16.995,19.394,19.947,20.726,22.521,
396,6979.297,5016.903,3350.780,3514.748,2312.003,2589.463,2104.774,1422.709,1055.417,1166.421,1126.864,816.957,841.608,611.209,665.961,624.823,673.591,500.013,458.400,494.007,386.154,359.342,353.378,356.893,316.986,295.363,321.190,273.760,275.793,271.171,240.931,231.320,251.606,221.061,269.703,261.258,264.958,266.277,269.165,274.834,274.742,277.344,271.916,302.305,300.209,270.430,320.229,274.351,283.559,261.801,263.575,287.701,288.835,271.853,278.214,276.920,239.022,240.916,213.355,213.202,215.522,191.741,178.739,173.471,170.676,164.655,170.762,157.226,182.550,222.748,353.740,676.724,1045.328,1304.372,1322.619,1099.218,690.246,361.415,182.527,101.121,81.396,72.026,72.854,79.169,72.397,72.296,69.976,75.107,75.497,73.447,80.528,115.140,521.781,2240.569,7670.177,16761.936,24726.964,27940.161,23313.375,16632.680,10326.864,4702.321,725.004,86.811,26.466,23.933,26.465,28.049,20.690,22.099,24.443,21.379,19.481,21.919,21.867,21.117,20.924,22.667,23.484,19.300,20.249,17.785,21.292,17.639,15.865,17.310,17.659,18.594,19.503,16.263,18.687,20.148,20.270,20.499,18.864,16.086,17.566,16.469,18.597,20.339,19.256,16.581,18.812,17.351,17.588,17.447,23.513,16.574,19.403,17.389,22.642,
398,8370.657,5506.743,3561.639,3388.518,2464.613,2226.970,1964.321,1570.428,1381.063,1445.189,1112.815,848.297,774.950,584.629,678.631,633.390,566.126,547.791,421.505,410.215,374.119,387.498,382.326,341.684,366.635,330.373,292.601,268.944,262.699,237.498,292.668,243.983,235.294,234.584,281.134,254.302,241.214,259.426,250.208,272.854,283.153,280.695,270.544,311.937,309.188,287.017,292.276,272.851,289.542,277.573,258.598,288.655,319.568,284.606,262.410,262.521,236.100,260.833,248.193,222.651,198.439,190.777,193.232,187.659,160.005,178.645,158.247,156.586,154.049,174.434,233.586,385.081,713.044,1042.572,1295.937,1259.165,991.294,596.440,336.818,167.354,97.997,79.589,70.357,74.497,74.704,74.258,74.683,74.447,73.252,71.381,75.645,76.299,116.653,429.934,2536.985,8196.035,16074.233,23979.695,26875.481,24898.507,19694.740,11851.821,3179.837,684.808,89.735,28.840,28.648,21.484,24.989,24.149,20.639,24.662,23.334,24.006,20.884,24.381,23.975,26.288,19.110,18.385,22.377,19.009,21.638,20.752,16.824,17.596,15.813,16.511,18.306,19.989,21.247,18.392,17.468,17.664,18.401,16.009,16.133,16.288,16.183,14.975,23.229,22.068,21.662,19.331,18.095,17.862,19.743,20.818,21.641,20.050,23.962,
400,9463.963,7370.805,3771.767,3094.961,2843.802,2026.619,2294.499,1571.138,1562.483,1234.174,1166.602,923.396,789.428,801.052,735.116,660.566,508.598,476.766,442.414,474.854,374.538,380.191,343.245,321.604,325.083,311.049,349.701,279.894,264.395,270.845,263.969,260.518,240.723,279.869,291.299,243.267,238.816,236.480,256.399,255.517,255.854,309.279,292.199,283.079,303.632,307.780,318.414,285.252,298.936,289.534,285.076,298.010,312.500,293.047,280.354,267.122,247.610,257.405,241.313,228.566,211.412,211.243,197.849,190.096,177.364,163.396,172.661,152.439,159.211,160.331,170.380,258.011,464.828,752.112,1126.418,1241.586,1147.566,837.759,520.842,269.108,124.564,83.777,74.473,71.503,71.846,74.210,78.774,77.323,73.619,71.678,73.570,74.801,75.051,114.351,610.704,3234.702,8349.888,16507.037,23793.453,27108.682,25122.936,18596.000,7578.988,2494.719,490.737,84.168,33.639,25.213,29.526,22.028,24.156,21.221,20.577,20.834,21.453,22.650,21.259,23.837,24.318,17.366,22.321,15.987,16.394,18.784,22.029,16.705,19.676,20.074,17.553,19.043,19.423,16.502,17.335,19.834,19.576,15.559,17.441,19.829,15.725,21.130,20.876,19.797,17.975,19.245,20.312,18.315,17.997,16.662,17.471,19.690,20.749,
402,10117.899,8857.178,5592.293,3216.900,2523.405,1793.895,1794.496,1531.286,1571.100,1284.388,1197.756,921.809,752.106,670.458,670.551,606.202,528.725,530.594,476.783,456.314,425.267,452.110,336.854,344.900,334.543,306.115,290.280,270.878,272.493,294.507,276.005,262.109,232.292,258.195,279.328,237.283,231.025,248.217,234.261,270.078,244.446,278.903,290.294,293.530,284.705,279.844,278.185,293.638,294.673,294.248,259.846,322.892,330.048,300.513,273.160,292.389,256.940,271.303,254.469,220.302,228.259,205.578,192.427,191.144,173.932,179.092,167.563,150.212,156.946,157.968,168.324,189.900,284.517,474.094,819.315,1120.000,1207.002,1051.148,743.450,426.718,206.980,112.166,82.376,71.235,73.939,75.718,80.282,79.041,78.985,82.684,77.531,75.174,74.659,88.760,127.169,733.169,2934.415,8230.838,16286.179,22678.620,25585.262,23091.742,13916.371,6747.862,2011.503,525.206,68.764,27.693,23.087,23.173,19.020,23.306,22.495,19.707,24.210,22.766,19.720,19.963,21.047,23.241,22.576,21.331,17.218,20.195,18.201,17.852,20.718,18.139,18.296,20.841,17.390,20.155,17.669,17.235,15.323,18.147,21.128,16.613,17.873,21.285,13.238,18.835,13.696,21.741,20.750,17.112,15.493,19.737,16.842,19.648,18.515,
404,12587.730,9965.802,7333.694,3864.381,2928.915,2628.836,1843.862,1558.786,1262.169,1435.245,1085.002,879.520,926.736,657.016,542.133,626.320,486.209,548.135,568.775,428.464,478.029,357.548,354.333,345.215,318.572,300.262,263.178,297.122,293.141,253.045,262.838,249.670,269.548,219.983,233.435,246.674,267.001,291.088,240.109,233.951,268.765,297.528,299.723,309.799,316.843,302.805,288.770,288.287,301.462,294.405,270.093,316.256,303.403,289.537,280.722,282.260,263.591,253.066,257.100,239.622,235.762,207.961,202.925,198.643,186.534,186.808,172.924,153.832,153.611,153.744,162.811,154.285,193.937,289.637,529.051,855.330,1095.369,1138.528,964.758,651.883,372.561,180.452,111.185,78.437,79.186,69.934,73.318,73.724,84.595,83.546,85.489,75.145,77.158,74.495,71.071,111.945,453.603,2401.415,7607.754,14003.974,20199.146,22655.418,19861.264,13758.866,6157.427,2488.466,529.078,77.397,25.549,22.922,23.461,23.327,20.402,23.093,25.682,20.728,20.932,19.720,20.344,21.955,21.289,18.210,19.941,18.483,20.838,20.164,19.592,17.695,18.821,18.909,20.082,17.534,15.823,15.696,14.351,14.793,16.014,20.772,21.032,20.425,20.628,20.043,18.776,18.136,21.260,22.512,19.028,17.158,18.219,22.131,17.951,
406,11956.677,12119.560,8335.303,5255.848,2996.601,2729.321,2102.824,1713.266,1571.713,1375.737,1153.568,966.909,912.143,674.573,599.032,644.267,488.597,530.695,485.264,398.318,436.142,437.360,360.164,339.860,382.812,271.666,269.165,260.175,282.299,285.732,251.117,235.798,286.458,221.039,256.069,259.131,281.177,271.981,252.178,252.324,251.910,285.422,298.454,286.381,293.515,301.616,311.570,299.376,319.398,282.584,313.156,302.028,333.526,303.660,284.239,283.495,301.947,272.212,250.664,242.472,221.795,214.149,203.316,195.886,189.474,180.111,169.589,154.635,159.269,158.786,141.369,142.646,152.833,204.255,342.432,580.523,855.993,1105.402,1090.294,868.630,551.060,298.562,153.599,91.133,83.317,80.681,74.663,79.178,87.116,88.776,86.054,85.675,84.275,76.519,68.223,79.467,87.895,464.893,2658.021,6575.509,12616.547,17930.652,21306.301,19497.076,12130.678,6674.256,2211.192,523.294,86.341,27.414,26.847,26.624,23.622,16.975,22.797,22.957,19.677,19.396,17.568,18.262,21.825,16.435,22.784,18.751,19.118,18.480,19.163,17.549,18.654,18.478,17.126,17.424,16.360,16.158,15.268,15.728,15.101,19.238,17.298,20.706,17.446,17.254,15.351,17.938,19.002,19.262,18.819,18.667,20.097,16.117,19.624,
408,11323.298,12647.278,10438.558,6470.503,4551.403,2475.977,2055.781,1393.313,1567.592,1238.261,1240.438,844.651,775.162,678.680,668.023,540.342,516.689,518.166,530.334,448.697,413.859,388.911,360.609,363.574,326.340,339.001,304.321,262.932,276.481,226.069,234.102,264.030,254.298,248.939,234.065,237.580,250.437,280.857,231.884,264.405,272.870,265.503,289.057,286.637,304.537,305.401,308.779,311.659,294.835,291.401,294.034,327.166,325.681,295.512,276.286,277.462,271.011,259.024,252.443,242.365,239.298,204.218,206.003,188.542,184.034,180.375,178.660,158.619,165.701,158.171,146.126,140.356,140.441,162.404,216.201,344.585,602.666,902.936,1036.761,990.907,735.068,456.485,253.261,123.227,100.305,81.579,82.151,74.951,80.475,78.708,84.975,90.510,87.928,77.298,64.209,70.121,73.973,91.903,629.043,2314.574,6075.402,11482.329,18356.694,21943.153,18052.967,12919.930,6226.171,2186.521,625.604,71.214,28.894,28.732,23.667,22.410,19.700,21.407,20.224,21.841,18.291,21.598,17.757,18.540,20.432,14.765,15.586,20.883,17.818,17.334,18.286,16.732,17.912,18.249,15.059,14.972,14.811,15.767,13.980,16.813,16.183,20.780,20.302,14.941,17.262,17.044,19.297,19.973,17.835,19.206,17.939,18.752,19.219,
410,9090.547,11018.629,12301.543,8208.936,5203.382,2660.297,1995.971,1633.987,1180.758,1130.551,1117.166,1011.110,694.076,745.029,747.011,506.724,556.761,488.344,441.250,402.402,383.423,391.069,355.099,329.391,326.275,303.790,325.152,301.589,240.337,266.970,254.529,219.692,225.278,252.465,232.162,282.739,255.040,266.210,252.528,248.536,277.093,292.871,286.418,290.766,278.932,282.090,319.667,286.418,333.273,300.323,308.044,320.316,351.377,292.729,277.803,273.018,276.100,273.788,243.001,226.367,244.331,212.962,198.087,186.306,191.548,197.723,175.334,163.425,163.999,156.290,141.869,141.056,136.838,144.788,152.492,235.721,380.515,689.547,887.605,997.980,910.734,661.978,397.535,211.644,121.931,83.383,80.877,72.746,80.419,91.474,85.363,87.127,91.432,82.836,70.263,59.864,63.159,72.370,93.632,419.462,1831.245,5053.042,12022.485,18888.712,20994.055,19562.146,13355.178,6910.793,3150.811,718.377,107.497,23.889,20.803,19.526,22.839,21.228,24.431,21.248,19.919,18.685,19.953,16.433,23.223,16.675,18.251,17.000,17.455,16.360,19.570,18.445,15.850,17.230,14.282,16.871,20.175,14.340,16.851,13.720,17.657,18.021,18.147,18.661,15.753,18.633,17.791,15.257,19.660,19.017,19.495,19.890,16.291,
412,8190.544,11446.759,11472.468,10432.050,7080.334,3253.053,1723.314,1421.594,1484.093,1112.430,1000.438,994.832,816.957,774.962,714.145,642.128,447.358,476.135,458.600,437.084,342.607,387.562,361.678,312.143,340.346,354.930,310.832,236.389,259.045,280.189,241.616,259.714,230.632,263.244,252.720,241.741,231.656,229.683,247.374,252.990,260.127,283.685,270.982,285.288,307.487,289.490,298.868,315.037,306.160,315.658,317.757,321.757,332.129,305.473,280.283,292.467,256.970,260.588,248.309,234.575,223.705,215.877,189.716,200.269,186.493,178.482,175.838,168.965,161.083,160.362,151.643,147.124,135.535,123.111,141.095,175.983,251.463,438.449,690.409,881.179,958.654,816.472,588.825,312.316,176.276,117.605,83.324,77.264,81.482,90.824,84.931,92.449,86.496,89.480,75.147,59.779,64.209,60.433,64.550,76.113,345.852,1579.405,6241.377,12949.785,18682.031,21866.802,19757.818,13437.758,7986.621,2827.433,764.837,86.109,26.865,26.440,22.228,23.009,17.141,17.792,19.032,19.781,18.514,16.457,19.273,23.585,19.881,15.345,17.617,16.437,18.328,20.642,14.969,18.222,15.424,18.070,17.282,14.973,14.447,14.111,15.265,16.593,17.741,17.461,13.054,19.823,20.653,16.625,18.856,19.465,15.707,18.025,16.418,
414,6688.916,9491.443,12960.893,12079.175,8386.574,4311.516,2461.624,1696.032,1510.154,1243.176,1171.564,1182.562,939.993,576.211,594.127,542.438,489.111,421.743,455.421,442.859,392.475,391.684,352.304,330.580,337.653,304.111,323.119,249.609,234.618,260.135,281.804,235.153,238.851,238.151,257.173,265.910,226.532,236.090,241.871,262.250,266.915,263.496,260.877,285.321,282.331,278.737,308.547,297.800,306.313,311.763,290.575,300.304,337.039,289.414,284.196,281.112,285.929,259.478,257.334,248.184,242.764,205.350,190.503,180.414,178.974,189.741,174.176,176.394,163.806,153.870,147.789,153.388,137.964,132.240,135.229,129.636,158.644,281.507,454.891,700.188,913.095,897.202,759.939,491.016,283.167,158.640,96.061,84.974,88.499,82.158,85.318,79.483,90.897,96.773,83.834,73.987,69.183,57.607,64.755,57.866,80.154,296.648,2322.009,6574.847,12879.453,18522.581,22215.165,19747.517,14310.942,6846.350,2604.458,548.682,75.460,23.800,21.440,21.768,20.677,18.007,15.443,13.953,18.352,20.695,15.105,20.732,18.431,19.446,20.372,18.334,16.086,17.778,16.100,16.545,16.725,14.446,14.021,16.775,15.134,15.178,19.262,19.060,17.306,18.582,20.334,18.193,19.405,15.471,12.926,16.703,20.356,19.452,18.900,
416,4507.575,7976.103,11281.649,12383.023,10872.805,6175.868,3253.253,1846.947,1407.436,1235.164,880.596,890.966,849.898,617.938,640.808,574.174,512.713,427.763,409.848,458.042,409.306,396.457,354.532,313.492,290.781,276.381,283.726,243.516,256.702,267.990,238.769,223.612,221.457,244.156,239.554,216.298,227.354,249.262,258.891,277.036,271.026,257.940,276.492,255.386,289.772,281.235,289.630,290.037,298.161,311.123,295.160,308.642,323.735,302.078,277.026,274.640,283.780,250.314,239.880,235.448,236.260,205.861,206.332,188.912,194.515,182.868,182.994,193.312,159.113,174.748,148.975,135.944,130.140,124.737,125.532,120.228,135.041,179.465,283.473,481.982,745.641,892.719,853.962,649.034,439.990,255.999,130.445,95.203,77.756,75.849,79.346,85.341,84.035,91.087,86.900,76.048,63.436,55.450,59.052,58.313,60.338,76.631,555.260,2353.489,6316.188,11542.118,18534.620,22285.453,19756.538,12809.234,6537.133,2276.084,573.614,77.439,25.303,21.794,19.044,17.943,19.920,17.172,19.249,21.815,20.955,19.127,16.425,19.388,17.594,17.554,20.288,16.561,16.025,16.084,16.398,13.983,15.324,15.175,17.009,14.111,23.355,18.676,15.124,16.385,17.825,16.881,16.819,18.990,17.533,19.874,19.207,19.817,19.972,
418,4930.440,5803.354,8661.991,12803.450,11717.261,8466.649,4371.827,2164.162,1114.560,1006.243,814.110,885.944,723.623,607.127,655.530,627.194,560.467,496.825,473.961,441.104,428.706,373.727,360.055,308.662,318.602,295.204,281.729,285.263,241.532,278.483,282.108,222.710,247.640,228.234,227.809,254.735,234.319,234.256,250.191,273.677,265.949,239.046,282.416,264.911,280.676,270.542,289.011,299.041,300.054,306.548,323.062,311.074,295.351,312.958,284.523,268.722,273.725,267.393,247.170,251.742,221.299,213.956,204.239,197.550,200.817,180.164,184.231,176.590,182.003,165.073,146.671,132.912,128.999,132.593,127.136,118.820,116.459,133.920,184.192,313.582,550.942,746.842,841.529,783.934,569.236,379.260,210.288,121.771,82.959,84.775,81.926,72.359,84.059,85.816,84.539,83.374,79.930,65.982,56.297,56.320,53.901,55.914,87.729,531.800,2218.699,5119.399,11853.724,19930.534,21566.792,18341.929,12806.091,6721.187,2681.148,595.422,82.213,21.654,21.234,18.478,17.917,19.820,18.236,20.713,15.967,17.762,13.284,17.546,17.433,18.926,18.806,17.150,20.461,16.664,15.241,13.972,14.295,17.947,15.129,16.930,15.306,16.557,14.259,15.577,18.139,18.162,17.704,17.908,18.021,20.863,16.157,20.790,20.038,
420,4122.222,4889.532,6554.932,11883.969,13056.720,10357.876,6039.408,3046.034,1324.194,1100.047,1084.660,847.366,671.363,621.152,571.571,550.731,575.728,467.844,433.851,412.763,402.450,353.440,350.565,354.236,287.112,308.632,265.714,238.065,296.462,265.365,239.726,224.227,252.710,238.978,212.052,223.877,216.954,236.327,252.320,245.087,275.003,268.760,262.236,290.036,271.001,283.464,273.275,279.294,303.175,304.774,303.221,306.110,303.762,284.918,293.637,275.844,275.331,259.192,257.323,244.195,227.926,216.725,198.247,176.267,197.297,195.613,173.152,181.826,152.879,154.783,143.886,131.351,129.851,130.207,120.918,119.023,111.021,110.333,125.041,204.185,359.618,548.352,737.666,827.284,743.223,531.556,314.238,183.969,110.695,85.686,73.018,73.460,76.927,75.247,76.521,77.720,80.475,72.576,61.943,59.040,54.542,53.419,54.166,67.847,316.582,1336.534,5185.068,13722.038,19043.869,21436.338,19767.830,14702.823,8290.592,2618.615,620.274,83.556,21.766,20.354,20.775,19.075,16.961,17.589,14.648,16.969,17.091,16.919,14.192,16.886,17.006,16.970,15.785,20.709,17.994,14.846,15.529,18.857,12.537,15.089,17.399,18.858,18.981,17.083,16.994,13.819,15.875,17.946,18.008,18.105,18.422,17.998,19.226,
422,4371.773,4866.135,6015.440,9940.045,12018.445,12274.757,8481.200,3838.503,2168.140,1145.097,1049.533,919.940,725.470,688.704,699.679,631.167,494.331,360.151,408.809,378.919,328.497,336.399,299.776,337.262,282.223,287.705,276.405,253.391,233.448,236.525,253.391,228.320,267.326,228.417,229.246,215.376,233.840,245.758,254.778,230.629,267.906,246.278,219.980,262.023,272.669,281.208,267.127,276.342,303.145,301.600,302.370,316.083,324.206,304.226,280.345,278.335,237.817,258.732,260.174,248.016,214.750,222.337,205.011,190.030,191.379,175.608,177.850,185.833,168.430,151.232,144.110,132.852,127.955,123.515,114.153,111.681,113.008,100.521,109.919,132.986,221.679,368.083,561.048,771.753,806.216,662.115,467.925,284.438,153.815,99.241,80.006,70.403,74.112,70.567,72.574,78.028,82.842,79.199,63.256,62.701,50.814,51.212,47.112,52.685,62.495,217.498,1645.882,6920.513,12400.374,18690.099,22577.704,22209.556,16523.949,6939.766,2475.113,594.639,97.890,23.132,19.412,18.638,17.945,15.903,16.981,19.431,16.661,17.108,16.784,14.647,18.713,18.675,15.374,17.558,14.640,13.430,15.098,14.998,16.775,18.582,15.049,16.574,16.125,18.227,18.399,15.478,17.510,18.099,16.418,17.793,15.225,18.277,19.282,
424,3871.024,4140.693,4409.278,7676.148,10798.488,13382.141,10043.452,6304.160,2781.549,1297.273,946.851,884.042,762.035,644.579,661.427,591.118,411.586,377.919,394.898,369.707,366.405,377.594,366.876,290.236,295.816,302.826,296.253,283.965,235.881,252.473,270.798,246.045,249.774,247.365,243.197,224.185,249.845,227.752,258.040,260.900,255.241,249.701,248.153,263.878,272.201,264.240,287.692,285.047,285.009,289.932,294.886,309.150,304.946,314.456,274.987,283.379,256.413,259.439,255.428,256.611,216.743,217.195,202.115,187.897,195.076,166.283,177.826,165.053,172.165,168.649,142.736,140.208,130.274,122.168,115.240,107.274,103.331,102.090,104.114,117.239,148.821,263.497,405.871,622.923,769.510,759.442,616.817,412.877,240.513,137.619,92.147,77.212,72.850,65.533,67.907,64.465,80.065,81.552,75.311,63.989,61.152,45.597,47.834,50.090,44.678,60.785,402.973,2567.485,6098.296,12276.104,19037.120,23603.550,23242.208,13342.050,6462.608,2305.015,538.320,64.481,25.417,20.623,19.548,21.636,19.594,15.795,17.910,14.259,20.258,18.099,16.512,17.749,16.419,15.035,16.658,16.865,15.924,13.337,16.770,14.102,15.749,14.305,13.914,18.145,15.693,18.040,17.447,16.134,15.042,17.238,15.756,16.408,16.540,
