392,4213.213,4039.084,2934.665,2778.070,2570.927,3204.963,1844.477,2202.569,1885.055,1904.423,1575.674,1596.229,1320.506,1184.204,1230.526,988.498,995.050,872.911,854.173,833.549,828.266,723.756,695.262,698.111,598.034,562.190,606.151,525.733,544.514,600.247,548.112,522.885,569.191,602.246,608.072,577.244,594.463,608.384,699.410,658.694,681.161,697.003,694.997,735.665,716.297,669.665,677.162,656.033,632.407,632.616,598.892,584.558,572.450,581.259,512.893,512.420,491.248,444.600,443.831,424.509,399.195,385.306,340.236,351.242,332.302,332.915,309.388,315.169,403.161,707.292,1065.427,1479.828,1660.148,1465.748,994.524,587.628,303.088,178.847,124.353,106.520,108.381,99.031,101.350,84.484,92.287,79.562,81.028,76.662,85.776,129.552,748.250,4230.098,12276.697,25683.821,40358.592,48760.766,43192.668,29947.706,15040.351,6520.073,1382.678,288.614,32.546,31.169,29.777,28.542,28.181,23.410,28.141,24.711,26.674,21.711,24.423,22.568,20.810,25.092,26.045,23.749,26.223,23.793,27.603,24.774,23.261,25.286,26.438,26.473,25.767,29.221,26.690,26.144,27.227,24.018,24.694,22.144,22.238,25.006,21.864,25.276,28.122,23.054,24.143,22.647,28.695,26.980,25.589,28.551,26.367,30.332,25.489,23.836,26.483,
394,6879.305,3468.936,2360.470,2771.937,3214.475,2547.280,2456.079,1818.852,1867.950,1481.020,1712.413,1299.412,1516.628,1377.009,1131.507,1098.243,1038.920,1010.459,878.465,797.773,734.876,784.130,670.283,620.911,604.356,593.221,527.711,585.066,543.817,580.537,593.178,564.509,566.399,599.980,610.330,595.956,579.062,655.452,656.536,670.821,667.634,680.362,714.327,711.778,683.735,688.318,670.176,675.436,649.774,613.270,627.642,617.628,564.058,587.944,580.235,528.964,517.365,494.135,462.864,438.804,433.464,394.532,375.582,365.957,311.009,315.313,316.944,299.420,339.453,547.082,837.176,1234.594,1571.639,1614.514,1252.523,843.371,478.529,248.227,165.079,114.951,115.030,104.294,99.718,97.748,91.200,80.278,83.662,80.417,83.544,85.166,134.300,898.947,4201.874,12431.642,26530.235,42415.057,47898.072,42371.429,28309.626,15599.663,5338.659,1655.934,119.875,31.979,33.632,31.448,32.515,29.931,29.785,27.478,27.506,24.947,24.131,23.803,27.429,23.190,25.795,26.315,28.872,22.843,27.056,27.600,23.381,30.887,24.054,25.542,27.598,25.675,29.186,29.191,25.085,23.403,24.382,24.084,23.312,25.544,24.011,24.861,26.948,30.750,27.213,25.511,27.219,26.684,26.709,29.014,24.700,26.705,26.813,25.567,27.483,
396,7191.477,5564.542,3227.213,2900.667,2819.578,2803.133,2890.920,2202.112,2083.879,1503.779,1606.309,1761.723,1386.078,1365.407,1192.056,1031.901,1007.279,979.344,900.473,779.278,775.809,735.411,680.163,672.785,643.867,572.029,573.786,537.368,551.653,585.284,507.014,554.246,605.161,580.430,599.657,597.858,601.373,556.650,613.201,665.823,668.599,678.158,695.459,769.109,733.982,663.763,689.325,669.046,686.260,629.634,622.995,602.482,609.801,594.239,593.139,555.403,517.772,501.058,475.219,420.697,391.682,395.518,395.947,352.872,348.677,315.404,292.530,300.859,313.375,460.513,666.905,982.842,1395.376,1601.405,1468.668,1107.006,726.690,394.093,221.354,144.885,124.415,100.815,99.241,97.867,91.335,89.617,94.835,79.640,78.408,81.328,89.915,146.897,851.964,3946.455,12486.982,28228.608,40844.115,46571.717,40864.542,29347.091,14609.491,5918.070,958.960,98.453,34.937,36.254,29.383,32.621,29.400,26.168,30.279,27.733,24.078,28.029,21.832,23.688,29.945,27.073,25.950,24.248,26.114,20.038,26.920,29.437,23.458,22.382,29.612,24.958,27.012,24.460,27.799,21.959,20.326,25.134,24.249,25.702,26.784,24.272,25.650,25.766,26.144,25.092,25.192,27.919,29.902,25.177,27.711,23.350,26.126,25.620,22.131,
398,8771.802,5109.483,4594.647,3605.149,2447.318,2216.132,2391.768,2022.751,2029.201,1930.287,1730.512,1614.879,1315.793,1163.439,1168.814,1135.333,973.668,1043.089,883.454,790.642,785.333,767.769,690.180,667.137,600.214,621.470,564.280,598.812,534.620,547.535,526.361,562.008,577.068,562.298,544.615,575.848,602.810,610.387,596.616,658.377,638.134,666.097,658.270,742.854,709.164,701.902,734.653,672.055,673.303,642.011,666.410,623.430,638.663,613.576,568.746,589.327,565.626,536.236,518.214,478.062,455.653,435.642,395.749,379.594,370.521,325.986,305.216,302.386,299.051,483.956,607.676,831.591,1217.333,1479.773,1484.216,1341.520,1007.525,656.313,366.352,201.175,138.532,104.526,101.217,97.363,96.635,86.798,89.597,89.473,84.039,91.909,75.784,88.979,127.406,640.255,3415.935,11933.606,24542.424,37631.376,45238.493,42623.864,29942.011,16218.981,4642.515,1006.472,117.998,32.512,32.398,32.517,29.612,24.940,27.169,24.304,25.365,23.452,29.245,27.118,25.056,25.896,24.167,22.281,20.865,25.258,29.252,25.556,26.284,25.151,30.270,26.701,26.025,27.093,25.025,26.125,24.777,23.749,26.715,24.875,24.428,25.824,25.878,25.072,27.836,27.916,24.842,23.656,27.183,24.272,27.753,26.897,25.306,31.161,24.684,
400,9188.859,7200.526,4177.583,3487.785,2715.572,2637.476,2497.293,2180.312,1701.139,1909.229,1944.730,1559.417,1575.966,1335.813,1034.279,1108.250,1048.246,970.935,898.116,830.779,788.224,764.249,660.633,616.865,576.535,599.865,604.009,540.626,557.227,577.019,544.375,527.720,570.002,589.646,588.389,593.077,636.162,644.568,652.994,682.969,653.527,702.617,709.445,717.374,725.857,702.942,717.234,770.947,698.502,641.574,685.461,657.968,677.103,613.816,601.204,586.648,569.639,530.927,518.465,493.586,478.502,444.556,401.975,393.846,387.259,347.619,326.385,295.288,294.266,570.370,693.469,862.259,1157.979,1408.240,1334.564,1364.276,1212.437,859.599,550.627,300.222,178.420,127.960,105.883,104.355,94.811,94.807,94.574,96.371,84.943,85.582,85.105,80.488,84.664,130.332,738.097,4038.308,11707.495,23854.317,38283.120,46013.560,40990.162,27513.978,11692.667,3846.108,833.934,129.427,32.581,29.040,28.523,26.678,28.018,25.145,25.521,26.149,28.931,22.543,25.607,24.743,25.843,29.211,27.706,22.819,25.671,26.120,25.731,26.532,25.358,21.680,25.550,29.157,24.644,25.485,25.107,25.304,25.507,23.642,23.234,25.601,22.271,29.223,30.792,28.078,28.937,28.452,26.724,26.200,25.564,26.806,28.098,27.850,24.912,
402,10704.621,9481.900,5755.029,2874.061,3551.995,2684.890,3273.532,2340.128,2012.661,1806.807,1761.188,1528.065,1164.512,1296.920,1067.419,1113.898,1086.442,988.800,858.063,824.824,802.553,779.584,705.622,737.022,626.612,647.342,593.586,599.533,520.462,560.711,525.230,558.111,548.361,546.489,599.411,591.578,565.856,613.608,655.436,650.880,659.150,687.265,678.691,665.393,735.013,731.204,692.316,684.641,714.879,736.510,672.373,632.948,675.278,650.693,610.776,610.186,560.646,552.085,501.478,501.159,495.591,459.302,454.152,367.723,366.472,356.225,345.741,332.304,289.214,669.038,857.712,1000.929,1233.204,1375.476,1096.028,1226.851,1267.196,1085.764,773.304,480.031,260.021,150.961,121.325,106.888,102.628,95.520,93.330,99.405,84.825,87.457,84.528,78.271,78.215,86.442,127.965,803.949,3731.119,10960.722,24685.992,38298.392,44187.229,37402.417,22126.038,10670.567,4185.694,1216.576,103.300,33.742,30.804,32.986,30.741,23.796,29.751,25.499,25.270,27.185,24.989,26.612,24.940,29.593,24.766,25.789,21.629,21.989,22.929,26.505,26.011,23.301,25.505,27.769,25.264,28.800,25.119,23.253,21.816,23.749,24.650,25.179,23.498,25.686,28.859,28.631,29.026,27.181,25.926,25.326,24.387,30.679,30.143,26.993,28.007,
404,11653.818,9568.230,8141.116,3721.562,3269.704,2982.075,2453.314,1996.211,1984.730,1638.790,1754.575,1545.365,1383.912,1224.874,1043.914,1180.217,992.129,983.623,892.382,852.176,788.006,711.652,663.985,685.231,679.648,598.525,533.824,521.918,597.501,585.667,496.605,583.264,536.392,568.776,585.211,595.762,564.944,613.809,622.559,623.089,663.714,625.079,698.988,701.922,678.717,696.589,734.307,707.945,722.111,716.591,716.716,700.577,662.642,642.111,647.706,604.479,612.442,581.487,553.481,516.930,467.552,471.101,412.906,405.578,395.494,341.568,343.919,330.169,296.642,897.982,1097.016,1337.337,1518.733,1528.197,862.542,964.342,1175.506,1215.545,1009.748,691.232,399.263,223.345,150.431,109.204,100.549,95.751,93.419,91.205,90.208,89.846,89.101,80.179,74.702,76.856,101.255,111.453,641.570,3068.607,10745.538,23009.577,34811.764,38681.008,32398.121,22280.664,14326.593,7667.172,1829.572,114.253,36.163,28.415,25.183,35.020,29.485,28.834,26.532,29.640,22.115,21.553,24.932,24.540,27.528,28.493,18.157,28.527,23.860,25.079,25.035,29.919,26.868,25.845,26.065,25.348,25.085,20.344,23.639,25.441,22.545,24.652,27.729,26.780,26.653,29.076,29.609,28.316,26.130,28.045,28.771,28.193,30.903,24.225,31.621,
406,11689.508,12356.215,8695.881,4951.761,3853.519,2183.159,2638.529,2056.570,1841.445,1560.217,1464.049,1183.336,1383.305,1319.215,1251.326,1116.444,981.376,1011.098,836.987,889.388,764.566,783.836,766.645,728.894,647.313,624.144,567.315,578.454,533.692,574.855,556.999,575.712,594.366,584.243,553.706,582.781,551.717,599.887,582.977,601.282,640.634,698.242,697.824,707.253,690.240,703.808,734.625,723.496,714.005,659.350,683.298,681.334,702.853,657.833,658.134,637.691,585.447,569.146,536.083,517.674,502.712,459.228,439.271,419.274,383.853,375.371,351.127,344.272,328.133,1091.574,1386.664,1713.343,1928.228,1787.849,748.298,684.555,955.095,1150.364,1155.551,911.771,582.977,334.340,201.530,119.261,104.702,97.292,96.984,93.989,83.488,92.180,86.573,85.656,79.932,73.486,72.288,84.143,111.763,584.713,3405.807,10055.197,21205.929,30918.163,34885.727,31915.752,27170.556,18493.873,6942.199,825.454,116.487,34.199,33.015,26.058,25.181,30.898,25.555,28.938,23.980,23.568,25.743,22.713,23.828,24.737,22.721,29.206,23.064,28.431,24.785,27.372,24.076,24.736,26.223,25.588,25.424,25.416,24.088,24.144,25.359,24.088,26.927,25.570,26.147,25.665,24.843,25.327,25.152,28.827,26.995,24.673,26.699,27.939,31.730,
408,12041.653,13332.428,9677.373,7301.799,4520.325,2743.690,2280.818,2090.332,1751.821,1860.533,1600.433,1605.884,1429.796,1376.969,1075.355,1185.698,973.957,930.647,829.895,844.398,842.115,760.171,736.913,654.114,636.748,595.086,590.949,573.323,583.145,580.055,522.546,562.221,567.716,554.165,542.273,532.685,568.346,602.198,636.682,614.509,657.711,656.288,691.525,721.373,690.594,721.302,691.854,713.089,737.832,701.098,700.829,689.851,682.271,683.063,674.767,613.963,624.228,597.078,563.421,507.329,515.646,464.095,441.711,421.485,377.127,379.592,350.269,327.998,317.763,1322.881,1725.137,2176.509,2439.974,2218.886,677.619,460.806,716.299,964.600,1131.267,1040.575,774.597,503.461,295.523,157.836,112.890,99.472,100.652,99.674,92.012,92.178,88.807,85.800,78.941,78.314,78.054,79.670,75.156,109.319,701.181,3131.049,9632.260,19387.341,29348.166,35094.032,37716.551,31120.434,15369.447,3339.549,825.890,93.376,31.771,31.069,24.617,27.045,21.092,25.094,27.886,21.708,27.854,24.506,23.917,23.343,26.702,26.662,25.226,24.492,22.944,24.866,27.018,24.107,20.735,24.747,24.595,22.539,20.887,23.902,28.500,28.305,26.386,24.473,25.600,23.041,25.773,25.483,29.481,25.756,25.901,26.838,29.786,27.133,28.686,
410,11202.903,12951.696,11894.952,9564.518,5539.591,3810.757,2484.445,2390.126,2052.075,1973.475,1590.249,1524.265,1513.489,1334.043,1138.773,1046.187,1020.185,1045.070,834.603,858.576,845.648,784.360,725.601,667.623,578.752,652.836,583.907,600.367,572.023,569.136,573.928,482.704,552.222,563.146,570.635,585.158,583.130,556.513,609.744,628.098,658.117,625.524,674.835,677.686,706.510,681.718,747.300,750.950,704.747,711.823,707.351,685.730,685.265,682.883,647.783,635.777,615.195,587.084,561.133,556.963,508.123,502.953,446.362,440.833,405.584,372.053,384.305,344.610,327.419,1569.121,2054.545,2643.773,2894.046,2607.930,708.224,324.166,493.006,752.834,998.253,1075.501,962.212,695.968,442.193,243.415,151.387,114.149,101.242,105.999,89.297,92.448,91.611,87.085,84.253,87.591,72.937,74.427,68.234,84.333,109.081,550.892,2875.408,8494.496,18237.652,29015.695,37884.726,37646.769,25910.122,9743.811,3973.508,845.091,103.013,32.826,23.837,23.359,21.956,21.952,23.940,26.429,23.657,27.735,23.203,19.845,28.745,22.366,22.359,24.074,29.737,21.707,25.291,25.461,27.795,22.361,22.129,22.632,25.249,22.458,24.193,25.646,25.901,23.870,24.320,24.183,29.666,25.006,28.789,28.573,25.941,26.141,25.159,27.746,27.876,
412,9296.856,11147.121,12893.542,10901.481,7689.089,3686.747,2535.453,2262.966,2160.506,1969.941,1403.293,1506.388,1229.775,1300.110,1103.751,1027.302,971.515,912.922,827.870,864.373,795.257,801.603,684.760,690.737,673.479,661.411,542.901,618.615,601.260,558.645,538.509,536.885,542.581,550.184,552.363,637.712,524.608,533.103,552.625,589.350,630.984,646.221,667.488,683.230,717.849,705.710,706.920,709.004,695.323,741.948,696.996,703.465,677.956,690.157,663.830,658.953,647.765,617.006,534.576,542.267,509.502,486.278,458.230,450.778,400.445,409.384,374.592,355.091,345.777,1807.013,2417.774,3070.266,3475.616,3028.290,729.108,275.845,338.099,541.557,755.367,960.534,1026.496,872.122,632.091,354.296,208.575,137.241,108.933,94.509,90.644,90.862,95.867,93.441,97.961,84.155,81.895,73.856,73.726,71.814,75.772,107.002,559.566,2689.868,8547.821,18693.265,29939.713,35921.300,33101.864,19553.514,11030.412,3492.666,734.116,121.563,30.669,27.210,24.213,27.130,24.060,21.860,21.867,24.627,24.389,23.550,23.898,27.443,27.041,20.226,26.986,25.143,24.484,24.854,24.422,21.629,25.362,20.610,24.209,23.711,22.430,27.200,23.624,27.408,28.736,24.756,25.998,26.732,28.986,26.711,23.293,22.172,26.066,27.919,25.799,
414,7384.378,10983.368,13846.397,13093.190,10114.285,5116.940,2398.854,2229.910,2058.920,1930.464,1747.227,1288.282,1234.484,1195.902,1191.939,904.495,1020.323,954.765,1039.858,834.324,812.758,755.454,648.508,680.695,647.557,611.458,573.537,586.348,576.553,600.782,547.858,517.466,545.995,519.672,582.751,520.290,541.110,567.676,590.017,580.849,609.525,612.563,638.003,629.004,719.811,682.893,670.594,705.258,720.047,717.832,719.962,689.312,680.833,700.574,650.780,649.327,643.012,613.034,563.766,555.652,530.933,490.050,454.761,429.530,420.180,398.762,368.273,347.358,336.829,1989.479,2712.646,3470.228,3852.203,3364.379,766.866,241.256,268.204,357.520,535.896,780.197,960.873,967.695,797.798,525.819,307.820,181.577,130.724,108.148,85.094,92.979,90.331,89.026,94.764,87.075,87.763,81.023,76.083,64.959,65.617,77.491,101.999,504.288,2747.191,8668.326,18220.938,27461.513,35326.715,30111.335,21712.418,9376.497,3191.007,857.380,118.695,34.629,28.426,22.453,21.653,25.656,21.542,27.063,25.091,25.148,24.587,22.090,24.497,24.396,22.155,22.023,23.153,25.021,24.884,25.261,22.019,24.734,23.732,20.935,22.489,23.806,23.123,24.532,29.328,27.138,23.925,24.821,28.168,23.471,25.441,26.125,25.994,25.875,26.669,
416,6048.197,8184.590,14216.604,13242.363,11444.743,7374.021,4060.675,2304.896,1791.406,1788.250,1687.100,1603.323,1122.271,1191.783,1084.369,994.135,936.402,943.542,884.494,856.915,836.203,741.908,692.414,702.239,616.084,647.191,558.159,578.237,537.734,586.907,555.195,540.687,580.556,544.986,550.395,551.458,536.955,563.082,564.354,580.857,614.237,634.450,626.523,671.083,666.624,656.283,696.355,732.466,704.153,712.272,682.531,693.730,681.790,698.726,678.743,648.301,648.351,612.143,605.801,542.603,529.155,493.385,466.043,469.850,422.953,393.674,368.290,360.784,327.357,2098.699,2900.723,3715.765,4134.585,3521.592,771.272,241.815,248.405,277.325,378.383,570.560,820.108,920.735,902.395,691.374,459.587,267.183,160.182,114.854,95.018,90.666,87.291,85.028,91.717,86.485,85.338,83.449,74.358,69.038,64.916,64.654,74.653,98.702,509.830,2777.024,8615.730,16891.924,30239.565,35827.454,32199.860,18957.952,9170.611,3721.525,1037.940,249.717,29.368,28.918,23.019,25.429,24.726,22.207,25.894,21.465,22.698,23.247,25.417,24.807,22.934,25.424,26.952,26.328,26.057,26.025,23.927,20.916,21.658,20.219,22.183,25.152,23.395,24.777,27.437,28.771,24.330,27.036,25.249,21.151,24.489,23.225,25.658,27.440,25.932,
418,4284.029,7026.222,10411.011,13596.318,12938.906,8893.123,4667.905,3557.140,1662.464,1521.827,1574.141,1585.243,1358.311,1191.613,1017.300,985.446,914.153,828.955,913.690,811.273,725.371,732.442,669.461,675.237,606.678,622.072,571.257,561.125,549.291,555.499,531.993,544.837,515.405,538.639,536.589,518.715,549.791,566.227,586.629,584.966,611.162,573.084,611.249,625.064,666.657,653.486,664.974,691.824,687.751,680.883,693.223,705.400,716.219,682.525,694.501,652.362,620.734,589.178,565.298,557.340,526.743,507.290,451.802,444.861,446.119,387.842,380.254,361.961,353.531,2147.062,2887.315,3816.910,4296.380,3579.316,770.840,231.450,228.132,234.059,285.818,411.708,621.699,817.761,910.703,821.499,606.483,404.771,220.231,139.528,101.958,99.565,98.535,81.586,91.887,84.743,90.146,89.523,84.736,73.264,66.391,61.500,63.402,66.918,85.378,519.491,2858.024,7845.271,20158.056,32403.216,36190.144,29068.153,19126.481,10575.158,4607.624,1668.493,106.340,27.458,21.236,25.639,20.963,25.660,19.883,29.930,23.763,23.383,23.344,24.140,23.644,25.185,23.089,22.793,31.258,25.023,22.140,20.461,21.091,22.268,19.699,22.269,23.423,28.114,22.514,25.392,24.782,26.026,23.881,26.816,23.758,27.545,28.082,25.547,25.083,
420,3921.007,5429.893,8915.936,12212.826,13311.672,11605.186,7294.200,3565.081,1846.544,1778.968,1502.595,1486.755,1299.005,1117.776,1030.878,1053.293,846.936,934.536,838.135,772.906,763.881,720.128,677.956,672.386,677.367,668.855,561.452,570.476,522.562,547.030,525.378,569.557,552.062,517.038,576.027,552.988,555.962,585.576,535.596,571.218,596.708,599.049,616.801,630.347,628.933,672.632,645.740,701.318,702.019,663.840,679.342,676.421,683.199,672.546,684.983,658.817,629.176,611.415,586.450,545.058,542.522,498.698,486.488,470.469,421.801,392.821,376.522,359.003,334.607,2141.731,2925.995,3814.729,4283.236,3604.049,736.238,228.575,215.816,223.932,216.765,281.795,424.822,635.164,813.204,880.883,753.659,548.966,346.710,195.109,124.904,95.032,92.574,84.190,91.494,80.746,82.130,99.755,97.080,80.040,74.502,58.396,59.016,61.002,61.928,80.412,459.829,2096.190,9009.881,21287.200,31272.886,34634.668,30202.553,21762.347,12598.305,5819.869,808.425,94.973,27.557,26.670,27.820,25.167,26.161,24.727,23.673,21.697,21.899,33.402,27.112,24.050,23.858,21.117,28.317,21.305,22.323,22.263,21.744,21.341,22.187,24.888,24.546,22.385,25.147,25.929,23.887,29.195,31.255,26.577,28.562,24.128,28.022,25.715,27.262,
422,4826.102,5343.180,7246.439,10456.608,14130.986,13441.587,9121.633,5264.658,2596.489,2079.546,1491.815,1351.957,1520.652,1191.809,1137.268,1077.666,924.493,834.258,822.113,802.046,693.626,698.971,710.772,655.968,603.301,604.425,508.595,588.052,535.433,575.768,537.385,528.507,514.335,550.181,570.609,548.939,524.697,512.803,555.899,552.661,578.666,564.000,592.847,621.693,623.135,623.233,649.158,676.479,700.054,679.582,673.435,679.345,688.021,667.377,680.881,668.512,620.282,587.000,591.485,566.799,525.232,495.208,483.095,432.901,449.139,409.617,392.256,376.975,348.740,2085.734,2865.407,3761.469,4204.518,3519.215,707.248,254.240,227.292,205.893,211.694,222.199,300.905,459.155,621.636,826.569,835.990,693.073,488.701,313.488,175.273,126.666,104.469,92.011,85.371,92.676,87.654,90.562,98.474,88.094,79.437,72.160,63.034,59.434,54.532,56.585,78.965,343.678,2481.898,9558.668,19014.563,30342.654,34959.161,31416.780,23059.784,12737.410,3304.260,738.860,106.589,24.584,24.492,25.671,24.461,27.482,23.125,22.850,22.798,25.415,22.129,23.791,24.036,25.272,22.547,21.210,23.369,19.764,22.530,21.232,21.516,24.148,25.042,23.114,23.522,23.915,33.165,26.254,26.730,24.324,23.088,26.153,29.267,24.457,28.497,
424,4695.770,3642.578,4980.355,8912.724,12534.259,13950.208,11642.112,6662.334,3308.091,1895.419,1503.934,1299.209,1530.784,1221.998,1147.272,889.538,924.717,891.147,880.213,780.489,806.752,668.301,676.763,661.631,652.616,628.676,637.682,609.923,554.667,547.335,577.121,516.976,510.104,567.041,553.062,550.405,520.546,531.332,538.713,551.990,597.867,580.350,600.984,639.949,647.496,655.891,669.996,664.691,675.742,644.655,669.864,642.984,672.026,663.051,669.608,644.965,627.437,610.461,583.668,557.516,529.699,514.769,490.595,460.036,425.896,403.255,400.283,345.184,351.730,2031.052,2796.368,3631.504,4042.576,3352.726,682.220,241.850,223.386,205.870,205.669,203.740,248.661,327.553,492.277,696.400,797.608,786.668,621.357,418.045,251.873,160.399,114.912,85.841,88.069,81.207,80.718,87.326,94.712,91.173,85.817,79.455,64.972,54.642,56.978,56.011,62.337,75.264,465.865,3010.163,8837.527,19755.842,29604.146,32976.574,29558.292,19831.428,8086.262,2793.243,664.413,92.872,24.722,23.047,22.659,21.664,21.255,22.514,23.409,20.993,31.760,21.793,26.775,24.599,24.121,23.148,22.061,22.664,18.670,22.202,22.368,21.376,22.949,23.280,23.543,23.647,22.866,25.120,25.344,26.072,25.244,22.672,27.355,26.180,26.142,
